cycle #	time	18.03	28.03	32	40	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
43273	6/3/21 12:00 PM	7.46E-09	4.10E-07	1.01E-07	4.03E-09	2.65E-10	3.69E-12	4.02E-06	101.8772357	25.04048218	4.068501357	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.43151856	14.64733887	14.50149536	46.26156616	100.7218252
43274	6/3/21 12:00 PM	7.48E-09	4.11E-07	1.01E-07	4.04E-09	2.66E-10	3.72E-12	4.02E-06	101.940247	25.02381188	4.073729755	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.43041992	14.64505005	14.50018311	46.26422119	100.8561594
43275	6/3/21 12:00 PM	7.46E-09	4.11E-07	1.01E-07	4.04E-09	2.67E-10	4.72E-12	4.04E-06	101.7276284	25.0301239	4.064207944	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.42666626	14.64321899	14.49798584	46.26980591	100.7782069
43276	6/3/21 12:00 PM	7.45E-09	4.12E-07	1.01E-07	4.04E-09	2.67E-10	3.82E-12	4.02E-06	101.835174	25.02766988	4.068903518	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.42541504	14.63790894	14.49584961	46.26742554	100.4759148
43277	6/3/21 12:00 PM	7.45E-09	4.11E-07	1.01E-07	4.04E-09	2.67E-10	3.74E-12	4.04E-06	101.5962613	25.00026762	4.063806951	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.42123413	14.63256836	14.49118042	46.26599121	100.1755074
43278	6/3/21 12:00 PM	7.46E-09	4.12E-07	1.01E-07	4.05E-09	2.66E-10	3.67E-12	4.04E-06	101.8202328	25.03372036	4.067323247	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.41851807	14.63165283	14.48974609	46.27304077	100.6221888
43279	6/3/21 12:00 PM	7.46E-09	4.11E-07	1.01E-07	4.04E-09	2.66E-10	4.13E-12	4.04E-06	101.8268628	25.02624449	4.068803164	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.41659546	14.62869263	14.48608398	46.26507568	99.80026479
43280	6/3/21 12:00 PM	7.46E-09	4.12E-07	1.01E-07	4.04E-09	2.67E-10	4.16E-12	4.04E-06	101.9052354	25.02348563	4.072383717	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.41394043	14.62814331	14.48553467	46.26965332	99.75842963
43281	6/3/21 12:00 PM	7.46E-09	4.12E-07	1.01E-07	4.05E-09	2.67E-10	3.85E-12	4.04E-06	101.7054704	25.00683071	4.067107568	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.41198731	14.62417603	14.48321533	46.27450562	99.71665285
43282	6/3/21 12:00 PM	7.46E-09	4.11E-07	1.01E-07	4.04E-09	2.66E-10	3.75E-12	4.02E-06	101.852794	25.04116561	4.067414257	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.4055481	14.62063599	14.47943115	46.28085327	99.40458726
43283	6/3/21 12:00 PM	7.47E-09	4.10E-07	1.01E-07	4.03E-09	2.65E-10	3.69E-12	4.04E-06	101.7622447	25.0195231	4.067313525	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.40505981	14.6182251	14.47824097	46.27804565	98.62899702
43284	6/3/21 12:00 PM	7.46E-09	4.10E-07	1.01E-07	4.03E-09	2.66E-10	4.10E-12	4.04E-06	101.6863603	25.00246997	4.067052591	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.40359497	14.6149292	14.47506714	46.27716065	99.70303866
43285	6/3/21 12:00 PM	7.44E-09	4.11E-07	1.01E-07	4.04E-09	2.66E-10	4.00E-12	4.04E-06	101.645735	24.98059842	4.068987191	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.40182495	14.61148071	14.47351074	46.27984619	99.09006936
43286	6/3/21 12:00 PM	7.44E-09	4.11E-07	1.01E-07	4.04E-09	2.66E-10	3.69E-12	4.04E-06	101.8472573	25.0227454	4.070187173	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.39822388	14.60577393	14.46932983	46.28408814	99.16796898
43287	6/3/21 12:00 PM	7.45E-09	4.11E-07	1.01E-07	4.03E-09	2.67E-10	3.73E-12	4.02E-06	101.7835142	25.00911347	4.069856947	1	4835	159	317.071	101.256	15.219	28.702	29.821	34.367	4.546	666.9	645.6	315.8	14.39486694	14.60488892	14.46948242	46.28219605	99.59676237
43288	6/3/21 12:00 PM	7.46E-09	4.12E-07	1.01E-07	4.04E-09	2.65E-10	3.71E-12	4.04E-06	102.0515255	25.05971071	4.072334542	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.39355469	14.60256958	14.46636963	46.27911377	99.41225558
43289	6/3/21 12:00 PM	7.45E-09	4.12E-07	1.01E-07	4.05E-09	2.67E-10	3.63E-12	4.04E-06	101.7030999	25.01747095	4.065283022	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.39276123	14.59924316	14.46502686	46.28924561	99.75195826
43290	6/3/21 12:00 PM	7.44E-09	4.12E-07	1.01E-07	4.05E-09	2.67E-10	3.74E-12	4.04E-06	101.6821332	25.01066238	4.065551391	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.38925171	14.5881958	14.46188355	46.28396606	100.4307472
43291	6/3/21 12:00 PM	7.46E-09	4.11E-07	1.01E-07	4.04E-09	2.67E-10	3.70E-12	4.04E-06	101.758902	25.00706768	4.069205686	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.38806152	14.58526611	14.46060181	46.28512573	99.75915948
43292	6/3/21 12:00 PM	7.47E-09	4.11E-07	1.01E-07	4.03E-09	2.67E-10	3.66E-12	4.04E-06	101.9103885	25.03048994	4.07145001	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.3861084	14.58163452	14.45761108	46.28881836	99.8532521
43293	6/3/21 12:00 PM	7.46E-09	4.11E-07	1.01E-07	4.04E-09	2.65E-10	3.74E-12	4.04E-06	101.5803784	24.98922778	4.064966685	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.38378906	14.58270264	14.45703125	46.28866577	100.0956513
43294	6/3/21 12:00 PM	7.46E-09	4.10E-07	1.01E-07	4.04E-09	2.66E-10	3.77E-12	4.04E-06	101.6449404	25.00362975	4.065207391	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.38284302	14.58169556	14.45562744	46.29116821	99.75523774
43295	6/3/21 12:00 PM	7.45E-09	4.11E-07	1.01E-07	4.04E-09	2.67E-10	3.69E-12	4.04E-06	101.6560838	25.00248667	4.065838935	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.37826538	14.57614136	14.45269775	46.29751587	100.0861805
43296	6/3/21 12:00 PM	7.46E-09	4.10E-07	1.01E-07	4.03E-09	2.66E-10	3.75E-12	4.04E-06	101.9018033	25.03930606	4.069673617	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.37561035	14.57315064	14.45080566	46.29058838	100.0038366
43297	6/3/21 12:00 PM	7.46E-09	4.11E-07	1.01E-07	4.04E-09	2.68E-10	4.11E-12	4.02E-06	101.6469417	24.99663559	4.066424913	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.37438965	14.57138062	14.44848633	46.29852295	99.97549758
43298	6/3/21 12:00 PM	7.45E-09	4.10E-07	1.01E-07	4.03E-09	2.66E-10	3.78E-12	4.04E-06	101.7051052	24.99506331	4.069007707	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.37438965	14.56918335	14.44848633	46.29559326	100.851033
43299	6/3/21 12:00 PM	7.45E-09	4.11E-07	1.01E-07	4.04E-09	2.66E-10	3.64E-12	4.02E-06	101.7387563	24.99915348	4.069688054	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.36975098	14.56176758	14.4451294	46.30090332	100.5793489
43300	6/3/21 12:00 PM	7.45E-09	4.10E-07	1.01E-07	4.03E-09	2.67E-10	3.67E-12	4.04E-06	101.7314547	24.99375723	4.070274581	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.36886597	14.56045532	14.44384766	46.30209351	100.7663237
43301	6/3/21 12:00 PM	7.45E-09	4.10E-07	1.01E-07	4.03E-09	2.67E-10	3.70E-12	4.04E-06	101.7109778	24.99940191	4.068536444	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.36798096	14.55755615	14.4423523	46.29751587	100.5283103
43302	6/3/21 12:01 PM	7.45E-09	4.11E-07	1.01E-07	4.04E-09	2.68E-10	3.72E-12	4.04E-06	101.6509296	24.98323576	4.068765573	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.36581421	14.55633545	14.4390564	46.30148315	100.8866544
43303	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.03E-09	2.67E-10	3.67E-12	4.02E-06	101.7481207	24.99574949	4.070616916	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.36669922	14.55322266	14.4395752	46.30148315	100.2621673
43304	6/3/21 12:01 PM	7.44E-09	4.10E-07	1.01E-07	4.04E-09	2.67E-10	3.67E-12	4.04E-06	101.5066291	24.96076718	4.066647005	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.36437988	14.54904175	14.43768311	46.30560303	99.93627042
43305	6/3/21 12:01 PM	7.44E-09	4.10E-07	1.01E-07	4.03E-09	2.66E-10	3.81E-12	4.02E-06	101.7417775	24.99449441	4.070567537	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.36288452	14.54925537	14.43746948	46.30828857	99.9310836
43306	6/3/21 12:01 PM	7.43E-09	4.10E-07	1.01E-07	4.05E-09	2.69E-10	3.62E-12	4.04E-06	101.4173073	24.93546219	4.067191798	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.36206055	14.54690552	14.43609619	46.30535889	100.2837381
43307	6/3/21 12:01 PM	7.45E-09	4.11E-07	1.01E-07	4.04E-09	2.67E-10	3.64E-12	4.04E-06	101.8112998	24.99628353	4.073057486	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.36001587	14.54580689	14.43365479	46.302948	99.87669497
43308	6/3/21 12:01 PM	7.44E-09	4.11E-07	1.01E-07	4.04E-09	2.68E-10	3.76E-12	4.02E-06	101.602887	24.96085979	4.070488271	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.35855103	14.54345703	14.4335022	46.30636597	99.82467106
43309	6/3/21 12:01 PM	7.44E-09	4.10E-07	1.01E-07	4.04E-09	2.67E-10	3.76E-12	4.04E-06	101.6403284	24.99539598	4.066362	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.35809326	14.54296875	14.43380737	46.30978394	100.4423571
43310	6/3/21 12:01 PM	7.45E-09	4.12E-07	1.01E-07	4.04E-09	2.67E-10	3.84E-12	4.04E-06	101.8784548	25.00303667	4.074643259	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.35751343	14.54177856	14.43310547	46.31063843	100.8113311
43311	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.04E-09	2.66E-10	3.71E-12	4.02E-06	101.4548243	24.93375016	4.068975732	1	4835	159	316.45	100.885	15.14	28.758	29.871	34.419	4.547	668.1	645.9	318.5	14.35467529	14.53582764	14.43078613	46.30560303	99.59973043
43312	6/3/21 12:01 PM	7.43E-09	4.10E-07	1.01E-07	4.04E-09	2.68E-10	3.79E-12	4.04E-06	101.6543084	24.98968891	4.067850096	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35498047	14.53488159	14.43099976	46.31140137	99.86529954
43313	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.04E-09	2.67E-10	3.72E-12	4.04E-06	101.6117811	24.96208932	4.07064408	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35583496	14.53439331	14.43032837	46.31240845	99.98507325
43314	6/3/21 12:01 PM	7.44E-09	4.10E-07	1.01E-07	4.03E-09	2.68E-10	3.79E-12	4.02E-06	101.6709936	24.98006332	4.070085505	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35357666	14.53320313	14.43029785	46.3119812	99.88274788
43315	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.03E-09	2.68E-10	3.72E-12	4.02E-06	101.6326184	24.96228108	4.071447562	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35345459	14.53173828	14.42984009	46.31033325	99.61402582
43316	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.04E-09	2.68E-10	3.68E-12	4.04E-06	101.6353486	24.96687841	4.070807207	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35205078	14.52798462	14.42800903	46.31225586	99.74032928
43317	6/3/21 12:01 PM	7.45E-09	4.11E-07	1.01E-07	4.05E-09	2.68E-10	3.83E-12	4.04E-06	101.6157076	24.95299669	4.072284739	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35144043	14.52676392	14.427948	46.31729126	99.83254374
43318	6/3/21 12:01 PM	7.44E-09	4.11E-07	1.01E-07	4.05E-09	2.68E-10	3.68E-12	4.04E-06	101.5559237	24.94722394	4.070830642	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.34970093	14.52316284	14.42758179	46.30709839	99.65504354
43319	6/3/21 12:01 PM	7.45E-09	4.11E-07	1.01E-07	4.04E-09	2.68E-10	3.73E-12	4.02E-06	101.6923173	24.95818194	4.074508212	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35198975	14.52200317	14.42828369	46.30340576	100.3054408
43320	6/3/21 12:01 PM	7.45E-09	4.11E-07	1.01E-07	4.04E-09	2.68E-10	3.61E-12	4.04E-06	101.7163579	24.96497012	4.074363295	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35177612	14.52090454	14.42874146	46.31668091	100.2092818
43321	6/3/21 12:01 PM	7.46E-09	4.12E-07	1.01E-07	4.05E-09	2.69E-10	3.69E-12	4.04E-06	101.734135	24.97673163	4.073156429	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35171509	14.51913452	14.4274292	46.31921387	100.404964
43322	6/3/21 12:01 PM	7.45E-09	4.11E-07	1.01E-07	4.05E-09	2.68E-10	3.67E-12	4.02E-06	101.5303699	24.93771284	4.071358531	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35064697	14.51766968	14.42831421	46.32318115	100.197342
43323	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.04E-09	2.69E-10	3.56E-12	4.02E-06	101.6436647	24.96080185	4.072131389	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.34970093	14.51547241	14.42840576	46.31518555	100.9230957
43324	6/3/21 12:01 PM	7.44E-09	4.10E-07	1.01E-07	4.04E-09	2.67E-10	3.65E-12	4.04E-06	101.5114526	24.93268092	4.07142148	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.3520813	14.51080322	14.42987061	46.31832886	100.292144
43325	6/3/21 12:01 PM	7.44E-09	4.11E-07	1.01E-07	4.04E-09	2.69E-10	3.67E-12	4.04E-06	101.6272666	24.95425159	4.072543158	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35192871	14.51168823	14.43011475	46.3248291	100.5154753
43326	6/3/21 12:01 PM	7.44E-09	4.10E-07	1.01E-07	4.04E-09	2.67E-10	3.75E-12	4.04E-06	101.6169334	24.94411561	4.073783774	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35220337	14.51113892	14.43066406	46.31729126	100.5163705
43327	6/3/21 12:01 PM	7.44E-09	4.11E-07	1.01E-07	4.04E-09	2.68E-10	3.69E-12	4.04E-06	101.7224844	24.95426096	4.076357322	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35299683	14.5105896	14.43054199	46.32214356	100.2834083
43328	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.04E-09	2.68E-10	3.89E-12	4.02E-06	101.6869174	24.96746026	4.072777782	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35296631	14.5076294	14.43182373	46.324646	99.88950146
43329	6/3/21 12:01 PM	7.44E-09	4.10E-07	1.01E-07	4.04E-09	2.69E-10	3.75E-12	4.02E-06	101.5852424	24.93499928	4.074002219	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35498047	14.50549316	14.43191528	46.32495117	99.91799491
43330	6/3/21 12:01 PM	7.46E-09	4.11E-07	1.01E-07	4.05E-09	2.69E-10	3.76E-12	4.04E-06	101.5454836	24.92681161	4.073745381	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35339356	14.50665283	14.43338013	46.32363892	99.29780493
43331	6/3/21 12:01 PM	7.46E-09	4.12E-07	1.01E-07	4.06E-09	2.70E-10	3.64E-12	4.04E-06	101.5429228	24.93935286	4.071594136	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35458374	14.50747681	14.43408203	46.32556152	99.59853348
43332	6/3/21 12:01 PM	7.47E-09	4.11E-07	1.01E-07	4.04E-09	2.69E-10	3.76E-12	4.02E-06	101.8685756	24.98055044	4.077915572	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.3571167	14.50717163	14.43548584	46.32952881	99.5590533
43333	6/3/21 12:01 PM	7.45E-09	4.12E-07	1.01E-07	4.05E-09	2.70E-10	3.80E-12	4.04E-06	101.6734261	24.96992312	4.071835769	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.3578186	14.50582886	14.43695068	46.33056641	99.73461696
43334	6/3/21 12:01 PM	7.45E-09	4.12E-07	1.01E-07	4.05E-09	2.69E-10	3.74E-12	4.02E-06	101.677834	24.96112432	4.073447684	1	4835	159	316.378	100.759	15.092	28.782	29.892	34.435	4.543	668.7	646.4	320	14.35812378	14.50622559	14.4375	46.32867432	100.0478733
43335	6/3/21 12:01 PM	7.45E-09	4.11E-07	1.01E-07	4.04E-09	2.70E-10	3.67E-12	4.06E-06	101.6437464	24.94073657	4.075410768	1	4835	159	317.4	101.058	15.08	28.751	29.865	34.408	4.543	668.4	646.8	320.4	14.35928345	14.50228882	14.43823242	46.32952881	99.59631472
43336	6/3/21 12:01 PM	7.45E-09	4.11E-07	1.01E-07	4.04E-09	2.69E-10	3.80E-12	4.04E-06	101.8043147	24.98114625	4.075245936	1	4835	159	317.4	101.058	15.08	28.751	29.865	34.408	4.543	668.4	646.8	320.4	14.36141968	14.503479	14.43997192	46.33386231	100.2092346
43337	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.04E-09	2.68E-10	3.78E-12	4.04E-06	101.7105444	24.94846773	4.076825297	1	4835	159	317.4	101.058	15.08	28.751	29.865	34.408	4.543	668.4	646.8	320.4	14.36148071	14.50326538	14.44161987	46.32998657	100.1514111
43338	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.04E-09	2.69E-10	3.72E-12	4.04E-06	101.5891575	24.94922783	4.071835737	1	4835	159	317.4	101.058	15.08	28.751	29.865	34.408	4.543	668.4	646.8	320.4	14.36331177	14.50384522	14.4418335	46.32922363	100.4244239
43339	6/3/21 12:01 PM	7.44E-09	4.11E-07	1.01E-07	4.04E-09	2.69E-10	3.77E-12	4.02E-06	101.7399793	24.9600458	4.076113486	1	4835	159	317.4	101.058	15.08	28.751	29.865	34.408	4.543	668.4	646.8	320.4	14.36373901	14.50201416	14.44378662	46.33386231	100.0795651
43340	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.04E-09	2.69E-10	3.73E-12	4.02E-06	101.6296243	24.93173271	4.076316135	1	4835	159	317.4	101.058	15.08	28.751	29.865	34.408	4.543	668.4	646.8	320.4	14.36538696	14.50262451	14.44586182	46.33218384	100.1219716
43341	6/3/21 12:01 PM	7.45E-09	4.10E-07	1.01E-07	4.03E-09	2.68E-10	3.82E-12	4.04E-06	101.6748039	24.94657439	4.075702031	1	4835	159	317.4	101.058	15.08	28.751	29.865	34.408	4.543	668.4	646.8	320.4	14.36752319	14.50009155	14.44830322	46.33691406	99.74355036
43342	6/3/21 12:01 PM	7.44E-09	4.11E-07	1.01E-07	4.05E-09	2.70E-10	3.86E-12	4.04E-06	101.6707216	24.95619493	4.07396728	1	4835	159	317.4	101.058	15.08	28.751	29.865	34.408	4.543	668.4	646.8	320.4	14.36935425	14.49899292	14.44821167	46.33309937	99.89762715
