cycle #	time	18.03	28.06	32.03	40.06	44.12	45.12	TP	N2/Ar	O2/Ar	N2/O2		ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
178	6/7/21 12:47 PM	-3.24E-13	-3.37E-13	-3.27E-13	-3.39E-13	-3.21E-13	-3.31E-13	3.56E-06	0.995675942	0.966171596	1.030537377		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	11.7376709	11.87921143	11.8500061	47.00692749	0.911229119
179	6/7/21 12:47 PM	-3.53E-13	-3.09E-13	-3.31E-13	-3.30E-13	-3.47E-13	-3.26E-13	3.52E-06	0.935586333	1.001562656	0.934126615		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	11.73764038	11.87921143	11.84973145	47.04196167	0.910220402
180	6/7/21 12:47 PM	-3.26E-13	-3.49E-13	-3.23E-13	-3.35E-13	-3.20E-13	-3.36E-13	3.52E-06	1.040994545	0.962682734	1.081347477		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	11.73849487	11.88085938	11.85134888	47.11309815	0.909351877
181	6/7/21 12:47 PM	-3.26E-13	-3.23E-13	-3.23E-13	-3.31E-13	-3.18E-13	-3.36E-13	3.54E-06	0.974206689	0.974742585	0.999450218		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	11.73706055	11.87857056	11.85006714	47.14230347	0.908399191
182	6/7/21 12:47 PM	-3.44E-13	-3.20E-13	-3.40E-13	-3.31E-13	-3.27E-13	-3.32E-13	3.54E-06	0.965922924	1.02862768	0.939040377		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	11.73727417	11.87820435	11.85067749	47.17419434	0.907782769
183	6/7/21 12:47 PM	-3.21E-13	-3.28E-13	-3.28E-13	-3.37E-13	-3.23E-13	-3.22E-13	3.52E-06	0.973334875	0.972105459	1.001264694		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	11.73760986	11.87820435	11.84970093	47.20272827	0.906381832
184	6/7/21 12:47 PM	-3.47E-13	-3.29E-13	-3.31E-13	-3.34E-13	-3.18E-13	-3.20E-13	3.54E-06	0.98566638	0.992182407	0.993432632		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	11.10140991	11.84924316	47.26525879	0.905933581
185	6/7/21 12:47 PM	-3.22E-13	-3.35E-13	-3.35E-13	-3.36E-13	-3.35E-13	-3.44E-13	3.54E-06	0.99753501	0.996730005	1.000807646		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	12.99169922	11.85055542	47.29888916	0.904868832
186	6/7/21 12:47 PM	-3.28E-13	-3.08E-13	-3.32E-13	-3.27E-13	-3.23E-13	-3.39E-13	3.54E-06	0.942218349	1.014060033	0.929154407		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	13.95291138	11.84927368	47.32574463	0.903271747
187	6/7/21 12:47 PM	-3.20E-13	-3.28E-13	-3.30E-13	-3.20E-13	-3.28E-13	-3.33E-13	3.54E-06	1.024459338	1.029831756	0.994783208		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	11.68450928	11.84948731	47.35678101	0.902151043
188	6/7/21 12:47 PM	-3.41E-13	-3.28E-13	-3.36E-13	-3.22E-13	-3.26E-13	-3.21E-13	3.54E-06	1.019913756	1.043909722	0.97701337		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	11.17288208	11.84863281	47.4211731	0.901842832
189	6/7/21 12:47 PM	-3.06E-13	-3.51E-13	-3.29E-13	-3.39E-13	-3.28E-13	-3.19E-13	3.54E-06	1.033825928	0.969895	1.065915309		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	11.73526001	11.84863281	47.44689941	0.901450536
190	6/7/21 12:47 PM	-3.22E-13	-3.21E-13	-3.34E-13	-3.33E-13	-3.32E-13	-3.36E-13	3.52E-06	0.965142804	1.002923726	0.962329217		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	12.33660889	11.84866333	47.47702026	0.900890146
191	6/7/21 12:47 PM	-3.40E-13	-3.24E-13	-3.27E-13	-3.27E-13	-3.24E-13	-3.27E-13	3.54E-06	0.990336303	0.999132113	0.99119655		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	12.08554077	11.84835815	47.5093689	0.8994052
192	6/7/21 12:47 PM	-3.35E-13	-3.30E-13	-3.28E-13	-3.31E-13	-3.45E-13	-3.27E-13	3.56E-06	0.996337507	0.991062297	1.005322783		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	11.09729004	11.84777832	47.54147339	0.899489209
193	6/7/21 12:47 PM	-3.28E-13	-3.29E-13	-3.33E-13	-3.28E-13	-3.29E-13	-3.31E-13	3.54E-06	1.003343226	1.016965274	0.986605198		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	12.73617554	11.84759522	47.59857178	0.898508621
194	6/7/21 12:47 PM	-3.13E-13	-3.14E-13	-3.35E-13	-3.30E-13	-3.36E-13	-3.43E-13	3.52E-06	0.952203391	1.01558542	0.937590647		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	11.81304932	11.84713745	47.62686157	0.8994052
195	6/7/21 12:47 PM	-3.29E-13	-3.37E-13	-3.28E-13	-3.24E-13	-3.35E-13	-3.31E-13	3.52E-06	1.0405876	1.011228209	1.029033398		4835	159	339.853	101.965	12.392	29.183	30.251	34.701	4.451	682.7	665.7	408.9	-42.5986023	11.98168945	11.84771729	47.6552124	0.896295114
196	6/7/21 12:47 PM	-3.33E-13	-3.16E-13	-3.33E-13	-3.20E-13	-3.21E-13	-3.31E-13	3.52E-06	0.990044572	1.042781502	0.949426672		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.07183838	11.84780884	47.68170166	0.890467164
197	6/7/21 12:47 PM	-3.23E-13	-3.44E-13	-3.34E-13	-3.29E-13	-3.27E-13	-3.35E-13	3.52E-06	1.046273262	1.016414039	1.029377027		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.97592163	11.84677124	47.74038696	0.888701984
198	6/7/21 12:48 PM	-3.32E-13	-3.22E-13	-3.29E-13	-3.23E-13	-3.31E-13	-3.22E-13	3.54E-06	0.999582577	1.021386887	0.978652252		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.86871338	11.84786987	47.76855469	0.887917469
199	6/7/21 12:48 PM	-3.33E-13	-3.16E-13	-3.34E-13	-3.24E-13	-3.39E-13	-3.31E-13	3.52E-06	0.975375358	1.030778502	0.946251164		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.51235962	11.84707642	47.79519653	0.886824742
200	6/7/21 12:48 PM	-3.22E-13	-3.22E-13	-3.31E-13	-3.27E-13	-3.32E-13	-3.41E-13	3.54E-06	0.984292376	1.01288991	0.971766395		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.98449707	11.84667969	47.8243103	0.886180343
201	6/7/21 12:48 PM	-3.43E-13	-3.20E-13	-3.15E-13	-3.26E-13	-3.30E-13	-3.31E-13	3.52E-06	0.982130767	0.966344654	1.016335903		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	12.26916504	11.84622192	47.88504028	0.882930141
202	6/7/21 12:48 PM	-3.28E-13	-3.33E-13	-3.16E-13	-3.28E-13	-3.34E-13	-3.19E-13	3.54E-06	1.014057406	0.963715179	1.052237661		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.90374756	11.84613037	47.90957642	0.879371729
203	6/7/21 12:48 PM	-3.31E-13	-3.45E-13	-3.37E-13	-3.35E-13	-3.35E-13	-3.31E-13	3.52E-06	1.031690108	1.00759903	1.023909389		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	12.0725708	11.84567261	47.94049072	0.877942814
204	6/7/21 12:48 PM	-3.29E-13	-3.32E-13	-3.30E-13	-3.26E-13	-3.39E-13	-3.30E-13	3.52E-06	1.017775568	1.012096833	1.005610861		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.91244507	11.84536743	47.96414185	0.874244361
205	6/7/21 12:48 PM	-3.36E-13	-3.28E-13	-3.38E-13	-3.19E-13	-3.28E-13	-3.34E-13	3.54E-06	1.02659409	1.059202733	0.969213974		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	12.43334961	11.8454895	48.02484131	0.873880119
206	6/7/21 12:48 PM	-3.44E-13	-3.20E-13	-3.33E-13	-3.24E-13	-3.37E-13	-3.33E-13	3.54E-06	0.987407907	1.027811796	0.960689409		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.73477173	11.84564209	48.04714966	0.873599886
207	6/7/21 12:48 PM	-3.29E-13	-3.32E-13	-3.24E-13	-3.37E-13	-3.30E-13	-3.26E-13	3.52E-06	0.984247485	0.962256659	1.02285339		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	12.14810181	11.84487915	48.07873535	0.873123581
208	6/7/21 12:48 PM	-3.40E-13	-3.06E-13	-3.22E-13	-3.16E-13	-3.19E-13	-3.27E-13	3.54E-06	0.968220327	1.017340876	0.951716725		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.51800537	11.84500122	48.10729981	0.872423074
209	6/7/21 12:48 PM	-3.36E-13	-3.26E-13	-3.36E-13	-3.38E-13	-3.30E-13	-3.38E-13	3.54E-06	0.965520835	0.993806405	0.971538149		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	14.79483032	11.84524536	48.13256836	0.872002801
210	6/7/21 12:48 PM	-3.46E-13	-3.21E-13	-3.20E-13	-3.22E-13	-3.27E-13	-3.39E-13	3.54E-06	0.995255549	0.991889946	1.003393121		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	12.10675049	11.84436035	48.18603516	0.871358401
211	6/7/21 12:48 PM	-3.39E-13	-3.31E-13	-3.35E-13	-3.17E-13	-3.22E-13	-3.27E-13	3.54E-06	1.045952202	1.057351218	0.989219272		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.91738892	11.84420776	48.20980835	0.871022137
212	6/7/21 12:48 PM	-3.29E-13	-3.13E-13	-3.25E-13	-3.24E-13	-3.35E-13	-3.32E-13	3.54E-06	0.965594998	1.00306724	0.962642343		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.96905518	11.84420776	48.24462891	0.871778675
213	6/7/21 12:48 PM	-3.44E-13	-3.06E-13	-3.23E-13	-3.16E-13	-3.32E-13	-3.16E-13	3.54E-06	0.969536031	1.023522899	0.947253874		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.69998169	11.84381104	48.27151489	0.870938128
214	6/7/21 12:48 PM	-3.45E-13	-3.21E-13	-3.36E-13	-3.22E-13	-3.23E-13	-3.21E-13	3.52E-06	0.996205363	1.043763548	0.954435863		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.18325806	11.84310913	48.32385254	0.869817348
215	6/7/21 12:48 PM	-3.29E-13	-3.34E-13	-3.20E-13	-3.25E-13	-3.41E-13	-3.25E-13	3.54E-06	1.027870433	0.984787843	1.043748093		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	12.78427124	11.84283447	48.34759522	0.869144895
216	6/7/21 12:48 PM	-3.29E-13	-3.35E-13	-3.33E-13	-3.31E-13	-3.28E-13	-3.36E-13	3.52E-06	1.011977319	1.0058141	1.006127592		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.66461182	11.84362793	48.37826538	0.866567146
217	6/7/21 12:48 PM	-3.41E-13	-3.37E-13	-3.33E-13	-3.30E-13	-3.21E-13	-3.29E-13	3.52E-06	1.021722927	1.011138315	1.010468016		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.96127319	11.84338379	48.40512085	0.866315042
218	6/7/21 12:48 PM	-3.17E-13	-3.28E-13	-3.33E-13	-3.23E-13	-3.35E-13	-3.32E-13	3.52E-06	1.013542483	1.030632941	0.983417512		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	12.00964356	11.84207153	48.45523071	0.865362357
219	6/7/21 12:48 PM	-3.35E-13	-3.50E-13	-3.25E-13	-3.32E-13	-3.21E-13	-3.25E-13	3.52E-06	1.054467908	0.979916512	1.076079334		4835	159	340.1	102.025	12.386	29.178	30.246	34.707	4.461	682.9	665.8	409.1	-42.5986023	11.90921021	11.84313965	48.48413086	0.866511114
220	6/7/21 12:48 PM	-3.22E-13	-3.28E-13	-3.30E-13	-3.35E-13	-3.32E-13	-3.39E-13	3.54E-06	0.977166714	0.983730539	0.993327618		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.91738892	11.84210205	48.50408936	0.867239599
221	6/7/21 12:48 PM	-3.49E-13	-3.29E-13	-3.20E-13	-3.31E-13	-3.28E-13	-3.21E-13	3.52E-06	0.995182456	0.967559121	1.028549506		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	12.08114624	11.84188843	48.53048706	0.866259011
222	6/7/21 12:48 PM	-3.17E-13	-3.29E-13	-3.34E-13	-3.27E-13	-3.24E-13	-3.30E-13	3.54E-06	1.007445153	1.021131126	0.986597242		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	12.10894775	11.84072876	48.58358765	0.864773989
223	6/7/21 12:48 PM	-3.49E-13	-3.30E-13	-3.38E-13	-3.22E-13	-3.32E-13	-3.24E-13	3.54E-06	1.024834009	1.049756746	0.97625856		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	12.10559082	11.84167481	48.6065979	0.863120872
224	6/7/21 12:48 PM	-3.13E-13	-3.33E-13	-3.25E-13	-3.31E-13	-3.17E-13	-3.23E-13	3.54E-06	1.00599651	0.983108623	1.023281138		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.91622925	11.84124756	48.63668823	0.861691881
225	6/7/21 12:48 PM	-3.17E-13	-3.44E-13	-3.20E-13	-3.25E-13	-3.18E-13	-3.37E-13	3.54E-06	1.055513413	0.98279736	1.073988857		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.32449341	11.84140015	48.6633606	0.861355693
226	6/7/21 12:48 PM	-3.24E-13	-3.36E-13	-3.35E-13	-3.31E-13	-3.26E-13	-3.33E-13	3.54E-06	1.014545661	1.011972881	1.00254234		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.96633911	11.84124756	48.68612671	0.860515146
227	6/7/21 12:48 PM	-3.29E-13	-3.23E-13	-3.31E-13	-3.33E-13	-3.31E-13	-3.23E-13	3.52E-06	0.971466841	0.996434934	0.974942575		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.61593628	11.84121704	48.7432251	0.859310356
228	6/7/21 12:48 PM	-3.46E-13	-3.21E-13	-3.35E-13	-3.36E-13	-3.37E-13	-3.23E-13	3.52E-06	0.957063039	0.997638852	0.959328154		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.89538574	11.84039307	48.76196289	0.858890007
229	6/7/21 12:48 PM	-3.30E-13	-3.38E-13	-3.25E-13	-3.22E-13	-3.19E-13	-3.25E-13	3.52E-06	1.048666801	1.008320089	1.040013794		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.49716187	11.84088135	48.78729248	0.859422419
230	6/7/21 12:48 PM	-3.39E-13	-3.33E-13	-3.21E-13	-3.34E-13	-3.11E-13	-3.17E-13	3.52E-06	0.998103293	0.961572262	1.037990937		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	12.02349854	11.840271	48.84234619	0.858946114
231	6/7/21 12:48 PM	-3.21E-13	-3.44E-13	-3.33E-13	-3.35E-13	-3.38E-13	-3.35E-13	3.52E-06	1.027178914	0.992579082	1.034858514		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.41653442	11.83984375	48.86975098	0.858469733
232	6/7/21 12:48 PM	-3.36E-13	-2.92E-13	-3.30E-13	-3.27E-13	-3.22E-13	-3.30E-13	3.52E-06	0.892613211	1.008080996	0.88545783		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.79296875	11.84039307	48.89038086	0.858105491
233	6/7/21 12:48 PM	-3.34E-13	-3.36E-13	-3.21E-13	-3.20E-13	-3.28E-13	-3.26E-13	3.51E-06	1.048745067	1.003563332	1.045021309		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.41943359	11.8399353	48.91156006	0.856480428
234	6/7/21 12:48 PM	-3.16E-13	-3.33E-13	-3.39E-13	-3.28E-13	-3.37E-13	-3.25E-13	3.52E-06	1.01600598	1.033520266	0.983053757		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.75994873	11.84100342	48.94091797	0.855275639
235	6/7/21 12:48 PM	-3.47E-13	-3.43E-13	-3.16E-13	-3.22E-13	-3.24E-13	-3.25E-13	3.52E-06	1.066868303	0.984082556	1.084124799		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.75286865	11.8404541	48.99050903	0.853174195
236	6/7/21 12:48 PM	-3.26E-13	-3.51E-13	-3.18E-13	-3.37E-13	-3.34E-13	-3.30E-13	3.52E-06	1.04107693	0.9447796	1.101925708		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	12.19451904	11.83972168	49.01461792	0.854042796
237	6/7/21 12:48 PM	-3.24E-13	-3.56E-13	-3.33E-13	-3.29E-13	-3.25E-13	-3.29E-13	3.52E-06	1.081267136	1.013213052	1.067166609		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.65380859	11.83966065	49.03890991	0.853566491
238	6/7/21 12:48 PM	-3.32E-13	-3.32E-13	-3.36E-13	-3.36E-13	-3.29E-13	-3.32E-13	3.52E-06	0.989164084	1.000743541	0.988429147		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	12.01403809	11.83953857	49.06237793	0.853314312
239	6/7/21 12:48 PM	-3.22E-13	-3.17E-13	-3.25E-13	-3.24E-13	-3.17E-13	-3.22E-13	3.52E-06	0.979434714	1.004227002	0.975312068		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.92788696	11.83874512	49.11257935	0.852333648
240	6/7/21 12:48 PM	-3.42E-13	-3.35E-13	-3.21E-13	-3.28E-13	-3.22E-13	-3.29E-13	3.51E-06	1.021175445	0.978221139	1.043910629		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.82229614	11.83908081	49.13916016	0.85157711
241	6/7/21 12:48 PM	-3.12E-13	-3.28E-13	-3.33E-13	-3.32E-13	-3.17E-13	-3.21E-13	3.51E-06	0.989427438	1.004010911	0.985474787		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	12.00753784	11.83883667	49.16192627	0.850428352
242	6/7/21 12:48 PM	-3.34E-13	-3.21E-13	-3.23E-13	-3.26E-13	-3.39E-13	-3.26E-13	3.51E-06	0.984804908	0.992322279	0.992424466		4835	159	339.562	101.853	12.381	29.198	30.263	34.722	4.459	683.1	665.9	409.2	-42.5986023	11.21035767	11.83892822	49.18399048	0.849531773
243	6/7/21 12:48 PM	-3.16E-13	-3.38E-13	-3.20E-13	-3.31E-13	-3.14E-13	-3.25E-13	3.52E-06	1.01996045	0.966962288	1.054808923		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	12.27462769	11.83758545	49.2076416	0.84967189
244	6/7/21 12:48 PM	-3.27E-13	-3.28E-13	-3.36E-13	-3.28E-13	-3.35E-13	-3.30E-13	3.52E-06	1.000082896	1.026677075	0.974096841		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	12.20730591	11.83868408	49.25564575	0.849980101
245	6/7/21 12:49 PM	-3.21E-13	-3.28E-13	-3.21E-13	-3.26E-13	-3.26E-13	-3.31E-13	3.52E-06	1.004439268	0.982981297	1.021829481		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.59536743	11.83843994	49.27615356	0.850512437
246	6/7/21 12:49 PM	-3.24E-13	-3.25E-13	-3.33E-13	-3.24E-13	-3.15E-13	-3.25E-13	3.52E-06	1.001719876	1.029221754	0.973278958		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.95535278	11.8381958	49.30493164	0.850204226
247	6/7/21 12:49 PM	-3.25E-13	-3.17E-13	-3.14E-13	-3.34E-13	-3.21E-13	-3.30E-13	3.54E-06	0.947713701	0.938436211	1.009886117		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.85165405	11.83724976	49.32479858	0.849363679
248	6/7/21 12:49 PM	-3.30E-13	-3.13E-13	-3.31E-13	-3.27E-13	-3.11E-13	-3.27E-13	3.54E-06	0.955300599	1.010604428	0.945276482		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.65383911	11.83728027	49.36984253	0.848270953
249	6/7/21 12:49 PM	-3.42E-13	-3.43E-13	-3.34E-13	-3.30E-13	-3.34E-13	-3.21E-13	3.52E-06	1.041108161	1.013660184	1.027078085		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.7878418	11.83789063	49.39874268	0.846617836
250	6/7/21 12:49 PM	-3.08E-13	-3.34E-13	-3.19E-13	-3.25E-13	-3.15E-13	-3.22E-13	3.52E-06	1.028235396	0.980384364	1.048808441		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.8086853	11.83718872	49.41851807	0.846673868
251	6/7/21 12:49 PM	-3.25E-13	-3.20E-13	-3.28E-13	-3.25E-13	-3.23E-13	-3.26E-13	3.51E-06	0.984520155	1.008434367	0.976285803		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.89074707	11.83737183	49.44241333	0.847206204
252	6/7/21 12:49 PM	-3.13E-13	-3.24E-13	-3.21E-13	-3.27E-13	-3.28E-13	-3.20E-13	3.52E-06	0.992310078	0.982374469	1.010113871		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.89611816	11.83654785	49.47021484	0.844852657
253	6/7/21 12:49 PM	-3.08E-13	-3.37E-13	-3.24E-13	-3.41E-13	-3.20E-13	-3.37E-13	3.52E-06	0.989640223	0.951140963	1.040476924		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	12.18252564	11.83599854	49.51095581	0.846645814
254	6/7/21 12:49 PM	-3.28E-13	-3.29E-13	-3.24E-13	-3.22E-13	-3.20E-13	-3.22E-13	3.52E-06	1.023204763	1.006946327	1.016146279		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.76150513	11.83639526	49.54171753	0.846309625
255	6/7/21 12:49 PM	-3.39E-13	-3.46E-13	-3.18E-13	-3.25E-13	-3.17E-13	-3.25E-13	3.52E-06	1.063973737	0.976657293	1.08940336		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	12.10107422	11.83657837	49.56045532	0.845132814
256	6/7/21 12:49 PM	-3.32E-13	-3.19E-13	-3.26E-13	-3.22E-13	-3.20E-13	-3.35E-13	3.52E-06	0.992594747	1.01379592	0.979087336		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	12.0892334	11.83544922	49.58294678	0.845104836
257	6/7/21 12:49 PM	-3.30E-13	-3.34E-13	-3.26E-13	-3.22E-13	-3.27E-13	-3.32E-13	3.54E-06	1.036389817	1.010074032	1.026053323		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.77685547	11.83615112	49.63516235	0.843815962
258	6/7/21 12:49 PM	-3.24E-13	-3.42E-13	-3.10E-13	-3.35E-13	-3.23E-13	-3.22E-13	3.52E-06	1.019294692	0.922840462	1.104518856		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	12.42163086	11.83590698	49.65444946	0.843367634
259	6/7/21 12:49 PM	-3.11E-13	-3.27E-13	-3.28E-13	-3.26E-13	-3.31E-13	-3.25E-13	3.52E-06	1.004708878	1.007339367	0.997388676		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.77960205	11.83554077	49.67840576	0.842415024
260	6/7/21 12:49 PM	-3.19E-13	-3.34E-13	-3.41E-13	-3.26E-13	-3.34E-13	-3.26E-13	3.54E-06	1.025628793	1.045926484	0.980593578		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	12.11282349	11.8359375	49.7020874	0.842443002
261	6/7/21 12:49 PM	-3.06E-13	-3.36E-13	-3.24E-13	-3.38E-13	-3.24E-13	-3.36E-13	3.51E-06	0.993092874	0.956234605	1.038545216		4835	159	339.476	101.818	12.377	29.202	30.268	34.727	4.459	683.4	665.9	409.3	-42.5986023	11.67642212	11.83508301	49.74441528	0.843171486
