cycle #	time	18.03	28.03	32	40	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
59252	6/4/21 12:00 PM	5.66E-09	3.78E-07	8.35E-08	3.69E-09	3.12E-10	4.20E-12	3.98E-06	102.409935	22.64353901	4.522700051	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16775513	11.22387695	11.23974609	46.21716309	100.6096553
59253	6/4/21 12:00 PM	5.66E-09	3.77E-07	8.32E-08	3.68E-09	3.10E-10	4.56E-12	3.96E-06	102.4301246	22.62772843	4.526752427	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16702271	11.22393799	11.23898315	46.22180176	100.4841699
59254	6/4/21 12:00 PM	5.67E-09	3.78E-07	8.36E-08	3.70E-09	3.12E-10	4.22E-12	3.98E-06	102.2075667	22.61221619	4.520015456	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16763306	11.22320557	11.23928833	46.22137451	99.97395029
59255	6/4/21 12:00 PM	5.67E-09	3.78E-07	8.35E-08	3.69E-09	3.11E-10	4.27E-12	3.98E-06	102.596113	22.66322699	4.526986076	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16763306	11.22393799	11.23873901	46.22244263	100.6405838
59256	6/4/21 12:00 PM	5.67E-09	3.76E-07	8.32E-08	3.68E-09	3.12E-10	4.21E-12	3.98E-06	102.2388349	22.60761267	4.522318935	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16665649	11.22207642	11.23855591	46.21685791	100.668883
59257	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.35E-08	3.69E-09	3.12E-10	4.15E-12	3.98E-06	102.2952595	22.63423206	4.519493269	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16711426	11.22216797	11.23864746	46.21801758	99.64411521
59258	6/4/21 12:00 PM	5.67E-09	3.78E-07	8.35E-08	3.69E-09	3.11E-10	4.20E-12	3.96E-06	102.4115925	22.64002282	4.523475674	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16748047	11.2232666	11.23858643	46.21621704	99.87717181
59259	6/4/21 12:00 PM	5.67E-09	3.76E-07	8.31E-08	3.68E-09	3.12E-10	4.21E-12	3.98E-06	102.2154388	22.60730573	4.521345447	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16641235	11.22314453	11.23931885	46.22033691	99.52004997
59260	6/4/21 12:00 PM	5.66E-09	3.78E-07	8.36E-08	3.70E-09	3.11E-10	4.13E-12	3.96E-06	102.2898977	22.62294281	4.52151157	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16564941	11.22225952	11.23886108	46.2197876	99.84716999
59261	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.33E-08	3.68E-09	3.11E-10	4.06E-12	3.98E-06	102.5466214	22.66347487	4.524752801	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16595459	11.22241211	11.23724365	46.21609497	100.2754358
59262	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.34E-08	3.69E-09	3.12E-10	4.21E-12	3.98E-06	102.2107379	22.61125926	4.520346996	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16503906	11.22225952	11.23730469	46.22375488	99.76638989
59263	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.33E-08	3.68E-09	3.11E-10	4.24E-12	3.96E-06	102.4436077	22.6499637	4.522903836	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16629028	11.2220459	11.23840332	46.22506714	99.895749
59264	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.34E-08	3.69E-09	3.12E-10	4.11E-12	3.98E-06	102.2047014	22.61303229	4.519725621	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16592407	11.22210693	11.23800659	46.22476196	100.4383898
59265	6/4/21 12:00 PM	5.67E-09	3.78E-07	8.37E-08	3.70E-09	3.12E-10	4.35E-12	4.00E-06	102.1697501	22.61254384	4.518277591	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16491699	11.22164917	11.23757935	46.22579956	100.8473106
59266	6/4/21 12:00 PM	5.68E-09	3.78E-07	8.34E-08	3.68E-09	3.11E-10	4.20E-12	3.96E-06	102.53114	22.64252409	4.528255753	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16488648	11.22113037	11.23660278	46.22329712	100.9534304
59267	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.33E-08	3.68E-09	3.10E-10	4.27E-12	3.96E-06	102.4774661	22.6478033	4.524830281	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16574097	11.22079468	11.23660278	46.22592163	100.7684628
59268	6/4/21 12:00 PM	5.66E-09	3.76E-07	8.32E-08	3.68E-09	3.12E-10	3.96E-12	3.98E-06	102.3319844	22.62426299	4.523107977	1	4835	159	295.413	87.384	11.768	31.08	31.942	36.406	4.463	730.6	669.6	429.2	11.16522217	11.21981812	11.2371521	46.22653198	100.0229383
59269	6/4/21 12:00 PM	5.66E-09	3.77E-07	8.34E-08	3.68E-09	3.11E-10	4.14E-12	3.98E-06	102.4257347	22.64472189	4.52316152	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16519165	11.21929932	11.23446655	46.22375488	101.1804747
59270	6/4/21 12:00 PM	5.66E-09	3.77E-07	8.33E-08	3.68E-09	3.12E-10	4.53E-12	3.98E-06	102.3465528	22.63526088	4.521553931	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16467285	11.22061157	11.23703003	46.22668457	100.0592665
59271	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.32E-08	3.68E-09	3.11E-10	3.17E-12	3.98E-06	102.2856169	22.60758857	4.524393065	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16418457	11.22039795	11.23504639	46.22769165	100.2537803
59272	6/4/21 12:00 PM	5.67E-09	3.78E-07	8.36E-08	3.69E-09	3.13E-10	4.20E-12	3.98E-06	102.3584045	22.6431383	4.52050432	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16442871	11.22094727	11.23547363	46.22460938	99.98048004
59273	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.34E-08	3.68E-09	3.11E-10	4.21E-12	3.98E-06	102.4347166	22.65557648	4.521390867	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16394043	11.21942139	11.2366333	46.22033691	99.53795569
59274	6/4/21 12:00 PM	5.66E-09	3.77E-07	8.34E-08	3.69E-09	3.12E-10	4.14E-12	3.98E-06	102.3241881	22.63389249	4.520839187	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16247559	11.22039795	11.23757935	46.22622681	98.84550056
59275	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.33E-08	3.68E-09	3.12E-10	4.35E-12	3.98E-06	102.2940334	22.61628958	4.52302457	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16409302	11.22064209	11.23757935	46.22668457	99.57292051
59276	6/4/21 12:00 PM	5.66E-09	3.78E-07	8.36E-08	3.69E-09	3.12E-10	4.16E-12	3.98E-06	102.3593682	22.63479195	4.522213785	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16403198	11.21994019	11.23764038	46.22683716	98.94781619
59277	6/4/21 12:00 PM	5.67E-09	3.78E-07	8.36E-08	3.70E-09	3.12E-10	4.23E-12	3.98E-06	102.2764908	22.61661928	4.522182983	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16403198	11.21859741	11.23666382	46.2293396	100.1149132
59278	6/4/21 12:00 PM	5.67E-09	3.77E-07	8.34E-08	3.68E-09	3.11E-10	4.17E-12	3.96E-06	102.4455464	22.65190496	4.522601809	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16195679	11.21969605	11.23553467	46.22814941	99.62872992
59279	6/4/21 12:00 PM	5.66E-09	3.76E-07	8.32E-08	3.68E-09	3.12E-10	4.26E-12	3.98E-06	102.2649127	22.61295829	4.522403102	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16333008	11.21975708	11.23498535	46.22592163	99.87569264
59280	6/4/21 12:00 PM	5.66E-09	3.79E-07	8.38E-08	3.70E-09	3.12E-10	4.11E-12	3.98E-06	102.2602598	22.63002566	4.518786734	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16366577	11.21942139	11.23529053	46.22738648	99.61360737
59281	6/4/21 12:00 PM	5.67E-09	3.79E-07	8.38E-08	3.70E-09	3.13E-10	4.28E-12	3.98E-06	102.2067608	22.61568013	4.519287512	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16311646	11.21847534	11.2348938	46.22833252	99.64408602
59282	6/4/21 12:00 PM	5.67E-09	3.79E-07	8.38E-08	3.70E-09	3.12E-10	4.19E-12	4.00E-06	102.3319978	22.62962741	4.522036352	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16201782	11.21899414	11.23498535	46.23019409	99.54246132
59283	6/4/21 12:00 PM	5.68E-09	3.78E-07	8.35E-08	3.68E-09	3.12E-10	4.16E-12	3.98E-06	102.5295513	22.66455675	4.52378365	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16217041	11.21878052	11.23666382	46.22491455	99.35672838
59284	6/4/21 12:01 PM	5.68E-09	3.76E-07	8.32E-08	3.68E-09	3.11E-10	4.22E-12	3.96E-06	102.4293992	22.64168753	4.523929546	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16314697	11.2182312	11.23651123	46.2272644	100.5026968
59285	6/4/21 12:01 PM	5.66E-09	3.77E-07	8.34E-08	3.69E-09	3.12E-10	4.25E-12	3.98E-06	102.1554513	22.59977247	4.520198219	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16131592	11.21862793	11.23617554	46.22769165	100.0166433
59286	6/4/21 12:01 PM	5.66E-09	3.78E-07	8.36E-08	3.70E-09	3.12E-10	4.71E-12	3.98E-06	102.2536458	22.62376888	4.519744094	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.1607666	11.21942139	11.23504639	46.23095703	99.97678212
59287	6/4/21 12:01 PM	5.67E-09	3.79E-07	8.38E-08	3.70E-09	3.13E-10	4.17E-12	4.00E-06	102.3570325	22.63043822	4.522980573	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16256714	11.21981812	11.23510742	46.2350769	101.2448665
59288	6/4/21 12:01 PM	5.67E-09	3.78E-07	8.36E-08	3.69E-09	3.12E-10	4.21E-12	3.98E-06	102.3093013	22.63277453	4.520404742	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16162109	11.21899414	11.23410034	46.22390747	100.3869743
59289	6/4/21 12:01 PM	5.68E-09	3.78E-07	8.36E-08	3.69E-09	3.12E-10	4.24E-12	3.98E-06	102.4556343	22.65896357	4.521638156	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.1612854	11.2192688	11.23458862	46.22949219	101.15112
59290	6/4/21 12:01 PM	5.67E-09	3.77E-07	8.35E-08	3.69E-09	3.12E-10	4.19E-12	3.98E-06	102.3872998	22.65118077	4.520174946	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16171265	11.21859741	11.23666382	46.22961426	100.1615886
59291	6/4/21 12:01 PM	5.67E-09	3.77E-07	8.34E-08	3.69E-09	3.10E-10	4.73E-12	3.96E-06	102.2211184	22.61317636	4.52042282	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16119385	11.21936035	11.23498535	46.23196411	99.58446191
59292	6/4/21 12:01 PM	5.67E-09	3.77E-07	8.34E-08	3.69E-09	3.12E-10	4.17E-12	3.96E-06	102.2079447	22.61389133	4.519697351	1	4835	159	295.144	87.298	11.765	31.092	31.953	36.416	4.463	730.7	669.6	429.3	11.16168213	11.21844482	11.23458862	46.22476196	99.91864691
59293	6/4/21 12:01 PM	5.66E-09	3.77E-07	8.34E-08	3.69E-09	3.13E-10	4.07E-12	4.00E-06	102.118559	22.6048078	4.51755927	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16213989	11.21942139	11.23468018	46.23449707	99.55753521
59294	6/4/21 12:01 PM	5.66E-09	3.79E-07	8.37E-08	3.70E-09	3.13E-10	4.24E-12	3.98E-06	102.4503003	22.64239648	4.524710996	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.1611023	11.21798706	11.2341919	46.23181152	100.5309489
59295	6/4/21 12:01 PM	5.66E-09	3.79E-07	8.37E-08	3.70E-09	3.13E-10	4.18E-12	3.98E-06	102.3934153	22.64212514	4.522252866	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16156006	11.21942139	11.23483276	46.23123169	100.8827436
59296	6/4/21 12:01 PM	5.68E-09	3.78E-07	8.35E-08	3.69E-09	3.11E-10	4.48E-12	3.98E-06	102.2933536	22.62588734	4.521075884	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.1612854	11.21975708	11.23416138	46.22799683	100.7378548
59297	6/4/21 12:01 PM	5.67E-09	3.78E-07	8.35E-08	3.69E-09	3.11E-10	4.12E-12	3.98E-06	102.4537971	22.65154604	4.523037717	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16116333	11.21951294	11.23446655	46.23358154	100.1705411
59298	6/4/21 12:01 PM	5.68E-09	3.78E-07	8.35E-08	3.69E-09	3.13E-10	4.18E-12	3.98E-06	102.445675	22.64243698	4.524498627	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16033936	11.21862793	11.23464966	46.2321167	99.6461588
59299	6/4/21 12:01 PM	5.67E-09	3.78E-07	8.36E-08	3.70E-09	3.13E-10	4.79E-12	4.00E-06	102.0881929	22.59138055	4.518900147	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16073608	11.2194519	11.23535156	46.23474121	100.4127291
59300	6/4/21 12:01 PM	5.67E-09	3.79E-07	8.38E-08	3.71E-09	3.13E-10	4.11E-12	4.00E-06	102.1830252	22.61630096	4.518113962	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16149902	11.21957398	11.2338562	46.22991943	100.1497525
59301	6/4/21 12:01 PM	5.68E-09	3.79E-07	8.37E-08	3.70E-09	3.13E-10	4.34E-12	3.98E-06	102.3984046	22.63632277	4.523632469	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16094971	11.21981812	11.23361206	46.23831177	99.45263104
59302	6/4/21 12:01 PM	5.69E-09	3.79E-07	8.38E-08	3.70E-09	3.13E-10	4.20E-12	4.00E-06	102.2400037	22.63408377	4.517081616	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.1605835	11.21871948	11.23376465	46.22888184	100.2629306
59303	6/4/21 12:01 PM	5.68E-09	3.78E-07	8.37E-08	3.69E-09	3.12E-10	4.26E-12	3.98E-06	102.5561641	22.68127293	4.521622947	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16070557	11.21917725	11.23529053	46.2350769	100.0795368
59304	6/4/21 12:01 PM	5.68E-09	3.76E-07	8.32E-08	3.68E-09	3.11E-10	4.04E-12	3.96E-06	102.3177198	22.62746573	4.521837358	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16052246	11.21994019	11.23431397	46.23153687	99.93738953
59305	6/4/21 12:01 PM	5.67E-09	3.77E-07	8.34E-08	3.69E-09	3.13E-10	4.25E-12	4.00E-06	102.2584086	22.62715829	4.519277552	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16125488	11.22015381	11.23449707	46.2321167	99.95991765
59306	6/4/21 12:01 PM	5.67E-09	3.79E-07	8.39E-08	3.71E-09	3.13E-10	4.20E-12	4.00E-06	102.2243814	22.62427397	4.518349695	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16030884	11.22064209	11.23474121	46.23242188	99.58488036
59307	6/4/21 12:01 PM	5.67E-09	3.79E-07	8.38E-08	3.70E-09	3.13E-10	4.20E-12	3.98E-06	102.4527841	22.65257371	4.522787804	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16064453	11.22146606	11.23648071	46.23376465	100.3747141
59308	6/4/21 12:01 PM	5.69E-09	3.78E-07	8.36E-08	3.69E-09	3.12E-10	4.28E-12	3.98E-06	102.3724829	22.64976449	4.519803418	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16073608	11.22015381	11.23675537	46.237854	100.3365954
59309	6/4/21 12:01 PM	5.67E-09	3.77E-07	8.34E-08	3.68E-09	3.12E-10	4.10E-12	3.96E-06	102.3443802	22.64513947	4.519485532	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16131592	11.22146606	11.23587036	46.23965454	101.1432512
59310	6/4/21 12:01 PM	5.66E-09	3.77E-07	8.34E-08	3.69E-09	3.13E-10	4.34E-12	3.98E-06	102.2325366	22.62091556	4.519381027	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.1612854	11.22167969	11.23562622	46.24343872	101.5004833
59311	6/4/21 12:01 PM	5.66E-09	3.78E-07	8.37E-08	3.69E-09	3.13E-10	4.17E-12	3.98E-06	102.3470013	22.65006227	4.518618982	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16186523	11.22250366	11.23641968	46.23123169	101.0355859
59312	6/4/21 12:01 PM	5.67E-09	3.77E-07	8.34E-08	3.69E-09	3.11E-10	4.12E-12	4.00E-06	102.3362426	22.62095358	4.523957942	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16165161	11.22171021	11.23626709	46.237854	100.9305309
59313	6/4/21 12:01 PM	5.67E-09	3.78E-07	8.37E-08	3.70E-09	3.13E-10	4.19E-12	4.00E-06	102.1746331	22.61888655	4.517226473	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16159058	11.22329712	11.23654175	46.24081421	101.0481759
59314	6/4/21 12:01 PM	5.67E-09	3.79E-07	8.38E-08	3.70E-09	3.12E-10	4.18E-12	3.98E-06	102.4676878	22.65174548	4.523611124	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.1625061	11.22235107	11.23797607	46.23403931	99.9646471
59315	6/4/21 12:01 PM	5.69E-09	3.79E-07	8.38E-08	3.70E-09	3.13E-10	4.21E-12	3.98E-06	102.4167741	22.6515055	4.521411351	1	4835	159	295.035	87.26	11.762	31.098	31.958	36.422	4.463	730.9	669.6	429.4	11.16186523	11.2237854	11.23736572	46.23904419	99.9087793
59316	6/4/21 12:01 PM	5.68E-09	3.78E-07	8.36E-08	3.69E-09	3.12E-10	4.21E-12	3.98E-06	102.4381727	22.65275918	4.522105757	1	4835	159	294.855	87.207	11.762	31.105	31.965	36.428	4.463	730.8	669.5	429.4	11.16217041	11.22525024	11.23898315	46.2387085	99.66537826
59317	6/4/21 12:01 PM	5.67E-09	3.77E-07	8.35E-08	3.68E-09	3.12E-10	4.17E-12	3.98E-06	102.4599642	22.65601893	4.522416957	1	4835	159	294.855	87.207	11.762	31.105	31.965	36.428	4.463	730.8	669.5	429.4	11.16256714	11.22497559	11.23782349	46.24169922	98.77211629
59318	6/4/21 12:01 PM	5.67E-09	3.77E-07	8.35E-08	3.69E-09	3.13E-10	4.20E-12	3.96E-06	102.3525465	22.64189414	4.520493998	1	4835	159	294.855	87.207	11.762	31.105	31.965	36.428	4.463	730.8	669.5	429.4	11.16192627	11.22439575	11.23825073	46.23565674	99.69322944
59319	6/4/21 12:01 PM	5.67E-09	3.77E-07	8.34E-08	3.69E-09	3.12E-10	5.08E-12	3.98E-06	102.2170935	22.61409202	4.520061801	1	4835	159	294.855	87.207	11.762	31.105	31.965	36.428	4.463	730.8	669.5	429.4	11.16201782	11.2260437	11.24005127	46.23550415	100.0652129
59320	6/4/21 12:01 PM	5.67E-09	3.78E-07	8.37E-08	3.70E-09	3.12E-10	4.72E-12	4.00E-06	102.2503629	22.63578208	4.517200358	1	4835	159	294.855	87.207	11.762	31.105	31.965	36.428	4.463	730.8	669.5	429.4	11.16165161	11.22671509	11.23986816	46.23596191	99.40197925
59321	6/4/21 12:01 PM	5.67E-09	3.79E-07	8.38E-08	3.70E-09	3.13E-10	4.32E-12	4.00E-06	102.389525	22.65184797	4.520140037	1	4835	159	294.855	87.207	11.762	31.105	31.965	36.428	4.463	730.8	669.5	429.4	11.16256714	11.22647095	11.24099731	46.24169922	98.7874432
59322	6/4/21 12:01 PM	5.67E-09	3.80E-07	8.41E-08	3.71E-09	3.14E-10	4.21E-12	4.02E-06	102.4409586	22.64903165	4.522972998	1	4835	159	294.855	87.207	11.762	31.105	31.965	36.428	4.463	730.8	669.5	429.4	11.16281128	11.22589111	11.24163818	46.23696899	99.0662567
59323	6/4/21 12:01 PM	5.69E-09	3.80E-07	8.39E-08	3.70E-09	3.13E-10	4.16E-12	4.00E-06	102.5945202	22.67643449	4.524279171	1	4835	159	294.855	87.207	11.762	31.105	31.965	36.428	4.463	730.8	669.5	429.4	11.16281128	11.2286377	11.24130249	46.2409668	99.04714429
59324	6/4/21 12:01 PM	5.68E-09	3.78E-07	8.37E-08	3.70E-09	3.12E-10	4.17E-12	4.00E-06	102.3923542	22.65496662	4.519642687	1	4835	159	294.855	87.207	11.762	31.105	31.965	36.428	4.463	730.8	669.5	429.4	11.16339111	11.22927856	11.24404907	46.23831177	99.45994903
