cycle #	time	18.03	28.03	32	40	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
13	6/4/21 1:47 PM	6.32E-09	3.97E-07	9.48E-08	3.90E-09	3.08E-10	4.10E-12	3.91E-06	101.8182432	24.34820804	4.181755101	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07138062	12.20648193	12.22262573	46.03170776	39.94252242
14	6/4/21 1:47 PM	6.32E-09	3.96E-07	9.47E-08	3.89E-09	3.08E-10	4.13E-12	3.91E-06	101.9989042	24.37397559	4.184746301	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07211304	12.20458984	12.22131348	46.03067017	40.71055062
15	6/4/21 1:47 PM	6.30E-09	3.95E-07	9.45E-08	3.88E-09	3.07E-10	4.19E-12	3.89E-06	102.0138948	24.39356197	4.182000763	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07247925	12.20550537	12.22125244	46.03839111	40.96022839
16	6/4/21 1:47 PM	6.29E-09	3.94E-07	9.43E-08	3.87E-09	3.07E-10	4.12E-12	3.89E-06	101.7507506	24.33924705	4.180521708	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07141113	12.20605469	12.21954346	46.03839111	43.13355971
17	6/4/21 1:47 PM	6.28E-09	3.95E-07	9.44E-08	3.87E-09	3.07E-10	4.11E-12	3.91E-06	102.1142379	24.39777071	4.185392144	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07244873	12.20498657	12.21981812	46.0361023	46.87785051
18	6/4/21 1:47 PM	6.28E-09	3.94E-07	9.42E-08	3.87E-09	3.07E-10	4.14E-12	3.89E-06	102.0051127	24.37201369	4.185337907	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07223511	12.20596314	12.22012329	46.03826904	48.26954355
19	6/4/21 1:47 PM	6.28E-09	3.94E-07	9.41E-08	3.86E-09	3.06E-10	4.29E-12	3.91E-06	101.8961165	24.3653382	4.182011169	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07287598	12.20593262	12.22006226	46.04290772	50.34506
20	6/4/21 1:47 PM	6.26E-09	3.93E-07	9.40E-08	3.85E-09	3.05E-10	4.11E-12	3.91E-06	102.0810083	24.390578	4.185264011	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07196045	12.20614624	12.22091675	46.04641724	52.59872378
21	6/4/21 1:47 PM	6.27E-09	3.93E-07	9.39E-08	3.85E-09	3.04E-10	4.23E-12	3.89E-06	102.0533972	24.37346169	4.187070287	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07345581	12.20535278	12.22042847	46.0385437	56.71055872
22	6/4/21 1:47 PM	6.26E-09	3.91E-07	9.33E-08	3.83E-09	3.05E-10	4.07E-12	3.89E-06	101.9419208	24.36032795	4.184751576	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07318115	12.20562744	12.22061157	46.04394531	57.09581881
23	6/4/21 1:47 PM	6.24E-09	3.92E-07	9.36E-08	3.85E-09	3.04E-10	4.14E-12	3.91E-06	101.8939775	24.34648259	4.185162151	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07333374	12.20529175	12.21990967	46.04119873	58.28400943
24	6/4/21 1:47 PM	6.26E-09	3.93E-07	9.38E-08	3.85E-09	3.04E-10	4.23E-12	3.89E-06	102.0441986	24.37712245	4.18606416	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07388306	12.20504761	12.21963501	46.04699707	60.30326396
25	6/4/21 1:47 PM	6.25E-09	3.90E-07	9.32E-08	3.83E-09	3.02E-10	4.00E-12	3.89E-06	101.9826935	24.36503604	4.185616363	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07260132	12.20529175	12.2197876	46.04421997	65.19091295
26	6/4/21 1:47 PM	6.23E-09	3.90E-07	9.32E-08	3.84E-09	3.04E-10	4.13E-12	3.91E-06	101.5471765	24.29210379	4.180254511	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07196045	12.20501709	12.21896362	46.04818726	65.3107791
27	6/4/21 1:47 PM	6.24E-09	3.91E-07	9.36E-08	3.84E-09	3.04E-10	4.07E-12	3.89E-06	101.7807042	24.34195248	4.181287607	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07302856	12.20471191	12.22027588	46.04949951	67.04180503
28	6/4/21 1:47 PM	6.24E-09	3.91E-07	9.34E-08	3.83E-09	3.03E-10	4.04E-12	3.91E-06	101.944331	24.35924745	4.185036144	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07254028	12.20529175	12.22055054	46.05065918	67.95858286
29	6/4/21 1:47 PM	6.23E-09	3.91E-07	9.34E-08	3.84E-09	3.02E-10	4.01E-12	3.91E-06	101.8619176	24.34531424	4.18404612	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07287598	12.20559692	12.21969605	46.04071045	69.7587891
30	6/4/21 1:48 PM	6.24E-09	3.91E-07	9.35E-08	3.84E-09	3.03E-10	4.06E-12	3.92E-06	101.8776383	24.3552962	4.182976773	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07394409	12.2046814	12.22085571	46.02105713	75.85463641
31	6/4/21 1:48 PM	6.24E-09	3.91E-07	9.34E-08	3.83E-09	3.02E-10	4.10E-12	3.91E-06	102.0803223	24.38811663	4.18565828	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07232666	12.20397949	12.21850586	46.01013184	76.94310967
32	6/4/21 1:48 PM	6.25E-09	3.90E-07	9.33E-08	3.83E-09	3.02E-10	4.21E-12	3.91E-06	101.9166785	24.34968782	4.185543538	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07312012	12.20483398	12.21969605	45.9970398	78.89587947
33	6/4/21 1:48 PM	6.23E-09	3.90E-07	9.33E-08	3.83E-09	3.01E-10	4.09E-12	3.92E-06	101.88714	24.36225839	4.182171389	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07266235	12.20373535	12.22045898	45.98583984	80.17692196
34	6/4/21 1:48 PM	6.24E-09	3.91E-07	9.35E-08	3.84E-09	3.01E-10	4.20E-12	3.92E-06	101.7828103	24.33485003	4.182594518	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07385254	12.20474243	12.22128296	45.97247315	84.0196991
35	6/4/21 1:48 PM	6.25E-09	3.92E-07	9.37E-08	3.84E-09	3.01E-10	4.14E-12	3.92E-06	101.9736391	24.36401432	4.185420259	1	4835	159	326.077	98.694	12.781	29.472	30.509	34.977	4.468	688.1	662.6	396.1	12.07388306	12.20465088	12.21990967	45.96780396	86.73802123
36	6/4/21 1:48 PM	6.24E-09	3.91E-07	9.34E-08	3.84E-09	3.01E-10	3.93E-12	3.91E-06	101.9082264	24.34069819	4.186742121	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07424927	12.20367432	12.21969605	45.95504761	89.13716414
37	6/4/21 1:48 PM	6.23E-09	3.90E-07	9.33E-08	3.83E-09	3.01E-10	4.14E-12	3.94E-06	101.8027022	24.34184301	4.18221012	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07485962	12.20465088	12.21969605	45.95996094	90.8895115
38	6/4/21 1:48 PM	6.23E-09	3.92E-07	9.37E-08	3.85E-09	3.00E-10	4.14E-12	3.92E-06	101.8617336	24.352269	4.182843644	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07403565	12.20465088	12.21917725	45.95907593	91.06963917
39	6/4/21 1:48 PM	6.23E-09	3.92E-07	9.38E-08	3.85E-09	3.01E-10	4.09E-12	3.94E-06	101.884074	24.36185609	4.1821146	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07315064	12.20394898	12.21963501	45.95849609	93.78432177
40	6/4/21 1:48 PM	6.23E-09	3.93E-07	9.38E-08	3.85E-09	3.01E-10	4.11E-12	3.96E-06	102.0274841	24.36731805	4.187062521	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07418823	12.20309448	12.21820068	45.94888306	95.4062493
41	6/4/21 1:48 PM	6.24E-09	3.93E-07	9.39E-08	3.85E-09	3.01E-10	4.08E-12	3.94E-06	102.0845754	24.3562503	4.19130918	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07452393	12.20410156	12.2197876	45.95730591	97.15868424
42	6/4/21 1:48 PM	6.24E-09	3.92E-07	9.36E-08	3.85E-09	3.01E-10	4.13E-12	3.96E-06	101.8745472	24.33285576	4.186707397	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07376099	12.20428467	12.22000122	45.95925903	99.57257991
43	6/4/21 1:48 PM	6.24E-09	3.92E-07	9.37E-08	3.85E-09	2.99E-10	4.04E-12	3.94E-06	101.8929618	24.33702196	4.186747336	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07424927	12.20388794	12.21975708	45.95324707	101.215672
44	6/4/21 1:48 PM	6.23E-09	3.92E-07	9.36E-08	3.85E-09	2.99E-10	3.90E-12	3.96E-06	101.8348685	24.31753903	4.187712759	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07376099	12.20449829	12.2182312	45.95721436	102.4178671
45	6/4/21 1:48 PM	6.23E-09	3.93E-07	9.40E-08	3.86E-09	3.00E-10	4.07E-12	3.98E-06	101.8518111	24.32661592	4.18684668	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07470703	12.20266724	12.21969605	45.95675659	104.1535543
46	6/4/21 1:48 PM	6.23E-09	3.94E-07	9.42E-08	3.87E-09	3.00E-10	4.11E-12	3.98E-06	101.7778119	24.31899776	4.185115393	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07543945	12.20370483	12.21838379	45.96154785	105.7410169
47	6/4/21 1:48 PM	6.24E-09	3.95E-07	9.45E-08	3.88E-09	3.00E-10	4.06E-12	4.00E-06	101.8244628	24.34060276	4.183317225	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07495117	12.20385742	12.22085571	45.95779419	107.6200945
48	6/4/21 1:48 PM	6.26E-09	3.95E-07	9.42E-08	3.87E-09	2.99E-10	4.99E-12	4.00E-06	102.0028684	24.3533638	4.188450896	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07589722	12.2043457	12.22064209	45.96386719	107.336367
49	6/4/21 1:48 PM	6.27E-09	3.95E-07	9.43E-08	3.87E-09	3.00E-10	3.96E-12	3.98E-06	102.1229379	24.374405	4.189761266	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07495117	12.20443726	12.2208252	45.96228027	107.9412151
50	6/4/21 1:48 PM	6.26E-09	3.94E-07	9.41E-08	3.86E-09	2.99E-10	4.11E-12	3.96E-06	102.0823089	24.37502278	4.187988245	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07440186	12.20385742	12.22012329	45.96459961	108.6877668
51	6/4/21 1:48 PM	6.23E-09	3.93E-07	9.39E-08	3.86E-09	2.98E-10	3.94E-12	3.98E-06	101.8412462	24.316806	4.188101275	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07510376	12.20379639	12.21960449	45.96810913	109.6098813
52	6/4/21 1:48 PM	6.23E-09	3.93E-07	9.38E-08	3.85E-09	2.98E-10	4.04E-12	3.98E-06	101.9418218	24.34308519	4.187711665	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07522583	12.20404053	12.21981812	45.9621582	107.2587443
53	6/4/21 1:48 PM	6.22E-09	3.94E-07	9.40E-08	3.86E-09	2.99E-10	4.01E-12	3.98E-06	101.9987118	24.35898136	4.187314332	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07559204	12.20358276	12.22021484	45.97158814	108.4212186
54	6/4/21 1:48 PM	6.21E-09	3.94E-07	9.40E-08	3.86E-09	2.99E-10	2.18E-12	3.98E-06	101.9087626	24.34433657	4.18613842	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07559204	12.20413208	12.22024536	45.97247315	108.0051358
55	6/4/21 1:48 PM	6.23E-09	3.94E-07	9.41E-08	3.87E-09	3.00E-10	3.99E-12	3.98E-06	101.7678909	24.31878593	4.184743893	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07666016	12.20349121	12.2199707	45.96954346	107.4438909
56	6/4/21 1:48 PM	6.24E-09	3.94E-07	9.40E-08	3.86E-09	2.99E-10	3.99E-12	3.98E-06	101.9453498	24.33853397	4.188639708	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.0758667	12.20352173	12.21920776	45.97158814	107.471408
57	6/4/21 1:48 PM	6.23E-09	3.93E-07	9.40E-08	3.87E-09	2.99E-10	4.04E-12	4.02E-06	101.7445199	24.30837428	4.185574843	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07614136	12.2038269	12.22027588	45.9763794	105.6876695
58	6/4/21 1:48 PM	6.23E-09	3.94E-07	9.41E-08	3.86E-09	2.99E-10	4.15E-12	3.98E-06	102.0303647	24.35598059	4.189129826	1	4835	159	325.357	98.471	12.779	29.498	30.532	35.002	4.47	688.9	662.6	396.2	12.07659912	12.20336914	12.21881104	45.97854614	105.4531052
59	6/4/21 1:48 PM	6.23E-09	3.93E-07	9.38E-08	3.85E-09	2.99E-10	4.02E-12	3.98E-06	101.9159429	24.33048803	4.188816219	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07711792	12.20388794	12.21810913	45.97695923	103.7295745
60	6/4/21 1:48 PM	6.22E-09	3.93E-07	9.38E-08	3.85E-09	2.99E-10	4.11E-12	3.98E-06	101.8798859	24.34967597	4.184034564	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07778931	12.20266724	12.21850586	45.98220825	103.2355391
61	6/4/21 1:48 PM	6.21E-09	3.93E-07	9.40E-08	3.86E-09	2.99E-10	4.20E-12	4.00E-06	101.7934875	24.32947969	4.183956617	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07659912	12.20358276	12.21801758	45.98352051	100.287206
62	6/4/21 1:48 PM	6.22E-09	3.94E-07	9.42E-08	3.87E-09	3.00E-10	4.02E-12	4.00E-06	101.7363403	24.32325908	4.182677164	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07687378	12.20272827	12.21844482	45.98059082	99.81127097
63	6/4/21 1:48 PM	6.23E-09	3.94E-07	9.42E-08	3.87E-09	3.00E-10	4.10E-12	4.00E-06	101.8436489	24.32921507	4.186063899	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07788086	12.20339966	12.21798706	45.98190308	97.18280831
64	6/4/21 1:48 PM	6.22E-09	3.93E-07	9.38E-08	3.86E-09	3.01E-10	4.08E-12	4.00E-06	101.7939688	24.31869535	4.18583182	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07855225	12.20303345	12.2177124	45.98916626	96.56050663
65	6/4/21 1:48 PM	6.21E-09	3.92E-07	9.37E-08	3.85E-09	3.00E-10	4.05E-12	4.00E-06	101.7514636	24.31003612	4.185574349	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.0770874	12.20349121	12.21746826	45.98861694	95.16414253
66	6/4/21 1:48 PM	6.20E-09	3.93E-07	9.39E-08	3.86E-09	3.01E-10	3.02E-12	4.00E-06	101.6301964	24.30859578	4.180833698	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07781982	12.20343018	12.21740723	45.99093628	93.47609033
67	6/4/21 1:48 PM	6.21E-09	3.93E-07	9.40E-08	3.86E-09	3.02E-10	4.87E-12	3.98E-06	101.912592	24.34927829	4.185446108	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07751465	12.20223999	12.21841431	45.98321533	94.25223526
68	6/4/21 1:48 PM	6.21E-09	3.92E-07	9.38E-08	3.86E-09	3.01E-10	3.94E-12	4.00E-06	101.6528539	24.31740026	4.180251704	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07843018	12.20318604	12.21685791	45.98861694	91.75787089
69	6/4/21 1:48 PM	6.20E-09	3.92E-07	9.38E-08	3.85E-09	3.02E-10	4.10E-12	4.00E-06	101.7421802	24.33433901	4.18101269	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07839966	12.20245361	12.21786499	45.99792481	92.86388008
70	6/4/21 1:48 PM	6.20E-09	3.93E-07	9.39E-08	3.86E-09	3.02E-10	4.10E-12	4.00E-06	101.7507892	24.31974395	4.183875841	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07778931	12.2019043	12.21817017	45.99093628	93.4235312
71	6/4/21 1:48 PM	6.20E-09	3.92E-07	9.36E-08	3.84E-09	3.02E-10	4.06E-12	4.00E-06	101.9011383	24.3460273	4.185534544	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07830811	12.20321655	12.21737671	45.9871521	92.90154048
72	6/4/21 1:48 PM	6.21E-09	3.91E-07	9.35E-08	3.85E-09	3.01E-10	4.06E-12	3.98E-06	101.7587095	24.31568931	4.184899234	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.0791626	12.20309448	12.21743774	45.97000122	94.6204022
73	6/4/21 1:48 PM	6.20E-09	3.91E-07	9.35E-08	3.85E-09	3.02E-10	4.08E-12	4.00E-06	101.6403885	24.30149533	4.182474662	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.0770874	12.20184326	12.21630859	45.94906616	95.88701793
74	6/4/21 1:48 PM	6.19E-09	3.91E-07	9.34E-08	3.84E-09	3.02E-10	4.13E-12	4.00E-06	101.6503617	24.31308661	4.180890865	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07839966	12.20193481	12.21670532	45.93948364	96.3081138
75	6/4/21 1:48 PM	6.19E-09	3.91E-07	9.34E-08	3.85E-09	3.03E-10	4.12E-12	4.00E-06	101.5561442	24.29227953	4.180593429	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07839966	12.20263672	12.21621704	45.93237305	96.82542373
76	6/4/21 1:48 PM	6.19E-09	3.91E-07	9.34E-08	3.85E-09	3.02E-10	4.07E-12	4.00E-06	101.5933946	24.28330299	4.183672818	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07843018	12.20211792	12.21615601	45.92147827	99.00066726
77	6/4/21 1:49 PM	6.19E-09	3.91E-07	9.35E-08	3.85E-09	3.03E-10	4.15E-12	4.00E-06	101.480962	24.29008621	4.177875745	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07861328	12.20095825	12.21588135	45.91888428	100.6148949
78	6/4/21 1:49 PM	6.18E-09	3.91E-07	9.35E-08	3.84E-09	3.04E-10	4.06E-12	4.00E-06	101.7033585	24.31391246	4.182928545	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.0791626	12.20202637	12.21621704	45.90481567	102.4387593
79	6/4/21 1:49 PM	6.19E-09	3.91E-07	9.34E-08	3.85E-09	3.02E-10	4.06E-12	4.00E-06	101.5424945	24.28380706	4.181489923	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07818604	12.20147705	12.21646118	45.88961792	102.7947663
80	6/4/21 1:49 PM	6.20E-09	3.90E-07	9.34E-08	3.84E-09	3.03E-10	4.07E-12	4.00E-06	101.7485229	24.3453017	4.179390508	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07980347	12.20211792	12.21661377	45.86730957	103.7912241
81	6/4/21 1:49 PM	6.18E-09	3.89E-07	9.31E-08	3.83E-09	3.03E-10	4.06E-12	3.98E-06	101.4757427	24.29165897	4.177390389	1	4835	159	324.426	98.188	12.778	29.531	30.561	35.029	4.468	689.7	662.5	396.2	12.07852173	12.2019043	12.21630859	45.84936523	104.9534251
82	6/4/21 1:49 PM	6.18E-09	3.89E-07	9.31E-08	3.83E-09	3.04E-10	4.05E-12	4.00E-06	101.4948917	24.28933077	4.178579175	1	4835	159	324.01	98.058	12.777	29.547	30.575	35.046	4.471	690.5	662.6	396.3	12.07839966	12.20144653	12.21710205	45.83721924	104.2380186
83	6/4/21 1:49 PM	6.17E-09	3.89E-07	9.32E-08	3.83E-09	3.04E-10	4.04E-12	3.98E-06	101.525558	24.30527318	4.177100058	1	4835	159	324.01	98.058	12.777	29.547	30.575	35.046	4.471	690.5	662.6	396.3	12.07949829	12.20123291	12.21704102	45.83578491	104.5630971
84	6/4/21 1:49 PM	6.17E-09	3.89E-07	9.31E-08	3.84E-09	3.04E-10	4.08E-12	4.02E-06	101.3862977	24.26992852	4.177445256	1	4835	159	324.01	98.058	12.777	29.547	30.575	35.046	4.471	690.5	662.6	396.3	12.07888794	12.20089722	12.21594238	45.81991577	104.7275494
85	6/4/21 1:49 PM	6.18E-09	3.92E-07	9.36E-08	3.85E-09	3.05E-10	4.13E-12	4.02E-06	101.6554578	24.31165812	4.181346137	1	4835	159	324.01	98.058	12.777	29.547	30.575	35.046	4.471	690.5	662.6	396.3	12.0788269	12.20141602	12.21505737	45.8187561	104.1759638
