cycle #	time	18.06	28.09	32.12	40.12	44.12	45.12	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
8441	7/3/21 12:00 AM	4.46E-09	2.15E-07	5.60E-08	2.13E-09	1.11E-10	1.57E-12	4.37E-06	100.7391178	26.29093782	3.831704996	1	4835	159	345.035	113.631	16.665	27.161	28.447	32.964	4.518	610.7	625.1	268	15.43408203	15.95706177	15.95614624	46.75881958	102.2640258
8442	7/3/21 12:00 AM	4.46E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.59E-12	4.39E-06	100.6887924	26.29105268	3.829774093	1	4835	159	345.035	113.631	16.665	27.161	28.447	32.964	4.518	610.7	625.1	268	15.43399048	15.95806885	15.95602417	46.75747681	101.0690682
8443	7/3/21 12:00 AM	4.46E-09	2.16E-07	5.63E-08	2.14E-09	1.12E-10	1.65E-12	4.37E-06	100.9843123	26.35887037	3.831132019	1	4835	159	345.035	113.631	16.665	27.161	28.447	32.964	4.518	610.7	625.1	268	15.43545532	15.95935059	15.95565796	46.75582886	100.287941
8444	7/3/21 12:00 AM	4.46E-09	2.14E-07	5.59E-08	2.12E-09	1.12E-10	1.63E-12	4.37E-06	100.8400353	26.31654403	3.831811472	1	4835	159	345.035	113.631	16.665	27.161	28.447	32.964	4.518	610.7	625.1	268	15.43621826	15.96102905	15.95645142	46.75476074	100.1078078
8445	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.59E-12	4.37E-06	100.7439348	26.31090663	3.828979981	1	4835	159	345.035	113.631	16.665	27.161	28.447	32.964	4.518	610.7	625.1	268	15.43655396	15.96124268	15.95648193	46.74993897	100.9344606
8446	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.62E-08	2.13E-09	1.12E-10	1.68E-12	4.37E-06	100.8670771	26.33910029	3.829556666	1	4835	159	345.035	113.631	16.665	27.161	28.447	32.964	4.518	610.7	625.1	268	15.43826294	15.96203613	15.95657349	46.74874878	99.61150539
8447	7/3/21 12:00 AM	4.46E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.67E-12	4.37E-06	100.8044944	26.32284553	3.829543969	1	4835	159	345.035	113.631	16.665	27.161	28.447	32.964	4.518	610.7	625.1	268	15.43939209	15.96343994	15.95602417	46.75628662	100.7634966
8448	7/3/21 12:00 AM	4.46E-09	2.15E-07	5.62E-08	2.13E-09	1.12E-10	1.62E-12	4.37E-06	100.8698919	26.3379688	3.829828058	1	4835	159	345.035	113.631	16.665	27.161	28.447	32.964	4.518	610.7	625.1	268	15.43984985	15.96585083	15.95672607	46.75082398	99.88230024
8449	7/3/21 12:00 AM	4.47E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.57E-12	4.37E-06	100.9336954	26.33078588	3.833295971	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.44076538	15.96618652	15.95812988	46.74694824	99.90654109
8450	7/3/21 12:00 AM	4.47E-09	2.14E-07	5.59E-08	2.13E-09	1.12E-10	1.66E-12	4.37E-06	100.6311084	26.25687506	3.832562259	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.44143677	15.9670105	15.95761108	46.74966431	98.22387034
8451	7/3/21 12:00 AM	4.45E-09	2.14E-07	5.59E-08	2.13E-09	1.12E-10	1.61E-12	4.35E-06	100.7426555	26.28981049	3.832003868	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.44290161	15.96780396	15.9574585	46.75265503	99.55807044
8452	7/3/21 12:00 AM	4.46E-09	2.14E-07	5.60E-08	2.13E-09	1.12E-10	1.58E-12	4.35E-06	100.8126996	26.31122648	3.831546953	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.44439697	15.96994019	15.95910645	46.74588013	99.93819723
8453	7/3/21 12:00 AM	4.44E-09	2.14E-07	5.58E-08	2.12E-09	1.12E-10	1.50E-12	4.35E-06	100.758967	26.29068929	3.832496207	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.4458313	15.9710083	15.95880127	46.7449646	99.74417317
8454	7/3/21 12:00 AM	4.44E-09	2.14E-07	5.60E-08	2.13E-09	1.12E-10	1.89E-12	4.37E-06	100.580356	26.27896712	3.827409028	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.4453125	15.97106934	15.95849609	46.74890137	99.90964539
8455	7/3/21 12:00 AM	4.43E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.60E-12	4.37E-06	100.6063809	26.25547056	3.831825472	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.44787598	15.9736023	15.95944214	46.75204468	100.7180274
8456	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.63E-12	4.37E-06	100.655917	26.28053446	3.830055936	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.44937134	15.97601318	15.96002197	46.76620483	98.30311289
8457	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.58E-12	4.37E-06	100.7338155	26.29621149	3.830734915	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.45022583	15.97692871	15.96044922	46.77566528	100.0596435
8458	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.66E-12	4.35E-06	100.8031844	26.30781075	3.831682742	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.45098877	15.97891235	15.96124268	46.77883911	100.9465889
8459	7/3/21 12:00 AM	4.45E-09	2.14E-07	5.58E-08	2.12E-09	1.12E-10	1.51E-12	4.37E-06	100.8771489	26.32071948	3.832613657	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.45083618	15.97885132	15.96011353	46.7902832	99.30208673
8460	7/3/21 12:00 AM	4.45E-09	2.14E-07	5.60E-08	2.13E-09	1.12E-10	1.64E-12	4.37E-06	100.6965466	26.27545876	3.832342093	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.45492554	15.98208618	15.9624939	46.79077148	101.9889492
8461	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.64E-12	4.39E-06	100.7461901	26.28496031	3.832845432	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.45523071	15.98306274	15.9631958	46.79058838	100.5388648
8462	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.62E-08	2.14E-09	1.13E-10	1.70E-12	4.37E-06	100.522709	26.23181118	3.832091818	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.45755005	15.98471069	15.96356201	46.79046631	98.62905541
8463	7/3/21 12:00 AM	4.46E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.62E-12	4.35E-06	100.9013254	26.32031092	3.833591699	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.45855713	15.98596191	15.96469116	46.79122925	101.2022622
8464	7/3/21 12:00 AM	4.45E-09	2.14E-07	5.60E-08	2.13E-09	1.12E-10	1.64E-12	4.37E-06	100.6078855	26.29230196	3.826514913	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.46032715	15.98828125	15.96554565	46.78775024	100.5777186
8465	7/3/21 12:00 AM	4.45E-09	2.14E-07	5.59E-08	2.13E-09	1.12E-10	1.63E-12	4.35E-06	100.7813812	26.29108782	3.833290653	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.46148682	15.99014282	15.96630859	46.78744507	100.8029817
8466	7/3/21 12:00 AM	4.44E-09	2.14E-07	5.59E-08	2.13E-09	1.11E-10	1.60E-12	4.37E-06	100.7302634	26.29605761	3.830622251	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.46264648	15.99057007	15.96774292	46.78201294	100.9045405
8467	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.65E-12	4.37E-06	100.9184992	26.31090962	3.835614226	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.46401978	15.99246216	15.96908569	46.784729	101.2689063
8468	7/3/21 12:00 AM	4.44E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.61E-12	4.37E-06	100.7567346	26.28172395	3.833718625	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.46618652	15.99414063	15.96966553	46.77676392	98.78276241
8469	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.59E-12	4.39E-06	100.7141278	26.27570597	3.832975142	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.4671936	15.99609375	15.96917725	46.78036499	98.7631537
8470	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.63E-12	4.37E-06	100.7047463	26.27371564	3.832908436	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.46759033	15.99707031	15.97113037	46.77752686	99.13330584
8471	7/3/21 12:00 AM	4.46E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.62E-12	4.37E-06	100.7331193	26.2758767	3.833673009	1	4835	159	345.293	113.777	16.691	27.142	28.43	32.947	4.517	610.4	625.5	267.1	15.47003174	15.99810791	15.97134399	46.78036499	98.84622068
8472	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.66E-12	4.37E-06	100.7478119	26.29403267	3.831584646	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.47033691	15.99969482	15.97238159	46.77612305	99.71337338
8473	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.63E-12	4.35E-06	100.7451436	26.27240289	3.834637586	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.47302246	16.00335693	15.97488403	46.77359009	98.9515725
8474	7/3/21 12:00 AM	4.45E-09	2.14E-07	5.59E-08	2.12E-09	1.11E-10	1.57E-12	4.37E-06	100.8327362	26.2899356	3.835412064	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.47390747	16.00402832	15.97543335	46.77706909	98.32459975
8475	7/3/21 12:00 AM	4.45E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.83E-12	4.35E-06	101.0472665	26.35414232	3.83420812	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.47607422	16.00646973	15.97665405	46.78445435	101.3367378
8476	7/3/21 12:01 AM	4.45E-09	2.14E-07	5.59E-08	2.13E-09	1.12E-10	1.61E-12	4.37E-06	100.5663386	26.24632647	3.831634826	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.47702026	16.0065918	15.97689819	46.78775024	101.4205235
8477	7/3/21 12:01 AM	4.44E-09	2.15E-07	5.62E-08	2.14E-09	1.12E-10	1.62E-12	4.37E-06	100.7601579	26.28536563	3.833317721	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.48001099	16.01101685	15.97897339	46.80178833	102.5820178
8478	7/3/21 12:01 AM	4.46E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.61E-12	4.39E-06	100.7558114	26.27065683	3.835298527	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.48193359	16.01248169	15.97897339	46.81173706	102.6051906
8479	7/3/21 12:01 AM	4.46E-09	2.16E-07	5.62E-08	2.14E-09	1.12E-10	1.62E-12	4.39E-06	100.8270515	26.28756338	3.835541926	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.48223877	16.01263428	15.98052979	46.81613159	100.8443516
8480	7/3/21 12:01 AM	4.46E-09	2.16E-07	5.62E-08	2.14E-09	1.12E-10	1.58E-12	4.37E-06	100.9028634	26.31099375	3.83500769	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.48330689	16.01446533	15.98239136	46.81112671	100.1736038
8481	7/3/21 12:01 AM	4.46E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.65E-12	4.37E-06	100.5950448	26.23863927	3.833851436	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.48452759	16.01626587	15.98223877	46.8112793	100.8186344
8482	7/3/21 12:01 AM	4.46E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.59E-12	4.37E-06	100.7194024	26.25930594	3.83556986	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.48834229	16.02008057	15.98391724	46.81442261	100.3767496
8483	7/3/21 12:01 AM	4.46E-09	2.15E-07	5.60E-08	2.13E-09	1.11E-10	1.57E-12	4.37E-06	100.7841513	26.27351744	3.835959593	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.48934937	16.02090454	15.98532105	46.80825806	100.6272964
8484	7/3/21 12:01 AM	4.46E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.63E-12	4.37E-06	100.9186311	26.31424048	3.835133726	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.49075317	16.02233887	15.98693848	46.80810547	100.3720566
8485	7/3/21 12:01 AM	4.46E-09	2.14E-07	5.59E-08	2.13E-09	1.11E-10	1.62E-12	4.37E-06	100.7228673	26.27207911	3.833836936	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.49243164	16.02310181	15.98779297	46.80596924	99.56132071
8486	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.65E-12	4.37E-06	100.7380339	26.27683861	3.833719701	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.49508667	16.02749634	15.99008179	46.80975342	99.25936602
8487	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.58E-12	4.37E-06	100.7323023	26.26552412	3.835152952	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.49588013	16.02960205	15.99047852	46.80554199	99.20119188
8488	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.60E-12	4.37E-06	100.6088261	26.24727154	3.833115603	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.49856567	16.03063965	15.9916687	46.80236816	98.03477034
8489	7/3/21 12:01 AM	4.46E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.65E-12	4.35E-06	100.7731549	26.27452812	3.835393521	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.49987793	16.03311157	15.99221802	46.79589844	99.67168419
8490	7/3/21 12:01 AM	4.45E-09	2.14E-07	5.59E-08	2.13E-09	1.11E-10	1.59E-12	4.35E-06	100.7336298	26.26878126	3.834727953	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.50338745	16.03659058	15.99563599	46.79907227	99.35210598
8491	7/3/21 12:01 AM	4.44E-09	2.14E-07	5.57E-08	2.12E-09	1.11E-10	1.60E-12	4.37E-06	100.7444708	26.26562711	3.835601197	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.50491333	16.03796387	15.99609375	46.79754639	99.62951816
8492	7/3/21 12:01 AM	4.43E-09	2.14E-07	5.58E-08	2.13E-09	1.12E-10	1.67E-12	4.37E-06	100.593826	26.23473468	3.834375578	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.50640869	16.03903198	15.99853516	46.79724121	100.7151721
8493	7/3/21 12:01 AM	4.44E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.65E-12	4.37E-06	100.7786253	26.2801057	3.834787669	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.50787354	16.0395813	15.99975586	46.79663086	100.4552393
8494	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.61E-12	4.37E-06	100.7210921	26.24975853	3.83702928	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.51022339	16.04483032	16.00213623	46.79678345	100.1787585
8495	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.64E-12	4.37E-06	100.7892904	26.26217252	3.837812365	1	4835	159	344.805	113.707	16.729	27.142	28.43	32.942	4.513	609.9	625.9	265.9	15.51074219	16.04672241	16.00054932	46.79406738	99.7547317
8496	7/3/21 12:01 AM	4.45E-09	2.14E-07	5.60E-08	2.14E-09	1.12E-10	1.63E-12	4.39E-06	100.407429	26.21177095	3.830623621	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.51477051	16.04727173	16.00408936	46.78790283	99.87614028
8497	7/3/21 12:01 AM	4.44E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.60E-12	4.37E-06	100.703624	26.25892264	3.835024969	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.51724243	16.04910278	16.00619507	46.79498291	100.4045306
8498	7/3/21 12:01 AM	4.46E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.61E-12	4.37E-06	100.6087675	26.25038381	3.832658914	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.51956177	16.05276489	16.0078125	46.79330444	100.9606772
8499	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.66E-12	4.37E-06	100.8588802	26.28466252	3.837176154	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.52111816	16.05551148	16.00875855	46.79058838	100.0963863
8500	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.60E-08	2.14E-09	1.12E-10	1.59E-12	4.37E-06	100.5767493	26.22884491	3.834585534	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.52282715	16.05773926	16.01098633	46.78982544	100.3757695
8501	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.61E-12	4.37E-06	100.7936722	26.27396035	3.836257301	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.52383423	16.05722046	16.01193237	46.78909302	99.02372088
8502	7/3/21 12:01 AM	4.45E-09	2.14E-07	5.59E-08	2.13E-09	1.12E-10	1.62E-12	4.37E-06	100.4832089	26.20605484	3.834350858	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.52697754	16.06234741	16.01483154	46.79302979	97.90114889
8503	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.63E-12	4.37E-06	100.6326822	26.23450355	3.835890474	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.52954102	16.06506348	16.01589966	46.78820801	98.63090437
8504	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.55E-12	4.37E-06	100.645041	26.2295164	3.837090987	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.5307312	16.06640625	16.01831055	46.79003906	98.9304165
8505	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.62E-12	4.39E-06	100.6194347	26.22850377	3.836262851	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.53305054	16.06768799	16.01864624	46.80038452	99.63879216
8506	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.59E-12	4.37E-06	100.727186	26.24768802	3.83756413	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.53448486	16.07095337	16.02102661	46.80114746	99.95112049
8507	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.61E-08	2.13E-09	1.12E-10	1.62E-12	4.37E-06	100.8562254	26.28454099	3.837092892	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.53817749	16.07498169	16.02450562	46.80038452	99.97496235
8508	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.51E-12	4.37E-06	100.6900882	26.25070498	3.83570987	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.53982544	16.07632446	16.02478027	46.80221558	102.833818
8509	7/3/21 12:01 AM	4.46E-09	2.15E-07	5.61E-08	2.14E-09	1.12E-10	1.61E-12	4.39E-06	100.594724	26.23785684	3.833953534	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.54067993	16.0786438	16.02600098	46.80462647	102.1279011
8510	7/3/21 12:01 AM	4.46E-09	2.15E-07	5.60E-08	2.13E-09	1.12E-10	1.61E-12	4.37E-06	100.7815031	26.25626125	3.838379809	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.54467773	16.08224487	16.03033447	46.80343628	101.2131748
8511	7/3/21 12:01 AM	4.45E-09	2.14E-07	5.59E-08	2.13E-09	1.12E-10	1.71E-12	4.37E-06	100.611031	26.22873887	3.835908067	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.54620361	16.08450317	16.0305481	46.80102539	101.7783776
8512	7/3/21 12:01 AM	4.46E-09	2.14E-07	5.59E-08	2.13E-09	1.12E-10	1.60E-12	4.37E-06	100.6877181	26.24329404	3.836702737	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.54864502	16.08618164	16.03314209	46.80221558	98.91058396
8513	7/3/21 12:01 AM	4.45E-09	2.15E-07	5.60E-08	2.13E-09	1.11E-10	1.64E-12	4.37E-06	100.750337	26.25408361	3.837511091	1	4835	159	345.605	114.091	16.779	27.096	28.389	32.906	4.517	609.6	626.3	264.2	15.55007935	16.08755493	16.03405762	46.80752564	101.8210856
