cycle #	time	18.03	28.03	32.03	40.03	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
53974	6/6/21 12:07 AM	7.41E-09	4.54E-07	1.14E-07	4.37E-09	3.06E-10	3.89E-12	4.41E-06	103.8678384	26.11755235	3.976936161	2	4835	159	341.886	106.957	14.272	28.277	29.442	33.925	4.483	654.5	653.2	347.1	13.59671021	13.66036987	13.67297363	45.3293457	100.9514797
53975	6/6/21 12:07 AM	7.38E-09	4.53E-07	1.14E-07	4.37E-09	3.06E-10	3.83E-12	4.41E-06	103.7867887	26.08938295	3.978123551	2	4835	159	341.886	106.957	14.272	28.277	29.442	33.925	4.483	654.5	653.2	347.1	13.59759522	13.66036987	13.67288208	45.33499146	101.7050615
53976	6/6/21 12:07 AM	7.40E-09	4.56E-07	1.15E-07	4.39E-09	3.07E-10	4.77E-12	4.41E-06	103.8115817	26.11345029	3.975406563	2	4835	159	341.886	106.957	14.272	28.277	29.442	33.925	4.483	654.5	653.2	347.1	13.59689331	13.66021729	13.67401123	45.3286438	99.92030124
53977	6/6/21 12:07 AM	7.40E-09	4.55E-07	1.15E-07	4.39E-09	3.07E-10	3.95E-12	4.41E-06	103.5568561	26.08408455	3.970116562	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59729004	13.65988159	13.67404175	45.33184815	100.5699629
53978	6/6/21 12:07 AM	7.41E-09	4.56E-07	1.15E-07	4.39E-09	3.07E-10	3.95E-12	4.43E-06	103.6874969	26.08459386	3.975047394	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59686279	13.6611023	13.67327881	45.33215332	99.47488668
53979	6/6/21 12:07 AM	7.41E-09	4.57E-07	1.15E-07	4.40E-09	3.07E-10	4.05E-12	4.45E-06	103.8080879	26.10775264	3.976140318	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59796143	13.6611023	13.67367554	45.33242798	100.0991757
53980	6/6/21 12:07 AM	7.42E-09	4.58E-07	1.15E-07	4.41E-09	3.08E-10	3.97E-12	4.45E-06	103.8954899	26.13230297	3.97574948	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59814453	13.66073608	13.67376709	45.33383179	99.28799571
53981	6/6/21 12:07 AM	7.45E-09	4.57E-07	1.15E-07	4.39E-09	3.07E-10	4.04E-12	4.41E-06	104.1397779	26.16149728	3.980650527	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59719849	13.6611023	13.67428589	45.33666992	99.85024511
53982	6/6/21 12:07 AM	7.45E-09	4.52E-07	1.14E-07	4.36E-09	3.08E-10	3.95E-12	4.39E-06	103.8004004	26.09008157	3.978538744	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59725952	13.66183472	13.67477417	45.32809448	99.43355755
53983	6/6/21 12:07 AM	7.41E-09	4.53E-07	1.14E-07	4.37E-09	3.06E-10	3.87E-12	4.39E-06	103.6750775	26.08492779	3.974520396	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59780884	13.66146851	13.67376709	45.33862305	99.79132166
53984	6/6/21 12:07 AM	7.39E-09	4.53E-07	1.14E-07	4.37E-09	3.07E-10	3.92E-12	4.41E-06	103.6780419	26.0743541	3.976245834	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59838867	13.66049194	13.67483521	45.3392334	99.2668981
53985	6/6/21 12:07 AM	7.38E-09	4.54E-07	1.14E-07	4.38E-09	3.07E-10	3.81E-12	4.41E-06	103.5241999	26.07161872	3.970762267	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59863281	13.66177368	13.67367554	45.34204102	100.0357168
53986	6/6/21 12:07 AM	7.40E-09	4.55E-07	1.14E-07	4.39E-09	3.09E-10	4.37E-12	4.43E-06	103.4649353	26.03875294	3.973498099	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59848023	13.66195679	13.67431641	45.33966065	99.31393954
53987	6/6/21 12:07 AM	7.41E-09	4.56E-07	1.15E-07	4.39E-09	3.08E-10	3.97E-12	4.43E-06	103.7403815	26.10005831	3.974718379	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59896851	13.66088867	13.67431641	45.34759522	100.542851
53988	6/6/21 12:07 AM	7.42E-09	4.56E-07	1.15E-07	4.40E-09	3.08E-10	3.97E-12	4.41E-06	103.7709656	26.10395201	3.975297132	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59844971	13.66183472	13.67385864	45.34954834	99.51138905
53989	6/6/21 12:07 AM	7.42E-09	4.54E-07	1.14E-07	4.38E-09	3.07E-10	4.02E-12	4.39E-06	103.8037028	26.10045702	3.977083722	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59851074	13.662323	13.67404175	45.34460449	99.50645525
53990	6/6/21 12:07 AM	7.41E-09	4.52E-07	1.14E-07	4.36E-09	3.07E-10	4.00E-12	4.41E-06	103.7196121	26.10135844	3.973724676	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59838867	13.66287231	13.67532349	45.34487915	99.82752236
53991	6/6/21 12:07 AM	7.39E-09	4.53E-07	1.14E-07	4.37E-09	3.07E-10	3.81E-12	4.41E-06	103.7759958	26.08693309	3.978083414	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59820557	13.66278076	13.67575073	45.3513794	100.5880563
53992	6/6/21 12:07 AM	7.38E-09	4.56E-07	1.15E-07	4.40E-09	3.08E-10	3.91E-12	4.43E-06	103.6100246	26.08473096	3.972056478	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.5993042	13.66238403	13.67529297	45.34884644	99.74535066
53993	6/6/21 12:07 AM	7.42E-09	4.58E-07	1.15E-07	4.41E-09	3.07E-10	3.84E-12	4.43E-06	103.8895042	26.12030261	3.977346886	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59927368	13.66244507	13.67507935	45.34710693	101.7605763
53994	6/6/21 12:07 AM	7.43E-09	4.55E-07	1.14E-07	4.38E-09	3.07E-10	3.99E-12	4.41E-06	103.8980669	26.10663958	3.979756437	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59906006	13.66217041	13.67630005	45.34814453	101.0897437
53995	6/6/21 12:07 AM	7.43E-09	4.55E-07	1.14E-07	4.38E-09	3.07E-10	3.78E-12	4.41E-06	103.8376196	26.10611199	3.977521417	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59939575	13.6625061	13.67614746	45.34970093	101.1742079
53996	6/6/21 12:07 AM	7.42E-09	4.54E-07	1.14E-07	4.37E-09	3.06E-10	3.83E-12	4.39E-06	103.860468	26.12420894	3.975640688	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59884644	13.66265869	13.67532349	45.35464478	101.1876366
53997	6/6/21 12:07 AM	7.40E-09	4.53E-07	1.14E-07	4.37E-09	3.06E-10	3.88E-12	4.39E-06	103.6810471	26.09624904	3.973024893	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59954834	13.66323853	13.67471314	45.35095215	101.6270053
53998	6/6/21 12:07 AM	7.39E-09	4.53E-07	1.14E-07	4.38E-09	3.07E-10	3.82E-12	4.41E-06	103.5168283	26.05076306	3.973658202	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.60028076	13.66278076	13.67489624	45.35253906	100.9487375
53999	6/6/21 12:07 AM	7.39E-09	4.57E-07	1.15E-07	4.41E-09	3.08E-10	3.99E-12	4.43E-06	103.716095	26.10515407	3.973012176	2	4835	159	344.02	107.629	14.273	28.207	29.379	33.865	4.485	653.2	653.2	347.1	13.59948731	13.66171265	13.67541504	45.3527832	100.3663553
54000	6/6/21 12:07 AM	7.42E-09	4.56E-07	1.15E-07	4.40E-09	3.08E-10	3.85E-12	4.41E-06	103.8017216	26.11545045	3.974724533	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60021973	13.66186523	13.675354	45.3520813	100.8774569
54001	6/6/21 12:07 AM	7.42E-09	4.55E-07	1.14E-07	4.37E-09	3.06E-10	3.85E-12	4.39E-06	104.1180788	26.16953156	3.978599258	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.59979248	13.66244507	13.6756897	45.35534668	101.3184465
54002	6/6/21 12:07 AM	7.42E-09	4.53E-07	1.14E-07	4.37E-09	3.06E-10	3.86E-12	4.41E-06	103.7611905	26.11746745	3.972865697	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60009766	13.66326904	13.67663574	45.34899902	101.0374047
54003	6/6/21 12:07 AM	7.42E-09	4.53E-07	1.14E-07	4.37E-09	3.06E-10	3.96E-12	4.39E-06	103.7639227	26.10111947	3.975458709	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.59967041	13.66223145	13.67617798	45.35858154	100.6000244
54004	6/6/21 12:07 AM	7.40E-09	4.52E-07	1.14E-07	4.37E-09	3.06E-10	3.03E-12	4.41E-06	103.6052403	26.07015094	3.974094378	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.59945679	13.66210938	13.67636108	45.36071777	100.7049191
54005	6/6/21 12:07 AM	7.37E-09	4.54E-07	1.14E-07	4.39E-09	3.08E-10	3.93E-12	4.41E-06	103.4494444	26.05535136	3.970372268	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.59948731	13.66256714	13.67523193	45.35604858	100.3240054
54006	6/6/21 12:07 AM	7.39E-09	4.56E-07	1.15E-07	4.39E-09	3.08E-10	3.84E-12	4.43E-06	103.6700219	26.08243308	3.974706715	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.59973145	13.66305542	13.6751709	45.35690308	98.9657803
54007	6/6/21 12:07 AM	7.41E-09	4.57E-07	1.15E-07	4.40E-09	3.08E-10	3.98E-12	4.43E-06	103.8609563	26.08577942	3.981516313	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60064697	13.66308594	13.67584229	45.35931397	100.2502558
54008	6/6/21 12:07 AM	7.43E-09	4.56E-07	1.15E-07	4.38E-09	3.08E-10	3.99E-12	4.39E-06	104.048429	26.15369113	3.978345867	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.59997559	13.6638794	13.67681885	45.36001587	99.48048222
54009	6/6/21 12:07 AM	7.44E-09	4.53E-07	1.14E-07	4.37E-09	3.05E-10	3.91E-12	4.41E-06	103.6970617	26.07224494	3.977297005	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.59997559	13.6638794	13.67715454	45.36550903	99.52473076
54010	6/6/21 12:07 AM	7.42E-09	4.54E-07	1.14E-07	4.37E-09	3.06E-10	4.02E-12	4.41E-06	103.8613664	26.12370549	3.975751694	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60070801	13.66299439	13.6756897	45.35931397	100.1316025
54011	6/6/21 12:07 AM	7.39E-09	4.53E-07	1.14E-07	4.37E-09	3.07E-10	3.80E-12	4.41E-06	103.7331018	26.10282389	3.974018374	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60125732	13.66366577	13.67666626	45.36141968	98.98006595
54012	6/6/21 12:07 AM	7.38E-09	4.53E-07	1.14E-07	4.38E-09	3.07E-10	3.99E-12	4.41E-06	103.5412132	26.05558799	3.973858247	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60031128	13.66412354	13.67486572	45.36807251	99.3769599
54013	6/6/21 12:07 AM	7.39E-09	4.57E-07	1.15E-07	4.41E-09	3.09E-10	4.10E-12	4.43E-06	103.5337837	26.06546924	3.972066751	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60079956	13.66409302	13.6758728	45.36468506	98.92131767
54014	6/6/21 12:07 AM	7.44E-09	4.57E-07	1.15E-07	4.38E-09	3.07E-10	3.76E-12	4.39E-06	104.2179956	26.16676223	3.98283879	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60055542	13.6640625	13.67630005	45.36126709	98.85443396
54015	6/6/21 12:07 AM	7.44E-09	4.54E-07	1.14E-07	4.37E-09	3.07E-10	3.88E-12	4.41E-06	103.740602	26.09452158	3.975570184	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60003662	13.66427612	13.67684937	45.36141968	98.69296132
54016	6/6/21 12:07 AM	7.41E-09	4.54E-07	1.14E-07	4.38E-09	3.07E-10	3.80E-12	4.39E-06	103.786304	26.10304338	3.976023122	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60119629	13.66503906	13.67712402	45.36724854	98.9194979
54017	6/6/21 12:07 AM	7.40E-09	4.53E-07	1.14E-07	4.36E-09	3.07E-10	3.84E-12	4.39E-06	103.7448208	26.1075639	3.97374574	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60055542	13.66448975	13.6774292	45.36682129	98.960321
54018	6/6/21 12:07 AM	7.40E-09	4.53E-07	1.14E-07	4.37E-09	3.06E-10	3.91E-12	4.39E-06	103.6933216	26.08177783	3.975699904	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60101318	13.66448975	13.67694092	45.36398315	99.91390773
54019	6/6/21 12:07 AM	7.39E-09	4.53E-07	1.14E-07	4.37E-09	3.06E-10	3.93E-12	4.39E-06	103.6897628	26.08227857	3.97548713	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60147095	13.66470337	13.67700195	45.36538696	99.48566904
54020	6/6/21 12:07 AM	7.38E-09	4.54E-07	1.14E-07	4.39E-09	3.08E-10	3.84E-12	4.43E-06	103.4018352	26.04780342	3.969695009	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60040283	13.6647644	13.67739868	45.36593628	99.86717769
54021	6/6/21 12:08 AM	7.40E-09	4.55E-07	1.14E-07	4.38E-09	3.06E-10	4.39E-12	4.41E-06	103.8940942	26.09293909	3.981693816	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60168457	13.66439819	13.67767334	45.36526489	99.60017808
54022	6/6/21 12:08 AM	7.42E-09	4.53E-07	1.14E-07	4.37E-09	3.07E-10	3.92E-12	4.39E-06	103.6351724	26.08629269	3.972782703	2	4835	159	343.229	107.388	14.276	28.231	29.401	33.888	4.487	653.2	653.2	347	13.60037231	13.66452026	13.67797852	45.36511231	100.1237055
54023	6/6/21 12:08 AM	7.41E-09	4.54E-07	1.14E-07	4.37E-09	3.06E-10	3.93E-12	4.41E-06	103.7240384	26.08988547	3.975641769	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60079956	13.6640625	13.67733765	45.35562134	100.1384912
54024	6/6/21 12:08 AM	7.38E-09	4.53E-07	1.14E-07	4.37E-09	3.06E-10	3.85E-12	4.41E-06	103.7087026	26.08353113	3.976022347	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60028076	13.66549683	13.6781311	45.33581543	99.7874583
54025	6/6/21 12:08 AM	7.41E-09	4.54E-07	1.14E-07	4.37E-09	3.08E-10	3.96E-12	4.39E-06	103.8077664	26.12157504	3.974024009	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60076904	13.66436768	13.67724609	45.33074951	99.42677478
54026	6/6/21 12:08 AM	7.40E-09	4.53E-07	1.14E-07	4.37E-09	3.07E-10	3.94E-12	4.39E-06	103.6398329	26.08881772	3.972576835	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.6015625	13.66558838	13.67822266	45.32141113	100.6287006
54027	6/6/21 12:08 AM	7.41E-09	4.54E-07	1.14E-07	4.38E-09	3.08E-10	4.01E-12	4.39E-06	103.6865441	26.09331787	3.973681868	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60223389	13.66555786	13.67770386	45.3196106	100.3917521
54028	6/6/21 12:08 AM	7.40E-09	4.54E-07	1.14E-07	4.38E-09	3.08E-10	3.91E-12	4.43E-06	103.5637785	26.07679476	3.971491876	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60131836	13.66506958	13.67779541	45.3074646	100.3348237
54029	6/6/21 12:08 AM	7.39E-09	4.57E-07	1.15E-07	4.41E-09	3.09E-10	3.85E-12	4.43E-06	103.6585614	26.08137605	3.974428388	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60153198	13.66409302	13.67828369	45.29983521	99.51068839
54030	6/6/21 12:08 AM	7.44E-09	4.55E-07	1.14E-07	4.38E-09	3.06E-10	3.92E-12	4.39E-06	103.9670327	26.12449254	3.979676638	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60198975	13.66571045	13.67868042	45.29586792	100.6268629
54031	6/6/21 12:08 AM	7.43E-09	4.53E-07	1.14E-07	4.36E-09	3.07E-10	4.84E-12	4.39E-06	103.8466829	26.10865766	3.977480738	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60189819	13.6656189	13.67874146	45.29656982	99.91056987
54032	6/6/21 12:08 AM	7.41E-09	4.52E-07	1.14E-07	4.36E-09	3.06E-10	4.07E-12	4.39E-06	103.679749	26.08580722	3.974565484	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60293579	13.66516113	13.67889404	45.29702759	99.66493062
54033	6/6/21 12:08 AM	7.39E-09	4.54E-07	1.14E-07	4.39E-09	3.08E-10	3.86E-12	4.43E-06	103.3754381	26.03114418	3.971221449	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60171509	13.66577148	13.67785645	45.29403687	99.59880595
54034	6/6/21 12:08 AM	7.40E-09	4.56E-07	1.15E-07	4.40E-09	3.08E-10	4.06E-12	4.41E-06	103.7602519	26.0905005	3.976936047	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60192871	13.66482544	13.67892456	45.29602051	101.2344157
54035	6/6/21 12:08 AM	7.41E-09	4.54E-07	1.14E-07	4.37E-09	3.07E-10	3.70E-12	4.41E-06	103.9978977	26.1312636	3.97982659	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.6031189	13.66583252	13.67977905	45.29742432	100.9965437
54036	6/6/21 12:08 AM	7.41E-09	4.54E-07	1.14E-07	4.38E-09	3.08E-10	3.91E-12	4.41E-06	103.6382906	26.06065644	3.976810441	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60275269	13.66567993	13.67910767	45.29220581	99.95408856
54037	6/6/21 12:08 AM	7.43E-09	4.53E-07	1.14E-07	4.36E-09	3.07E-10	3.88E-12	4.39E-06	103.9220992	26.13024429	3.977081042	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60305786	13.665802	13.67886353	45.29248047	99.90651189
54038	6/6/21 12:08 AM	7.40E-09	4.52E-07	1.14E-07	4.37E-09	3.05E-10	3.91E-12	4.41E-06	103.5201914	26.06965758	3.970907215	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60235596	13.66616821	13.67816162	45.29785156	99.61307214
54039	6/6/21 12:08 AM	7.40E-09	4.55E-07	1.15E-07	4.39E-09	3.08E-10	4.14E-12	4.43E-06	103.6987863	26.11190923	3.971321492	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60372925	13.66616821	13.67886353	45.30111694	100.5465451
54040	6/6/21 12:08 AM	7.41E-09	4.55E-07	1.14E-07	4.39E-09	3.09E-10	3.93E-12	4.43E-06	103.7690056	26.09306685	3.976880378	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60269165	13.66674805	13.67944336	45.30053711	100.6848373
54041	6/6/21 12:08 AM	7.41E-09	4.55E-07	1.14E-07	4.38E-09	3.07E-10	4.20E-12	4.39E-06	103.9016657	26.10737001	3.979782936	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60266113	13.66571045	13.67926025	45.2953186	101.085079
54042	6/6/21 12:08 AM	7.41E-09	4.53E-07	1.14E-07	4.37E-09	3.06E-10	4.35E-12	4.41E-06	103.6717083	26.08466484	3.974431295	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60293579	13.66571045	13.67932129	45.30181885	100.5771531
54043	6/6/21 12:08 AM	7.40E-09	4.53E-07	1.14E-07	4.37E-09	3.07E-10	4.05E-12	4.39E-06	103.7705394	26.10331287	3.975378141	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60324097	13.66616821	13.67837524	45.3036499	100.0634506
54044	6/6/21 12:08 AM	7.39E-09	4.54E-07	1.14E-07	4.39E-09	3.09E-10	3.96E-12	4.43E-06	103.4495182	26.06011191	3.969649808	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60366821	13.66583252	13.67858887	45.3006897	99.4667026
54045	6/6/21 12:08 AM	7.42E-09	4.57E-07	1.15E-07	4.40E-09	3.07E-10	3.93E-12	4.41E-06	103.915786	26.10538025	3.980627172	2	4835	159	342.449	107.148	14.278	28.256	29.423	33.909	4.486	654	653.3	346.9	13.60342407	13.66583252	13.68011475	45.30123901	99.0292191
54046	6/6/21 12:08 AM	7.42E-09	4.56E-07	1.15E-07	4.39E-09	3.08E-10	3.88E-12	4.41E-06	103.8241167	26.09148129	3.979234279	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60293579	13.66592407	13.67932129	45.30053711	99.08866805
54047	6/6/21 12:08 AM	7.42E-09	4.54E-07	1.14E-07	4.38E-09	3.05E-10	2.41E-12	4.41E-06	103.7317262	26.09551392	3.975078876	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60317993	13.66738892	13.67956543	45.30700684	99.38337287
54048	6/6/21 12:08 AM	7.41E-09	4.54E-07	1.14E-07	4.38E-09	3.07E-10	4.14E-12	4.41E-06	103.7393312	26.09154588	3.975974887	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60321045	13.66702271	13.68023682	45.30804443	100.9134364
54049	6/6/21 12:08 AM	7.41E-09	4.54E-07	1.14E-07	4.38E-09	3.07E-10	3.98E-12	4.41E-06	103.8136928	26.1026031	3.977139459	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60333252	13.66665649	13.67886353	45.3013916	100.0795085
54050	6/6/21 12:08 AM	7.42E-09	4.53E-07	1.14E-07	4.38E-09	3.07E-10	3.89E-12	4.43E-06	103.518748	26.07087308	3.970666718	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60296631	13.66757202	13.6784668	45.30575562	101.6043226
54051	6/6/21 12:08 AM	7.41E-09	4.56E-07	1.15E-07	4.39E-09	3.08E-10	3.84E-12	4.43E-06	103.8491386	26.09620533	3.979472771	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60409546	13.66665649	13.67910767	45.30715942	100.6148101
54052	6/6/21 12:08 AM	7.41E-09	4.56E-07	1.15E-07	4.39E-09	3.07E-10	3.76E-12	4.41E-06	103.9972101	26.14846206	3.977182668	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60244751	13.66741943	13.67977905	45.31069946	100.7991557
54053	6/6/21 12:08 AM	7.42E-09	4.54E-07	1.14E-07	4.37E-09	3.06E-10	3.98E-12	4.39E-06	103.8145436	26.10569572	3.976700899	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60321045	13.66696167	13.67984009	45.30648804	100.7693581
54054	6/6/21 12:08 AM	7.40E-09	4.52E-07	1.14E-07	4.36E-09	3.06E-10	3.98E-12	4.39E-06	103.7555412	26.10670242	3.974287504	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60284424	13.66610718	13.67837524	45.31393433	100.2060023
54055	6/6/21 12:08 AM	7.39E-09	4.53E-07	1.14E-07	4.36E-09	3.05E-10	3.88E-12	4.39E-06	103.9658443	26.1233509	3.979805069	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60360718	13.66674805	13.6795044	45.30984497	100.8223756
54056	6/6/21 12:08 AM	7.39E-09	4.53E-07	1.14E-07	4.37E-09	3.07E-10	3.94E-12	4.41E-06	103.5001679	26.05022819	3.973100242	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60385132	13.66674805	13.67953491	45.31097412	99.13428871
54057	6/6/21 12:08 AM	7.39E-09	4.57E-07	1.15E-07	4.41E-09	3.09E-10	3.83E-12	4.43E-06	103.5631555	26.06660125	3.973021052	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60452271	13.66665649	13.68048096	45.31408691	99.53242827
54058	6/6/21 12:08 AM	7.43E-09	4.57E-07	1.15E-07	4.40E-09	3.08E-10	3.99E-12	4.41E-06	103.7954654	26.10279612	3.976411759	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60424805	13.66711426	13.68057251	45.31677246	99.94167133
54059	6/6/21 12:08 AM	7.44E-09	4.54E-07	1.14E-07	4.37E-09	3.06E-10	3.96E-12	4.39E-06	103.9511282	26.12034823	3.97969917	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60458374	13.66708374	13.68002319	45.31634522	98.710108
54060	6/6/21 12:08 AM	7.40E-09	4.52E-07	1.14E-07	4.35E-09	3.06E-10	3.29E-12	4.39E-06	103.786835	26.10258692	3.976112994	2	4835	159	342.616	107.204	14.28	28.249	29.417	33.901	4.484	653.7	653.2	346.8	13.60479736	13.66708374	13.68118286	45.31085205	99.64010589
