cycle #	time	18.06	28.09	32.06	40.06	44.16	45.16	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
10	6/19/21 6:21 AM	5.45E-09	4.30E-07	1.04E-07	4.02E-09	2.20E-10	3.31E-12	3.69E-06	106.9549771	25.90920253	4.128069051	2	4835	159	356.018	113.073	14.966	27.531	28.777	33.239	4.462	627.5	634.7	324.2	14.25601196	14.34024048	14.32592773	46.23095703	98.33585895
11	6/19/21 6:21 AM	5.44E-09	4.28E-07	1.04E-07	4.01E-09	2.20E-10	2.88E-12	3.71E-06	106.7477685	25.87825611	4.124998536	2	4835	159	356.018	113.073	14.966	27.531	28.777	33.239	4.462	627.5	634.7	324.2	14.25521851	14.33905029	14.32620239	46.22537231	97.34596447
12	6/19/21 6:21 AM	5.43E-09	4.29E-07	1.04E-07	4.01E-09	2.20E-10	3.00E-12	3.71E-06	106.9252575	25.89699715	4.128867024	2	4835	159	356.018	113.073	14.966	27.531	28.777	33.239	4.462	627.5	634.7	324.2	14.25598145	14.33914185	14.32589722	46.23080444	99.48563985
13	6/19/21 6:21 AM	5.42E-09	4.28E-07	1.04E-07	4.00E-09	2.19E-10	2.90E-12	3.69E-06	106.9772005	25.89313145	4.131489492	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25662231	14.33880615	14.32666016	46.22640991	99.45058745
14	6/19/21 6:21 AM	5.42E-09	4.27E-07	1.04E-07	4.00E-09	2.19E-10	2.82E-12	3.71E-06	106.9025347	25.90309534	4.12701777	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25595093	14.33929443	14.32730103	46.23065186	97.13066763
15	6/19/21 6:21 AM	5.41E-09	4.28E-07	1.04E-07	4.00E-09	2.19E-10	2.77E-12	3.71E-06	107.1011652	25.9402872	4.128757881	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25497437	14.34014893	14.32662964	46.22979736	98.12137954
16	6/19/21 6:21 AM	5.40E-09	4.28E-07	1.04E-07	4.00E-09	2.18E-10	2.82E-12	3.71E-06	107.0513768	25.91639764	4.130642625	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25558472	14.34054565	14.32705689	46.23095703	99.49054446
17	6/19/21 6:21 AM	5.41E-09	4.27E-07	1.03E-07	3.99E-09	2.19E-10	3.04E-12	3.71E-06	107.0637846	25.9006615	4.133631281	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25543213	14.34085083	14.32626343	46.23138428	101.1090622
18	6/19/21 6:21 AM	5.40E-09	4.27E-07	1.03E-07	3.99E-09	2.19E-10	2.81E-12	3.71E-06	107.0461474	25.92572887	4.128954212	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25573731	14.33938599	14.32653809	46.22622681	101.4551932
19	6/19/21 6:21 AM	5.41E-09	4.27E-07	1.03E-07	3.99E-09	2.18E-10	3.28E-12	3.71E-06	107.143107	25.91644511	4.13417452	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.256073	14.34039307	14.32717896	46.22991943	101.3109546
20	6/19/21 6:21 AM	5.39E-09	4.26E-07	1.03E-07	3.97E-09	2.18E-10	2.76E-12	3.69E-06	107.3639264	25.95155584	4.137090164	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25564575	14.33996582	14.32730103	46.23181152	100.9387201
21	6/19/21 6:21 AM	5.39E-09	4.24E-07	1.03E-07	3.97E-09	2.17E-10	2.88E-12	3.71E-06	106.8834512	25.88983827	4.128393929	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25662231	14.33956909	14.32696533	46.22949219	101.345907
22	6/19/21 6:21 AM	5.37E-09	4.26E-07	1.03E-07	3.97E-09	2.17E-10	2.80E-12	3.71E-06	107.1901593	25.9426219	4.131816737	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25665283	14.34082031	14.32684326	46.23110962	100.8041408
23	6/19/21 6:21 AM	5.37E-09	4.25E-07	1.03E-07	3.97E-09	2.17E-10	2.65E-12	3.71E-06	107.1412946	25.92935707	4.132045939	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25610352	14.34066773	14.32617188	46.23165894	100.2975249
24	6/19/21 6:21 AM	5.38E-09	4.24E-07	1.03E-07	3.96E-09	2.17E-10	2.87E-12	3.71E-06	106.9990247	25.90875508	4.129840447	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25674439	14.34072876	14.32711792	46.23181152	99.5561047
25	6/19/21 6:21 AM	5.38E-09	4.25E-07	1.03E-07	3.97E-09	2.17E-10	2.89E-12	3.71E-06	107.0516259	25.91217949	4.131324651	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25692749	14.34085083	14.32751465	46.22683716	98.21128767
26	6/19/21 6:21 AM	5.36E-09	4.24E-07	1.03E-07	3.96E-09	2.17E-10	2.82E-12	3.71E-06	107.0054755	25.90108042	4.131313203	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25613403	14.34060669	14.32788086	46.22787476	98.96867051
27	6/19/21 6:21 AM	5.36E-09	4.25E-07	1.03E-07	3.97E-09	2.17E-10	2.86E-12	3.71E-06	106.9393124	25.88941458	4.130619179	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25573731	14.34130859	14.3276062	46.22738648	100.7844736
28	6/19/21 6:21 AM	5.37E-09	4.24E-07	1.03E-07	3.96E-09	2.17E-10	2.82E-12	3.71E-06	107.2186011	25.93198853	4.134607762	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25619507	14.34072876	14.32736206	46.23007202	100.135617
29	6/19/21 6:21 AM	5.36E-09	4.24E-07	1.03E-07	3.96E-09	2.17E-10	2.75E-12	3.71E-06	106.8927949	25.87966702	4.130377521	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.256073	14.34143066	14.32736206	46.22769165	100.2294672
30	6/19/21 6:21 AM	5.35E-09	4.24E-07	1.03E-07	3.96E-09	2.16E-10	2.89E-12	3.71E-06	107.0173445	25.90216096	4.131599084	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25646973	14.34188843	14.32830811	46.22888184	100.5538673
31	6/19/21 6:21 AM	5.35E-09	4.23E-07	1.02E-07	3.96E-09	2.18E-10	2.80E-12	3.71E-06	106.9708454	25.90648994	4.12911381	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25714111	14.34127808	14.32705689	46.23110962	101.1241494
32	6/19/21 6:21 AM	5.35E-09	4.24E-07	1.02E-07	3.95E-09	2.16E-10	2.92E-12	3.71E-06	107.2788427	25.94608288	4.134683573	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.2576294	14.34136963	14.32705689	46.23638916	98.30938962
33	6/19/21 6:21 AM	5.34E-09	4.23E-07	1.02E-07	3.95E-09	2.16E-10	2.79E-12	3.71E-06	106.8738254	25.87481889	4.130418297	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25631714	14.34204102	14.32730103	46.22918701	100.9040505
34	6/19/21 6:21 AM	5.34E-09	4.22E-07	1.02E-07	3.95E-09	2.16E-10	2.81E-12	3.71E-06	106.9111625	25.90168278	4.127575936	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25634766	14.34085083	14.32772827	46.23153687	97.98005085
35	6/19/21 6:21 AM	5.35E-09	4.22E-07	1.02E-07	3.94E-09	2.17E-10	2.69E-12	3.69E-06	107.0213895	25.9046406	4.13135975	2	4835	159	354.751	112.674	14.967	27.57	28.811	33.272	4.461	628.2	634.7	324.2	14.25613403	14.34082031	14.32681274	46.23007202	99.36888286
36	6/19/21 6:21 AM	5.34E-09	4.22E-07	1.02E-07	3.94E-09	2.19E-10	2.85E-12	3.69E-06	106.9730648	25.89810523	4.130536341	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25558472	14.34042358	14.3251648	46.21862793	100.4845751
37	6/19/21 6:21 AM	5.33E-09	4.20E-07	1.02E-07	3.93E-09	2.19E-10	2.86E-12	3.69E-06	106.9804739	25.88672116	4.132639019	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.256073	14.34152222	14.32705689	46.23345947	98.80929986
38	6/19/21 6:22 AM	5.31E-09	4.21E-07	1.02E-07	3.95E-09	2.17E-10	2.93E-12	3.71E-06	106.6994392	25.83878618	4.129429241	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25680542	14.3414917	14.32781982	46.23272705	98.67085165
39	6/19/21 6:22 AM	5.31E-09	4.22E-07	1.02E-07	3.95E-09	2.17E-10	2.85E-12	3.71E-06	106.9555054	25.89878802	4.129749444	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25653076	14.34283447	14.32681274	46.2331543	99.39360054
40	6/19/21 6:22 AM	5.32E-09	4.21E-07	1.02E-07	3.93E-09	2.15E-10	2.78E-12	3.71E-06	107.1483948	25.91190874	4.135102352	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25717163	14.34158325	14.32717896	46.23831177	97.62427194
41	6/19/21 6:22 AM	5.32E-09	4.22E-07	1.02E-07	3.94E-09	2.16E-10	2.82E-12	3.71E-06	106.9650685	25.88787854	4.131859178	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25750732	14.34274292	14.32830811	46.23403931	98.27623484
42	6/19/21 6:22 AM	5.32E-09	4.21E-07	1.02E-07	3.94E-09	2.16E-10	2.83E-12	3.69E-06	107.008336	25.89878927	4.13178913	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.2567749	14.34182739	14.32751465	46.23065186	97.37299822
43	6/19/21 6:22 AM	5.32E-09	4.20E-07	1.02E-07	3.93E-09	2.16E-10	2.82E-12	3.71E-06	107.0650435	25.93250239	4.128604402	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25674439	14.34231567	14.32809448	46.23358154	101.1249599
44	6/19/21 6:22 AM	5.31E-09	4.20E-07	1.02E-07	3.93E-09	2.16E-10	2.84E-12	3.71E-06	106.8920664	25.90666993	4.126044247	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25765991	14.34100342	14.32720947	46.2381897	98.41302872
45	6/19/21 6:22 AM	5.31E-09	4.21E-07	1.02E-07	3.93E-09	2.15E-10	3.26E-12	3.71E-06	106.9122892	25.88720755	4.129927453	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.2578125	14.34155273	14.32641602	46.2387085	100.7300991
46	6/19/21 6:22 AM	5.31E-09	4.20E-07	1.02E-07	3.92E-09	2.16E-10	3.28E-12	3.69E-06	107.1296091	25.92119302	4.132896545	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25717163	14.34207153	14.32647705	46.22799683	98.52498814
47	6/19/21 6:22 AM	5.31E-09	4.19E-07	1.02E-07	3.92E-09	2.15E-10	2.90E-12	3.71E-06	106.9331308	25.89233185	4.129915043	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.2578125	14.34237671	14.32818604	46.23965454	99.52015702
48	6/19/21 6:22 AM	5.31E-09	4.21E-07	1.02E-07	3.93E-09	2.16E-10	2.80E-12	3.69E-06	107.1348854	25.93297711	4.131221996	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.2576294	14.34143066	14.3276062	46.23242188	100.0796687
49	6/19/21 6:22 AM	5.30E-09	4.20E-07	1.02E-07	3.92E-09	2.13E-10	2.81E-12	3.71E-06	106.962998	25.90305594	4.129358259	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.2572937	14.34109497	14.32824707	46.23550415	99.58547398
50	6/19/21 6:22 AM	5.30E-09	4.20E-07	1.02E-07	3.92E-09	2.16E-10	2.74E-12	3.71E-06	106.9028133	25.88992341	4.129128216	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25698853	14.34118652	14.32699585	46.23196411	101.5979145
51	6/19/21 6:22 AM	5.30E-09	4.19E-07	1.01E-07	3.91E-09	2.14E-10	2.86E-12	3.71E-06	107.0249917	25.9038029	4.131632413	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25735474	14.34094238	14.32730103	46.24182129	101.7107911
52	6/19/21 6:22 AM	5.29E-09	4.19E-07	1.02E-07	3.92E-09	2.15E-10	3.05E-12	3.71E-06	106.891451	25.8924868	4.128280604	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25747681	14.34106445	14.32769775	46.23596191	100.148829
53	6/19/21 6:22 AM	5.30E-09	4.19E-07	1.02E-07	3.92E-09	2.14E-10	2.88E-12	3.69E-06	106.9156767	25.90218977	4.127669424	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25674439	14.34124756	14.32772827	46.23596191	100.061302
54	6/19/21 6:22 AM	5.30E-09	4.18E-07	1.01E-07	3.91E-09	2.15E-10	2.78E-12	3.69E-06	106.9415025	25.90477445	4.128254531	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25823975	14.34072876	14.32751465	46.23522949	97.8829415
55	6/19/21 6:22 AM	5.27E-09	4.19E-07	1.01E-07	3.92E-09	2.15E-10	2.87E-12	3.71E-06	106.9769442	25.89266598	4.131553865	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25726318	14.34082031	14.32846069	46.23638916	100.1988686
56	6/19/21 6:22 AM	5.28E-09	4.19E-07	1.02E-07	3.92E-09	2.14E-10	2.81E-12	3.71E-06	106.970488	25.91239139	4.128159627	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.2578125	14.34042358	14.32705689	46.23843384	100.6561046
57	6/19/21 6:22 AM	5.27E-09	4.18E-07	1.01E-07	3.92E-09	2.14E-10	2.80E-12	3.69E-06	106.7315336	25.86405861	4.126635158	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25720215	14.34143066	14.3274231	46.2387085	99.48104664
58	6/19/21 6:22 AM	5.28E-09	4.18E-07	1.01E-07	3.91E-09	2.14E-10	2.77E-12	3.69E-06	107.0306451	25.91690183	4.129762338	2	4835	159	354.564	112.617	14.968	27.575	28.816	33.273	4.457	628.1	634.7	324.1	14.25628662	14.34158325	14.32781982	46.23754883	99.41982659
59	6/19/21 6:22 AM	5.26E-09	4.18E-07	1.01E-07	3.92E-09	2.13E-10	2.71E-12	3.71E-06	106.7512925	25.8640391	4.127402223	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25723267	14.33996582	14.3276062	46.24008179	100.8099552
60	6/19/21 6:22 AM	5.26E-09	4.17E-07	1.01E-07	3.90E-09	2.14E-10	2.81E-12	3.71E-06	106.8745139	25.88848799	4.128264036	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25698853	14.34210205	14.3274231	46.23800659	101.791778
61	6/19/21 6:22 AM	5.27E-09	4.19E-07	1.01E-07	3.91E-09	2.14E-10	2.87E-12	3.71E-06	107.1840842	25.94136918	4.131782076	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25869751	14.34152222	14.32699585	46.23422241	100.8699368
62	6/19/21 6:22 AM	5.27E-09	4.18E-07	1.01E-07	3.91E-09	2.13E-10	2.87E-12	3.71E-06	107.0838767	25.94034669	4.128081942	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25744629	14.34225464	14.32849121	46.24008179	100.3911301
63	6/19/21 6:22 AM	5.26E-09	4.18E-07	1.01E-07	3.91E-09	2.14E-10	3.17E-12	3.71E-06	106.9048909	25.90356591	4.127033754	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25692749	14.34118652	14.32800293	46.2406311	99.67810689
64	6/19/21 6:22 AM	5.27E-09	4.18E-07	1.01E-07	3.91E-09	2.14E-10	3.12E-12	3.71E-06	106.9714441	25.90315763	4.129668116	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25830078	14.34124756	14.328125	46.2387085	97.50997699
65	6/19/21 6:22 AM	5.27E-09	4.19E-07	1.02E-07	3.92E-09	2.14E-10	2.78E-12	3.71E-06	106.8306927	25.8899679	4.126335464	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.2576294	14.3414917	14.32769775	46.24008179	98.05685082
66	6/19/21 6:22 AM	5.28E-09	4.18E-07	1.01E-07	3.91E-09	2.15E-10	2.87E-12	3.71E-06	106.9841291	25.91473278	4.128313032	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25854492	14.34054565	14.32901001	46.23724365	100.8063648
67	6/19/21 6:22 AM	5.27E-09	4.17E-07	1.01E-07	3.90E-09	2.13E-10	2.92E-12	3.71E-06	106.8285826	25.86144364	4.130805075	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.2576294	14.34127808	14.32803345	46.24273682	98.69685387
68	6/19/21 6:22 AM	5.26E-09	4.17E-07	1.01E-07	3.89E-09	2.14E-10	2.60E-12	3.69E-06	107.0540466	25.92907254	4.128726409	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25698853	14.34072876	14.32723999	46.2409668	99.06900095
69	6/19/21 6:22 AM	5.27E-09	4.17E-07	1.01E-07	3.89E-09	2.14E-10	2.97E-12	3.69E-06	106.9854143	25.92000879	4.127522298	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25796509	14.34194946	14.32839966	46.23904419	99.69864008
70	6/19/21 6:22 AM	5.26E-09	4.17E-07	1.01E-07	3.91E-09	2.14E-10	2.92E-12	3.71E-06	106.7705155	25.85193313	4.130078589	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25823975	14.34106445	14.32830811	46.24111939	99.31153589
71	6/19/21 6:22 AM	5.25E-09	4.17E-07	1.01E-07	3.89E-09	2.14E-10	2.81E-12	3.71E-06	107.0885959	25.92208443	4.131172252	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25820923	14.34277344	14.32781982	46.24182129	99.71565052
72	6/19/21 6:22 AM	5.26E-09	4.17E-07	1.01E-07	3.90E-09	2.13E-10	3.12E-12	3.71E-06	106.9078477	25.8897625	4.129348336	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25793457	14.34216309	14.32806397	46.24139404	100.8661956
73	6/19/21 6:22 AM	5.26E-09	4.17E-07	1.01E-07	3.91E-09	2.14E-10	2.75E-12	3.73E-06	106.6940165	25.86480541	4.125065503	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25741577	14.34225464	14.32769775	46.23654175	102.6497174
74	6/19/21 6:22 AM	5.25E-09	4.18E-07	1.01E-07	3.90E-09	2.14E-10	2.76E-12	3.71E-06	106.9633513	25.90233971	4.129486083	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.2578125	14.34072876	14.32830811	46.23947144	100.6881827
75	6/19/21 6:22 AM	5.26E-09	4.17E-07	1.01E-07	3.90E-09	2.14E-10	2.85E-12	3.71E-06	106.9159345	25.88669547	4.13014997	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25857544	14.34094238	14.32788086	46.24359131	102.5572807
76	6/19/21 6:22 AM	5.25E-09	4.17E-07	1.01E-07	3.90E-09	2.14E-10	2.81E-12	3.71E-06	106.8260591	25.87750607	4.128143522	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25808716	14.34146118	14.32885742	46.24523926	99.82962433
77	6/19/21 6:22 AM	5.25E-09	4.16E-07	1.01E-07	3.89E-09	2.14E-10	2.80E-12	3.71E-06	107.0211646	25.90803857	4.130809218	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25805664	14.34194946	14.3274231	46.24258423	98.57074504
78	6/19/21 6:22 AM	5.24E-09	4.17E-07	1.01E-07	3.90E-09	2.14E-10	2.82E-12	3.71E-06	106.8992559	25.89269156	4.128549387	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25735474	14.34094238	14.32800293	46.24554443	99.11304513
79	6/19/21 6:22 AM	5.26E-09	4.16E-07	1.01E-07	3.89E-09	2.13E-10	2.86E-12	3.71E-06	107.0415323	25.91402228	4.130641361	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25854492	14.34204102	14.32781982	46.24182129	99.71635118
80	6/19/21 6:22 AM	5.25E-09	4.17E-07	1.01E-07	3.90E-09	2.14E-10	2.86E-12	3.71E-06	107.0799605	25.92965705	4.129632731	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25796509	14.34146118	14.32797241	46.24154663	100.2962433
81	6/19/21 6:22 AM	5.23E-09	4.17E-07	1.01E-07	3.91E-09	2.13E-10	2.94E-12	3.73E-06	106.7594617	25.88408587	4.124521232	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.25741577	14.3414917	14.32736206	46.24404907	98.81444775
82	6/19/21 6:22 AM	5.24E-09	4.18E-07	1.01E-07	3.91E-09	2.13E-10	2.82E-12	3.71E-06	106.9269663	25.90039932	4.128390647	2	4835	159	355.052	112.774	14.969	27.56	28.802	33.264	4.462	627.8	634.6	324.1	14.2583313	14.34042358	14.3279419	46.24404907	97.3015505
83	6/19/21 6:22 AM	5.24E-09	4.15E-07	1.00E-07	3.88E-09	2.13E-10	2.88E-12	3.69E-06	106.9976522	25.88407413	4.133725305	2	4835	159	354.67	112.653	14.969	27.571	28.813	33.275	4.462	628.2	634.7	324.1	14.25860596	14.34121704	14.32672119	46.24493408	98.97959884
84	6/19/21 6:22 AM	5.24E-09	4.16E-07	1.01E-07	3.88E-09	2.13E-10	2.86E-12	3.69E-06	107.0338638	25.92306158	4.128905202	2	4835	159	354.67	112.653	14.969	27.571	28.813	33.275	4.462	628.2	634.7	324.1	14.25836182	14.34054565	14.32775879	46.24182129	97.2946023
85	6/19/21 6:23 AM	5.23E-09	4.15E-07	1.01E-07	3.89E-09	2.13E-10	2.83E-12	3.71E-06	106.8957371	25.90772497	4.126017905	2	4835	159	354.67	112.653	14.969	27.571	28.813	33.275	4.462	628.2	634.7	324.1	14.25787354	14.34057617	14.32775879	46.2406311	99.38171854
