cycle #	time	18.06	28.09	32.12	40.12	44.12	45.12	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
16	7/2/21 8:59 PM	3.96E-09	2.49E-07	5.95E-08	2.34E-09	1.45E-10	1.82E-12	4.17E-06	106.6493399	25.47651116	4.186183076	2	4835	159	349.667	117.915	17.801	26.555	27.906	32.435	4.53	594.9	620.1	230.3	16.04483032	17.05130005	17.06393433	47.44552612	63.51275755
17	7/2/21 8:59 PM	3.94E-09	2.49E-07	5.95E-08	2.34E-09	1.47E-10	1.82E-12	4.17E-06	106.5926675	25.46767376	4.185410437	2	4835	159	349.667	117.915	17.801	26.555	27.906	32.435	4.53	594.9	620.1	230.3	16.04476929	17.05111694	17.0640564	47.44644165	65.11733892
18	7/2/21 8:59 PM	3.94E-09	2.49E-07	5.94E-08	2.33E-09	1.45E-10	1.79E-12	4.17E-06	106.5266762	25.45920494	4.184210641	2	4835	159	349.667	117.915	17.801	26.555	27.906	32.435	4.53	594.9	620.1	230.3	16.04605103	17.05136108	17.06192017	47.45779419	69.22609388
19	7/2/21 8:59 PM	3.94E-09	2.49E-07	5.94E-08	2.33E-09	1.45E-10	1.81E-12	4.15E-06	106.8379709	25.50342768	4.189161248	2	4835	159	349.667	117.915	17.801	26.555	27.906	32.435	4.53	594.9	620.1	230.3	16.04672241	17.05148315	17.06329346	47.44955444	71.58530411
20	7/2/21 8:59 PM	3.94E-09	2.48E-07	5.93E-08	2.33E-09	1.45E-10	1.86E-12	4.15E-06	106.6375368	25.45814908	4.1887388	2	4835	159	349.667	117.915	17.801	26.555	27.906	32.435	4.53	594.9	620.1	230.3	16.04611206	17.05249023	17.06188965	47.44567871	75.18087037
21	7/2/21 8:59 PM	3.93E-09	2.48E-07	5.93E-08	2.33E-09	1.45E-10	1.85E-12	4.17E-06	106.5994976	25.45896607	4.187110244	2	4835	159	349.667	117.915	17.801	26.555	27.906	32.435	4.53	594.9	620.1	230.3	16.04586792	17.05249023	17.06259155	47.4430542	75.52219333
22	7/2/21 8:59 PM	3.92E-09	2.48E-07	5.92E-08	2.33E-09	1.45E-10	1.95E-12	4.15E-06	106.567353	25.44194865	4.188647438	2	4835	159	349.667	117.915	17.801	26.555	27.906	32.435	4.53	594.9	620.1	230.3	16.04699707	17.0524292	17.06112671	47.43371582	79.2042812
23	7/2/21 8:59 PM	3.92E-09	2.48E-07	5.93E-08	2.33E-09	1.45E-10	1.78E-12	4.17E-06	106.6279098	25.46787599	4.186760995	2	4835	159	349.667	117.915	17.801	26.555	27.906	32.435	4.53	594.9	620.1	230.3	16.04629517	17.05310059	17.06143189	47.42797852	80.958424
24	7/2/21 8:59 PM	3.93E-09	2.49E-07	5.94E-08	2.33E-09	1.46E-10	1.89E-12	4.17E-06	106.6583812	25.46587394	4.188286702	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04763794	17.05282593	17.06121826	47.42037964	81.79298634
25	7/2/21 8:59 PM	3.93E-09	2.48E-07	5.93E-08	2.33E-09	1.45E-10	1.85E-12	4.17E-06	106.5499642	25.44381474	4.187656815	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.0489502	17.0539856	17.06021118	47.41448975	83.71603168
26	7/2/21 8:59 PM	3.92E-09	2.48E-07	5.93E-08	2.33E-09	1.46E-10	1.81E-12	4.19E-06	106.4926872	25.44883198	4.184580547	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04705811	17.0534668	17.05984497	47.41513062	87.3623957
27	7/2/21 8:59 PM	3.92E-09	2.48E-07	5.93E-08	2.33E-09	1.45E-10	1.81E-12	4.17E-06	106.5686096	25.44763457	4.187760923	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04925537	17.05300903	17.06011963	47.40704346	89.03573406
28	7/2/21 8:59 PM	3.92E-09	2.48E-07	5.93E-08	2.33E-09	1.46E-10	1.83E-12	4.19E-06	106.6336516	25.47835949	4.185263639	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04882813	17.05380249	17.06051636	47.41778565	90.53467653
29	7/2/21 8:59 PM	3.92E-09	2.49E-07	5.94E-08	2.33E-09	1.47E-10	1.79E-12	4.17E-06	106.5901243	25.44732733	4.188656944	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.05029297	17.05368042	17.06057739	47.41668701	91.91704692
30	7/2/21 8:59 PM	3.92E-09	2.48E-07	5.92E-08	2.32E-09	1.47E-10	1.83E-12	4.17E-06	106.6987858	25.46144257	4.190602538	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04989624	17.05392456	17.06027222	47.42550659	95.3955156
31	7/2/21 8:59 PM	3.92E-09	2.48E-07	5.91E-08	2.32E-09	1.45E-10	1.82E-12	4.17E-06	106.5294606	25.44372106	4.186866392	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04922485	17.05447388	17.06057739	47.43838501	95.55956704
32	7/2/21 8:59 PM	3.92E-09	2.47E-07	5.90E-08	2.31E-09	1.45E-10	1.84E-12	4.17E-06	106.8070147	25.50504705	4.187681542	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.05111694	17.0545044	17.05966187	47.4458313	98.03883806
33	7/2/21 8:59 PM	3.91E-09	2.47E-07	5.90E-08	2.32E-09	1.45E-10	1.83E-12	4.15E-06	106.7869819	25.4881142	4.189677631	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04953003	17.05426025	17.05966187	47.4442749	98.99018658
34	7/2/21 8:59 PM	3.91E-09	2.47E-07	5.91E-08	2.32E-09	1.45E-10	1.88E-12	4.17E-06	106.5118539	25.46661307	4.182411441	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04931641	17.05569458	17.06072998	47.44522095	101.3773255
35	7/2/21 8:59 PM	3.91E-09	2.47E-07	5.90E-08	2.32E-09	1.46E-10	1.81E-12	4.17E-06	106.7549508	25.47544449	4.190503952	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04711914	17.05575562	17.06011963	47.44039917	103.8765836
36	7/2/21 8:59 PM	3.91E-09	2.47E-07	5.89E-08	2.31E-09	1.45E-10	1.94E-12	4.17E-06	106.6545041	25.4802372	4.185773596	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04650879	17.05639648	17.05978394	47.43371582	103.9160593
37	7/2/21 8:59 PM	3.90E-09	2.47E-07	5.88E-08	2.31E-09	1.45E-10	1.76E-12	4.15E-06	106.7474997	25.47628036	4.190073991	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.0453186	17.05599976	17.05950928	47.42861939	105.2766095
38	7/2/21 8:59 PM	3.89E-09	2.46E-07	5.89E-08	2.31E-09	1.45E-10	1.79E-12	4.19E-06	106.4605878	25.43735556	4.185206578	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04904175	17.05599976	17.05981445	47.42037964	104.8324159
39	7/2/21 8:59 PM	3.90E-09	2.47E-07	5.91E-08	2.32E-09	1.45E-10	1.82E-12	4.19E-06	106.4717339	25.44420891	4.184517359	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.05093384	17.05691528	17.05935669	47.40197754	103.988122
40	7/2/21 8:59 PM	3.91E-09	2.47E-07	5.89E-08	2.31E-09	1.45E-10	1.88E-12	4.15E-06	106.8576882	25.508173	4.189154909	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.05065918	17.05599976	17.06021118	47.396698	104.3295412
41	7/2/21 8:59 PM	3.90E-09	2.46E-07	5.88E-08	2.31E-09	1.44E-10	1.88E-12	4.17E-06	106.6128364	25.47998244	4.184180138	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04989624	17.05725098	17.05801392	47.38757324	101.69315
42	7/2/21 8:59 PM	3.90E-09	2.46E-07	5.88E-08	2.31E-09	1.45E-10	1.83E-12	4.17E-06	106.6456968	25.47444649	4.186379352	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.05044556	17.05886841	17.0592041	47.38400269	99.55005179
43	7/2/21 8:59 PM	3.89E-09	2.46E-07	5.88E-08	2.31E-09	1.44E-10	1.79E-12	4.15E-06	106.6925372	25.49195107	4.185342147	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.0512085	17.05853272	17.0586853	47.36804199	95.55909021
44	7/2/21 8:59 PM	3.89E-09	2.45E-07	5.87E-08	2.30E-09	1.43E-10	1.79E-12	4.17E-06	106.5979899	25.48555255	4.182683099	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.04968262	17.05801392	17.06015015	47.35803223	95.69685722
45	7/2/21 8:59 PM	3.89E-09	2.45E-07	5.86E-08	2.30E-09	1.43E-10	1.85E-12	4.17E-06	106.4855495	25.44703456	4.184595624	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.05221558	17.05957031	17.06011963	47.3527832	93.95062116
46	7/2/21 8:59 PM	3.88E-09	2.45E-07	5.86E-08	2.29E-09	1.44E-10	1.84E-12	4.17E-06	106.8336295	25.51728544	4.18671609	2	4835	159	349.647	117.918	17.805	26.554	27.905	32.433	4.528	594.8	620.1	230.2	16.05187988	17.05999756	17.05944824	47.34500122	94.50474486
47	7/2/21 8:59 PM	3.89E-09	2.45E-07	5.85E-08	2.30E-09	1.45E-10	1.82E-12	4.17E-06	106.6131801	25.46608404	4.186477195	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.04910278	17.05984497	17.05990601	47.3286438	95.79772288
48	7/2/21 8:59 PM	3.88E-09	2.45E-07	5.86E-08	2.30E-09	1.44E-10	1.80E-12	4.17E-06	106.4563199	25.44073569	4.184482761	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.050354	17.05963135	17.05895996	47.32049561	95.94818933
49	7/2/21 8:59 PM	3.88E-09	2.45E-07	5.86E-08	2.30E-09	1.43E-10	1.78E-12	4.17E-06	106.7479884	25.50879109	4.184752936	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.04934692	17.06015015	17.05938721	47.32049561	99.52758205
50	7/2/21 8:59 PM	3.88E-09	2.45E-07	5.86E-08	2.30E-09	1.44E-10	1.84E-12	4.17E-06	106.6660696	25.48490022	4.185461533	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.0512085	17.06100464	17.06057739	47.30148315	99.31316103
51	7/2/21 9:00 PM	3.88E-09	2.45E-07	5.85E-08	2.30E-09	1.44E-10	1.75E-12	4.17E-06	106.316816	25.40969216	4.184104841	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05249023	17.06195068	17.05950928	47.28796387	103.4229757
52	7/2/21 9:00 PM	3.87E-09	2.45E-07	5.86E-08	2.30E-09	1.44E-10	1.82E-12	4.15E-06	106.7026581	25.50424047	4.18372224	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05239868	17.06265259	17.06192017	47.28436279	103.701737
53	7/2/21 9:00 PM	3.88E-09	2.44E-07	5.84E-08	2.29E-09	1.43E-10	1.77E-12	4.17E-06	106.611524	25.47680787	4.184649998	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05456543	17.0619812	17.06018066	47.27331543	103.9280273
54	7/2/21 9:00 PM	3.87E-09	2.45E-07	5.85E-08	2.30E-09	1.44E-10	1.83E-12	4.17E-06	106.4651864	25.44876858	4.183510338	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05563355	17.06314087	17.0612793	47.26513672	104.0534845
55	7/2/21 9:00 PM	3.86E-09	2.45E-07	5.86E-08	2.30E-09	1.44E-10	1.89E-12	4.17E-06	106.6149575	25.47852173	4.184503272	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05410767	17.06311035	17.0602417	47.25665283	104.4869069
56	7/2/21 9:00 PM	3.87E-09	2.44E-07	5.84E-08	2.29E-09	1.45E-10	1.84E-12	4.17E-06	106.7036641	25.50266858	4.184019558	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.0513916	17.06292725	17.06091309	47.24990845	103.3545977
57	7/2/21 9:00 PM	3.86E-09	2.45E-07	5.86E-08	2.30E-09	1.45E-10	1.82E-12	4.19E-06	106.5686366	25.47476289	4.183302392	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05361939	17.06335449	17.06158447	47.23928833	100.5274433
58	7/2/21 9:00 PM	3.87E-09	2.45E-07	5.85E-08	2.30E-09	1.43E-10	1.87E-12	4.17E-06	106.5464166	25.43883685	4.188336805	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05480957	17.06445313	17.06091309	47.23654175	99.40774996
59	7/2/21 9:00 PM	3.87E-09	2.45E-07	5.85E-08	2.30E-09	1.43E-10	1.79E-12	4.17E-06	106.6748021	25.47387011	4.187616628	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.0536499	17.06460571	17.06289673	47.22253418	94.73374347
60	7/2/21 9:00 PM	3.87E-09	2.44E-07	5.83E-08	2.29E-09	1.43E-10	1.80E-12	4.17E-06	106.4764824	25.45951417	4.182188302	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05322266	17.06445313	17.06051636	47.2114563	96.68631379
61	7/2/21 9:00 PM	3.86E-09	2.44E-07	5.83E-08	2.29E-09	1.43E-10	1.84E-12	4.19E-06	106.5872396	25.45751027	4.186868176	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05456543	17.06481934	17.06259155	47.19692993	94.08454428
62	7/2/21 9:00 PM	3.88E-09	2.44E-07	5.84E-08	2.29E-09	1.42E-10	1.81E-12	4.17E-06	106.4610999	25.44962934	4.183208267	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05371094	17.06585693	17.06219482	47.18920898	95.77680043
63	7/2/21 9:00 PM	3.87E-09	2.43E-07	5.82E-08	2.28E-09	1.41E-10	1.85E-12	4.15E-06	106.6979335	25.50047416	4.184154883	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05300903	17.06512451	17.06149292	47.1708374	97.38064708
64	7/2/21 9:00 PM	3.86E-09	2.42E-07	5.80E-08	2.28E-09	1.42E-10	1.92E-12	4.17E-06	106.3491437	25.43154068	4.181781396	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05371094	17.06637573	17.06280518	47.15609741	96.68640137
65	7/2/21 9:00 PM	3.85E-09	2.44E-07	5.84E-08	2.29E-09	1.42E-10	1.81E-12	4.17E-06	106.4493401	25.4485982	4.182915668	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.0531311	17.06680298	17.06295776	47.15103149	98.73381362
66	7/2/21 9:00 PM	3.85E-09	2.44E-07	5.83E-08	2.29E-09	1.41E-10	1.81E-12	4.17E-06	106.3729438	25.43955177	4.181400079	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05340576	17.06686401	17.06262207	47.14675903	99.32187061
67	7/2/21 9:00 PM	3.86E-09	2.43E-07	5.82E-08	2.28E-09	1.41E-10	1.87E-12	4.17E-06	106.628025	25.48126618	4.184565407	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05773926	17.06768799	17.06362915	47.13723755	100.6948829
68	7/2/21 9:00 PM	3.85E-09	2.43E-07	5.82E-08	2.29E-09	1.41E-10	1.84E-12	4.15E-06	106.4315336	25.46639374	4.179293489	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05935669	17.06796265	17.06329346	47.13848877	103.0785504
69	7/2/21 9:00 PM	3.86E-09	2.43E-07	5.81E-08	2.28E-09	1.41E-10	1.79E-12	4.17E-06	106.4564484	25.46866954	4.179898297	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05975342	17.06863403	17.06347656	47.13388062	104.7634159
70	7/2/21 9:00 PM	3.85E-09	2.42E-07	5.80E-08	2.28E-09	1.41E-10	1.79E-12	4.17E-06	106.3677996	25.42771525	4.183144199	2	4835	159	350.235	118.135	17.813	26.533	27.886	32.412	4.526	594.4	620.2	229.9	16.05914307	17.06887817	17.06466675	47.1340332	102.9012631
71	7/2/21 9:00 PM	3.85E-09	2.43E-07	5.82E-08	2.29E-09	1.41E-10	1.80E-12	4.19E-06	106.5095029	25.4581102	4.183715998	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05761719	17.0687561	17.06338501	47.13555908	102.7953129
72	7/2/21 9:00 PM	3.84E-09	2.43E-07	5.82E-08	2.29E-09	1.41E-10	1.73E-12	4.17E-06	106.2600514	25.42212775	4.179825246	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05773926	17.06903076	17.06430054	47.14077759	103.3426579
73	7/2/21 9:00 PM	3.84E-09	2.44E-07	5.83E-08	2.29E-09	1.41E-10	1.76E-12	4.17E-06	106.4327562	25.44722359	4.182489922	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.0574646	17.07043457	17.06393433	47.13571167	102.8203798
74	7/2/21 9:00 PM	3.86E-09	2.43E-07	5.81E-08	2.28E-09	1.40E-10	1.83E-12	4.15E-06	106.6732113	25.49185678	4.184599508	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05581665	17.07052612	17.06494141	47.13647461	101.0433981
75	7/2/21 9:00 PM	3.84E-09	2.42E-07	5.79E-08	2.28E-09	1.40E-10	1.74E-12	4.17E-06	106.1646313	25.41501824	4.177240021	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05490112	17.07086182	17.06524658	47.1328125	100.5260863
76	7/2/21 9:00 PM	3.84E-09	2.43E-07	5.80E-08	2.28E-09	1.40E-10	1.76E-12	4.17E-06	106.3624346	25.43972501	4.180958502	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05947876	17.07098389	17.06637573	47.12469482	100.0918535
77	7/2/21 9:00 PM	3.84E-09	2.42E-07	5.78E-08	2.27E-09	1.39E-10	1.78E-12	4.15E-06	106.6388024	25.49940216	4.182011865	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05966187	17.07113648	17.06738281	47.11401367	100.2008759
78	7/2/21 9:00 PM	3.83E-09	2.42E-07	5.80E-08	2.27E-09	1.40E-10	1.79E-12	4.15E-06	106.6132278	25.48286799	4.1837217	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05740356	17.07202148	17.06652832	47.10348511	99.2364973
79	7/2/21 9:00 PM	3.83E-09	2.41E-07	5.77E-08	2.27E-09	1.40E-10	1.85E-12	4.17E-06	106.38228	25.4569452	4.178909886	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05496216	17.07214356	17.06726074	47.08587647	98.67222377
80	7/2/21 9:00 PM	3.83E-09	2.42E-07	5.79E-08	2.27E-09	1.40E-10	1.76E-12	4.17E-06	106.4692215	25.46961889	4.180243999	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05615234	17.07296753	17.06756592	47.07537842	97.80134396
81	7/2/21 9:00 PM	3.82E-09	2.42E-07	5.79E-08	2.27E-09	1.39E-10	1.70E-12	4.19E-06	106.4258388	25.46525083	4.179257435	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05792236	17.07244873	17.06634522	47.07626343	98.45875643
82	7/2/21 9:00 PM	3.82E-09	2.42E-07	5.79E-08	2.27E-09	1.39E-10	1.82E-12	4.15E-06	106.5576182	25.47981226	4.182040949	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05838013	17.07373047	17.06784058	47.06619263	98.80752875
83	7/2/21 9:00 PM	3.83E-09	2.42E-07	5.79E-08	2.28E-09	1.39E-10	1.80E-12	4.17E-06	106.1295096	25.4134633	4.176113596	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.05801392	17.07373047	17.06747437	47.06100464	98.91226749
84	7/2/21 9:00 PM	3.83E-09	2.42E-07	5.79E-08	2.27E-09	1.39E-10	1.76E-12	4.17E-06	106.575758	25.47108679	4.184185734	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.06039429	17.07455444	17.068573	47.05596924	98.24626222
85	7/2/21 9:00 PM	3.83E-09	2.42E-07	5.79E-08	2.27E-09	1.39E-10	1.72E-12	4.17E-06	106.5153849	25.45096961	4.185120903	2	4835	159	349.939	118.057	17.822	26.538	27.891	32.419	4.528	594.1	620.3	229.6	16.06130981	17.07376099	17.06915283	47.05871582	97.81443265
