cycle #	time	18.03	28.03	32	40	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
16086	6/2/21 12:00 PM	8.86E-09	4.49E-07	1.12E-07	4.36E-09	2.95E-10	4.11E-12	4.13E-06	103.0544715	25.70917643	4.008470351	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96502686	17.06802368	17.03796387	46.45187378	99.6245065
16087	6/2/21 12:00 PM	8.85E-09	4.50E-07	1.12E-07	4.37E-09	2.97E-10	4.02E-12	4.11E-06	103.1163476	25.70307177	4.011829734	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96395874	17.06823731	17.03759766	46.45556641	99.43075492
16088	6/2/21 12:00 PM	8.89E-09	4.51E-07	1.12E-07	4.37E-09	2.96E-10	4.20E-12	4.11E-06	103.2001774	25.73769989	4.009689204	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96484375	17.06774902	17.03933716	46.45574951	100.6122845
16089	6/2/21 12:00 PM	8.87E-09	4.50E-07	1.12E-07	4.37E-09	2.97E-10	4.05E-12	4.13E-06	102.9730461	25.69571586	4.007401337	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96429443	17.06759644	17.03863525	46.46255493	100.6364657
16090	6/2/21 12:00 PM	8.85E-09	4.51E-07	1.13E-07	4.38E-09	2.96E-10	4.15E-12	4.13E-06	103.0107853	25.70057074	4.008112751	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96533203	17.06838989	17.04046631	46.46286011	100.6259677
16091	6/2/21 12:00 PM	8.87E-09	4.51E-07	1.12E-07	4.37E-09	2.96E-10	4.05E-12	4.11E-06	103.0637042	25.71505965	4.007912314	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96575928	17.06637573	17.03924561	46.46078491	101.1585552
16092	6/2/21 12:00 PM	8.87E-09	4.50E-07	1.12E-07	4.37E-09	2.97E-10	4.13E-12	4.11E-06	102.9344401	25.70040079	4.005168671	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96551514	17.06658936	17.0397644	46.46417236	101.685121
16093	6/2/21 12:00 PM	8.86E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	4.04E-12	4.13E-06	102.9444521	25.70175573	4.005347076	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96398926	17.06723023	17.03701782	46.47253418	101.604021
16094	6/2/21 12:00 PM	8.85E-09	4.50E-07	1.12E-07	4.37E-09	2.97E-10	4.16E-12	4.11E-06	103.0296402	25.69972993	4.008977546	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96533203	17.06488037	17.0395813	46.4680481	101.4317
16095	6/2/21 12:00 PM	8.86E-09	4.50E-07	1.12E-07	4.37E-09	2.97E-10	4.04E-12	4.13E-06	102.9396017	25.69196127	4.006685229	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.9642334	17.06814575	17.03924561	46.47177124	101.196787
16096	6/2/21 12:00 PM	8.87E-09	4.50E-07	1.12E-07	4.36E-09	2.96E-10	4.06E-12	4.11E-06	103.0129463	25.70617236	4.007323413	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96520996	17.06622315	17.03936768	46.47518921	100.9292305
16097	6/2/21 12:00 PM	8.86E-09	4.50E-07	1.12E-07	4.38E-09	2.96E-10	4.06E-12	4.11E-06	102.9127083	25.69609262	4.004994451	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96575928	17.06887817	17.03942871	46.47399902	100.7850202
16098	6/2/21 12:00 PM	8.89E-09	4.52E-07	1.13E-07	4.38E-09	2.96E-10	4.06E-12	4.11E-06	103.2304431	25.77308162	4.005358948	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96560669	17.06686401	17.03845215	46.47354126	100.0765778
16099	6/2/21 12:00 PM	8.86E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.19E-12	4.13E-06	102.9633459	25.70032532	4.006305159	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96499634	17.06698608	17.04019165	46.47579956	100.4877792
16100	6/2/21 12:00 PM	8.87E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	4.13E-12	4.11E-06	103.0878618	25.7335797	4.005966641	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96557617	17.06604004	17.03942871	46.48886108	99.74823115
16101	6/2/21 12:00 PM	8.86E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.02E-12	4.11E-06	102.8470705	25.66640876	4.007068984	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96505737	17.06625366	17.03811646	46.47817993	99.98880036
16102	6/2/21 12:00 PM	8.85E-09	4.49E-07	1.12E-07	4.37E-09	2.96E-10	4.02E-12	4.13E-06	102.790931	25.66279753	4.005445273	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.9647522	17.06610107	17.0390625	46.47937012	99.50715591
16103	6/2/21 12:00 PM	8.86E-09	4.50E-07	1.12E-07	4.38E-09	2.96E-10	3.99E-12	4.11E-06	102.844351	25.66368561	4.007388205	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.9670105	17.06719971	17.03933716	46.49053955	100.1884743
16104	6/2/21 12:00 PM	8.86E-09	4.49E-07	1.12E-07	4.37E-09	2.95E-10	4.05E-12	4.11E-06	102.8614896	25.68182592	4.005224939	1	4835	159	323.038	108.851	17.763	27.426	28.683	33.272	4.588	633.3	633.3	231.5	16.96530151	17.06607056	17.03915405	46.49124146	100.0728366
16105	6/2/21 12:00 PM	8.87E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.02E-12	4.11E-06	102.9462699	25.69226675	4.006897129	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96505737	17.06692505	17.03894043	46.49005127	100.0655898
16106	6/2/21 12:00 PM	8.86E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	4.09E-12	4.11E-06	102.8841991	25.67931223	4.00650135	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96484375	17.06539917	17.03778076	46.48666382	100.6644633
16107	6/2/21 12:00 PM	8.88E-09	4.50E-07	1.12E-07	4.37E-09	2.97E-10	4.06E-12	4.11E-06	103.0094599	25.71461231	4.005872563	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96524048	17.06796265	17.03927612	46.49588013	98.93414361
16108	6/2/21 12:00 PM	8.87E-09	4.49E-07	1.12E-07	4.36E-09	2.95E-10	4.15E-12	4.13E-06	103.0070696	25.70356571	4.007501167	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96603394	17.07086182	17.03909302	46.50180054	98.86519685
16109	6/2/21 12:00 PM	8.86E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.05E-12	4.13E-06	102.9175608	25.67864978	4.007903909	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96508789	17.0715332	17.03894043	46.50137329	99.30951177
16110	6/2/21 12:00 PM	8.86E-09	4.50E-07	1.12E-07	4.37E-09	2.95E-10	4.01E-12	4.13E-06	102.9602141	25.68377883	4.008764237	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96447754	17.06884766	17.03851318	46.48486328	98.44617377
16111	6/2/21 12:00 PM	8.86E-09	4.49E-07	1.12E-07	4.36E-09	2.95E-10	4.16E-12	4.11E-06	103.0580511	25.70379543	4.009448775	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96490479	17.07046509	17.03747559	46.47894287	98.05003886
16112	6/2/21 12:00 PM	8.87E-09	4.49E-07	1.12E-07	4.36E-09	2.95E-10	4.18E-12	4.11E-06	102.8618693	25.68036526	4.005467534	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96566773	17.07113648	17.03970337	46.46643066	98.04687617
16113	6/2/21 12:00 PM	8.86E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	4.03E-12	4.11E-06	102.8915747	25.69590716	4.004200903	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96469116	17.07168579	17.03790283	46.4515686	98.30338537
16114	6/2/21 12:00 PM	8.88E-09	4.50E-07	1.12E-07	4.36E-09	2.96E-10	4.05E-12	4.11E-06	103.0408441	25.72165855	4.005995334	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.9654541	17.07003784	17.03894043	46.43850708	99.44277316
16115	6/2/21 12:00 PM	8.88E-09	4.49E-07	1.12E-07	4.36E-09	2.94E-10	3.98E-12	4.11E-06	102.9575219	25.69821832	4.006407004	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96426392	17.07067871	17.0397644	46.43078613	99.10912339
16116	6/2/21 12:00 PM	8.87E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	4.04E-12	4.11E-06	102.833283	25.67529331	4.005145403	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96392822	17.06994629	17.0383606	46.4251709	99.7135972
16117	6/2/21 12:00 PM	8.87E-09	4.50E-07	1.12E-07	4.36E-09	2.97E-10	3.98E-12	4.11E-06	103.18137	25.74584122	4.007690763	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96429443	17.06976318	17.03869629	46.41952515	99.70886775
16118	6/2/21 12:00 PM	8.86E-09	4.50E-07	1.12E-07	4.36E-09	2.96E-10	4.20E-12	4.11E-06	103.0222424	25.69904731	4.008796169	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96264648	17.06652832	17.03686523	46.41448975	99.61371441
16119	6/2/21 12:00 PM	8.89E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.03E-12	4.11E-06	102.942254	25.69813571	4.00582576	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96426392	17.06762695	17.03762817	46.41461182	100.2582282
16120	6/2/21 12:01 PM	8.87E-09	4.49E-07	1.12E-07	4.37E-09	2.96E-10	4.18E-12	4.13E-06	102.7107376	25.65797024	4.003073377	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96322632	17.07015991	17.03778076	46.41983032	99.99474623
16121	6/2/21 12:01 PM	8.87E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	4.32E-12	4.11E-06	103.0485214	25.70826422	4.00838114	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96289063	17.06988525	17.03625488	46.4189148	100.2254245
16122	6/2/21 12:01 PM	8.89E-09	4.48E-07	1.12E-07	4.35E-09	2.93E-10	4.01E-12	4.09E-06	102.9874811	25.70892427	4.005903942	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96386719	17.07077026	17.03811646	46.41757202	100.1031148
16123	6/2/21 12:01 PM	8.87E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.27E-12	4.11E-06	102.84033	25.68269801	4.004265048	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96447754	17.07202148	17.03698731	46.4189148	99.95116915
16124	6/2/21 12:01 PM	8.87E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	3.99E-12	4.11E-06	102.9939223	25.71196877	4.005680126	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96261597	17.07305908	17.03494263	46.41921997	100.8792474
16125	6/2/21 12:01 PM	8.87E-09	4.49E-07	1.12E-07	4.36E-09	2.94E-10	4.00E-12	4.11E-06	102.9174523	25.68901441	4.006282634	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96292114	17.07080078	17.03674316	46.42367554	100.7549493
16126	6/2/21 12:01 PM	8.88E-09	4.49E-07	1.12E-07	4.36E-09	2.95E-10	4.07E-12	4.11E-06	102.827117	25.66242551	4.006913413	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96228027	17.06994629	17.03668213	46.42205811	100.4056991
16127	6/2/21 12:01 PM	8.93E-09	4.50E-07	1.12E-07	4.37E-09	2.97E-10	3.92E-12	4.13E-06	103.0796854	25.71127778	4.009123398	1	4835	159	322.719	108.749	17.766	27.436	28.692	33.276	4.585	633.3	633.3	231.5	16.96246338	17.07162476	17.03646851	46.42559815	100.1760728
16128	6/2/21 12:01 PM	8.91E-09	4.51E-07	1.12E-07	4.37E-09	2.96E-10	4.12E-12	4.11E-06	103.1513761	25.70690915	4.01259348	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96185303	17.07067871	17.03625488	46.42886353	100.3895846
16129	6/2/21 12:01 PM	8.89E-09	4.49E-07	1.12E-07	4.37E-09	2.95E-10	4.05E-12	4.11E-06	102.9446934	25.70104214	4.00546767	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96316528	17.07122803	17.03588867	46.43435669	100.6259865
16130	6/2/21 12:01 PM	8.89E-09	4.50E-07	1.12E-07	4.38E-09	2.97E-10	4.06E-12	4.11E-06	102.7295369	25.66669571	4.002444959	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96292114	17.07037354	17.03585815	46.43078613	100.0958963
16131	6/2/21 12:01 PM	8.89E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	4.20E-12	4.11E-06	102.9000582	25.6892283	4.005572179	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.9621582	17.07125855	17.03582764	46.4352417	99.76840428
16132	6/2/21 12:01 PM	8.89E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	5.17E-12	4.11E-06	102.9470578	25.70853095	4.004392861	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96166992	17.07141113	17.03482056	46.43850708	99.79987553
16133	6/2/21 12:01 PM	8.91E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	4.13E-12	4.11E-06	102.9493856	25.6737903	4.009902099	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96179199	17.07122803	17.03533936	46.4413147	99.85762149
16134	6/2/21 12:01 PM	8.89E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.22E-12	4.11E-06	102.9274433	25.69312767	4.006030118	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96151733	17.07095337	17.034729	46.44384766	100.5780767
16135	6/2/21 12:01 PM	8.89E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.05E-12	4.09E-06	102.9991974	25.72392634	4.004023183	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96063232	17.07061768	17.03591919	46.44000244	100.7203551
16136	6/2/21 12:01 PM	8.89E-09	4.48E-07	1.12E-07	4.36E-09	2.96E-10	4.01E-12	4.11E-06	102.8986302	25.70105435	4.003673501	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96136475	17.07046509	17.03359985	46.45098877	100.2720151
16137	6/2/21 12:01 PM	8.88E-09	4.50E-07	1.12E-07	4.37E-09	2.97E-10	4.10E-12	4.11E-06	102.8762547	25.69042742	4.004458665	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96035767	17.07098389	17.03457642	46.45098877	99.71071672
16138	6/2/21 12:01 PM	8.89E-09	4.50E-07	1.12E-07	4.36E-09	2.96E-10	3.96E-12	4.11E-06	103.113704	25.72913495	4.007663071	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96020508	17.06884766	17.03466797	46.44622803	100.1781648
16139	6/2/21 12:01 PM	8.92E-09	4.51E-07	1.12E-07	4.35E-09	2.95E-10	4.21E-12	4.11E-06	103.5729842	25.79995103	4.014464373	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96026611	17.07229614	17.03359985	46.45217896	100.026246
16140	6/2/21 12:01 PM	8.90E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	4.02E-12	4.11E-06	102.9744124	25.7208441	4.003539387	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.96008301	17.07110596	17.03390503	46.45706177	100.0314573
16141	6/2/21 12:01 PM	8.90E-09	4.50E-07	1.12E-07	4.36E-09	2.95E-10	3.98E-12	4.11E-06	103.0234681	25.7140393	4.006506596	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.95892334	17.07144165	17.03271484	46.46032715	99.25048128
16142	6/2/21 12:01 PM	8.90E-09	4.49E-07	1.12E-07	4.37E-09	2.96E-10	4.05E-12	4.11E-06	102.9415665	25.69803562	4.005814608	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.95999146	17.07202148	17.03311157	46.45932007	98.71134388
16143	6/2/21 12:01 PM	8.89E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.22E-12	4.11E-06	102.8770615	25.67877432	4.006307318	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.9604187	17.07226563	17.03274536	46.46109009	99.79482495
16144	6/2/21 12:01 PM	8.94E-09	4.51E-07	1.12E-07	4.36E-09	2.96E-10	4.14E-12	4.11E-06	103.3086399	25.73858936	4.013764644	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.9604187	17.07189941	17.03271484	46.46896362	99.02114206
16145	6/2/21 12:01 PM	8.91E-09	4.50E-07	1.12E-07	4.36E-09	2.94E-10	4.08E-12	4.11E-06	103.023242	25.71265222	4.006713938	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.95837402	17.07122803	17.03262329	46.46850586	99.09774741
16146	6/2/21 12:01 PM	8.90E-09	4.50E-07	1.12E-07	4.37E-09	2.96E-10	3.97E-12	4.11E-06	103.0084045	25.70005979	4.0080998	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.9597168	17.0723877	17.03186035	46.4732666	98.77494812
16147	6/2/21 12:01 PM	8.91E-09	4.49E-07	1.12E-07	4.36E-09	2.95E-10	4.67E-12	4.11E-06	102.9614679	25.7051939	4.005473302	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.95877075	17.07293701	17.03070068	46.47399902	99.38866674
16148	6/2/21 12:01 PM	8.91E-09	4.49E-07	1.12E-07	4.36E-09	2.95E-10	4.26E-12	4.11E-06	102.9261589	25.71059821	4.003258038	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.95773315	17.07302856	17.03186035	46.46984863	100.0036198
16149	6/2/21 12:01 PM	8.90E-09	4.48E-07	1.12E-07	4.35E-09	2.95E-10	4.12E-12	4.09E-06	102.9306224	25.69520632	4.00582977	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.95809937	17.0690918	17.03161621	46.47711182	99.14137315
16150	6/2/21 12:01 PM	8.89E-09	4.48E-07	1.12E-07	4.36E-09	2.95E-10	4.11E-12	4.11E-06	102.8347105	25.68433567	4.003790943	1	4835	159	322.396	108.64	17.766	27.447	28.702	33.291	4.59	633.3	633.2	231.5	16.95697022	17.07046509	17.03112793	46.4765625	98.77578502
16151	6/2/21 12:01 PM	8.88E-09	4.48E-07	1.12E-07	4.35E-09	2.95E-10	5.19E-12	4.11E-06	102.9579478	25.69895686	4.00630844	1	4835	159	322.865	108.788	17.762	27.433	28.689	33.278	4.59	633.4	633.3	231.6	16.9574585	17.07122803	17.03024292	46.48098755	99.04092594
16152	6/2/21 12:01 PM	8.88E-09	4.49E-07	1.12E-07	4.36E-09	2.96E-10	4.65E-12	4.11E-06	102.9588504	25.69446715	4.00704361	1	4835	159	322.865	108.788	17.762	27.433	28.689	33.278	4.59	633.4	633.3	231.6	16.95663452	17.06893921	17.03051758	46.47860718	99.47146124
16153	6/2/21 12:01 PM	8.89E-09	4.48E-07	1.12E-07	4.35E-09	2.94E-10	4.10E-12	4.11E-06	102.9410504	25.70036033	4.005432183	1	4835	159	322.865	108.788	17.762	27.433	28.689	33.278	4.59	633.4	633.3	231.6	16.95620728	17.06872559	17.02975464	46.47860718	100.085257
16154	6/2/21 12:01 PM	8.89E-09	4.48E-07	1.12E-07	4.35E-09	2.95E-10	3.95E-12	4.11E-06	103.0194034	25.71221703	4.006632461	1	4835	159	322.865	108.788	17.762	27.433	28.689	33.278	4.59	633.4	633.3	231.6	16.95440674	17.06982422	17.02709961	46.48171997	99.51102899
16155	6/2/21 12:01 PM	8.89E-09	4.48E-07	1.12E-07	4.36E-09	2.95E-10	4.13E-12	4.11E-06	102.8968773	25.68952221	4.00540253	1	4835	159	322.865	108.788	17.762	27.433	28.689	33.278	4.59	633.4	633.3	231.6	16.95556641	17.07104492	17.02935791	46.48797607	100.2262726
16156	6/2/21 12:01 PM	8.89E-09	4.48E-07	1.12E-07	4.35E-09	2.93E-10	4.02E-12	4.11E-06	103.0319509	25.71702594	4.006371155	1	4835	159	322.865	108.788	17.762	27.433	28.689	33.278	4.59	633.4	633.3	231.6	16.95571899	17.07159424	17.0274353	46.48873901	99.65453751
16157	6/2/21 12:01 PM	8.91E-09	4.48E-07	1.12E-07	4.35E-09	2.94E-10	4.10E-12	4.09E-06	103.0526347	25.72355635	4.00615814	1	4835	159	322.865	108.788	17.762	27.433	28.689	33.278	4.59	633.4	633.3	231.6	16.95443726	17.06994629	17.02700806	46.49572754	100.0592383
16158	6/2/21 12:01 PM	8.89E-09	4.47E-07	1.12E-07	4.34E-09	2.95E-10	4.04E-12	4.11E-06	102.8610665	25.69106261	4.003768471	1	4835	159	322.865	108.788	17.762	27.433	28.689	33.278	4.59	633.4	633.3	231.6	16.953125	17.0680542	17.02630615	46.48681641	100.0031298
