cycle #	time	18.06	28.09	32.12	40.12	44.12	45.12	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
0	6/26/21 6:47 AM	3.30E-09	2.35E-07	5.84E-08	2.33E-09	1.38E-10	1.77E-12	4.15E-06	101.08987	25.08406341	4.030043633	2	4835	159	339.436	109.737	15.791	27.704	28.931	33.4	4.469	621	630	296.9	15.04074097	15.12411499	15.12316895	45.88092041	31.04745482
1	6/26/21 6:47 AM	3.46E-09	2.41E-07	5.86E-08	2.32E-09	1.39E-10	1.79E-12	4.13E-06	104.082538	25.26257699	4.120028533	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04122925	15.12426758	15.1227417	45.88034058	32.57365863
2	6/26/21 6:47 AM	3.48E-09	2.42E-07	5.85E-08	2.32E-09	1.37E-10	1.64E-12	4.15E-06	104.5415791	25.26123305	4.138419486	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.03948975	15.12579346	15.12255859	45.87527466	34.17948957
3	6/26/21 6:47 AM	3.49E-09	2.43E-07	5.85E-08	2.31E-09	1.37E-10	1.63E-12	4.15E-06	105.0873912	25.33375193	4.148117955	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04180908	15.1255188	15.12289429	45.87597656	36.33206573
4	6/26/21 6:47 AM	3.47E-09	2.43E-07	5.84E-08	2.30E-09	1.37E-10	1.57E-12	4.15E-06	105.3076794	25.35893304	4.152685731	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04101563	15.12619019	15.12301636	45.87976074	37.91515107
5	6/26/21 6:47 AM	3.48E-09	2.42E-07	5.83E-08	2.30E-09	1.36E-10	1.54E-12	4.15E-06	105.47669	25.38767373	4.15464178	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04074097	15.1255188	15.1239624	45.88165283	39.69442685
6	6/26/21 6:47 AM	3.47E-09	2.42E-07	5.82E-08	2.29E-09	1.35E-10	1.59E-12	4.15E-06	105.5971142	25.39871388	4.157577218	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04129028	15.12524414	15.12307739	45.890625	42.16853862
7	6/26/21 6:47 AM	3.46E-09	2.41E-07	5.80E-08	2.28E-09	1.35E-10	1.26E-12	4.15E-06	105.5608358	25.39220911	4.157213552	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04202271	15.12582398	15.1234436	45.89801025	45.29705748
8	6/26/21 6:47 AM	3.45E-09	2.41E-07	5.80E-08	2.28E-09	1.35E-10	1.73E-12	4.15E-06	105.821518	25.43795624	4.159985065	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04202271	15.12533569	15.12402344	45.90496826	46.71491818
9	6/26/21 6:47 AM	3.45E-09	2.41E-07	5.79E-08	2.27E-09	1.34E-10	1.72E-12	4.15E-06	105.8658428	25.437978	4.161723972	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04208374	15.12661743	15.12414551	45.90975952	48.95669996
10	6/26/21 6:47 AM	3.45E-09	2.40E-07	5.77E-08	2.27E-09	1.34E-10	1.53E-12	4.15E-06	105.6196985	25.40576974	4.157311491	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04244995	15.1270752	15.12490845	45.90933228	50.77215039
11	6/26/21 6:47 AM	3.44E-09	2.40E-07	5.77E-08	2.27E-09	1.34E-10	1.60E-12	4.15E-06	105.7510249	25.42681793	4.159034966	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04275513	15.12744141	15.12484741	45.9090271	53.85133121
12	6/26/21 6:47 AM	3.44E-09	2.39E-07	5.75E-08	2.26E-09	1.34E-10	1.74E-12	4.13E-06	105.6787061	25.41584685	4.157984849	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04315186	15.12667847	15.12536621	45.91119385	55.4571144
13	6/26/21 6:47 AM	3.43E-09	2.39E-07	5.74E-08	2.26E-09	1.33E-10	1.75E-12	4.13E-06	105.5716247	25.3927399	4.157551534	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04312134	15.12939453	15.1255188	45.9168396	57.05919966
14	6/26/21 6:47 AM	3.43E-09	2.38E-07	5.73E-08	2.25E-09	1.33E-10	1.68E-12	4.13E-06	105.7510442	25.43582927	4.157562274	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.0435791	15.12924194	15.12503052	45.91290283	58.4153586
15	6/26/21 6:47 AM	3.42E-09	2.38E-07	5.72E-08	2.26E-09	1.33E-10	1.56E-12	4.15E-06	105.5004494	25.37333393	4.157926178	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04208374	15.12820435	15.12316895	45.90756226	61.30199452
16	6/26/21 6:47 AM	3.42E-09	2.38E-07	5.74E-08	2.26E-09	1.32E-10	1.53E-12	4.13E-06	105.6137464	25.40402578	4.15736259	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04406738	15.12860107	15.12496948	45.91467285	62.91450209
17	6/26/21 6:47 AM	3.41E-09	2.38E-07	5.72E-08	2.25E-09	1.32E-10	1.60E-12	4.15E-06	105.8654997	25.46510594	4.15727702	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.0435791	15.12982178	15.12713623	45.91467285	64.25091121
18	6/26/21 6:47 AM	3.41E-09	2.38E-07	5.71E-08	2.24E-09	1.32E-10	1.53E-12	4.13E-06	105.9055288	25.45348468	4.160747738	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04382324	15.12963867	15.12576294	45.91235352	65.27620355
19	6/26/21 6:47 AM	3.41E-09	2.38E-07	5.72E-08	2.25E-09	1.32E-10	1.58E-12	4.15E-06	105.7354394	25.43462931	4.157144896	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04571533	15.13168335	15.12744141	45.90756226	69.30740434
20	6/26/21 6:47 AM	3.41E-09	2.37E-07	5.71E-08	2.24E-09	1.32E-10	1.53E-12	4.13E-06	105.8054135	25.4346682	4.159889671	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04641724	15.13082886	15.12820435	45.91571045	71.19704675
21	6/26/21 6:47 AM	3.41E-09	2.37E-07	5.69E-08	2.23E-09	1.31E-10	1.46E-12	4.13E-06	105.8731699	25.45415259	4.159367299	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04638672	15.13238525	15.12783814	45.91149902	71.57594739
22	6/26/21 6:47 AM	3.40E-09	2.36E-07	5.68E-08	2.23E-09	1.31E-10	1.49E-12	4.15E-06	105.9190585	25.48466224	4.156188435	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04644775	15.13162231	15.12835693	45.9125061	73.76051358
23	6/26/21 6:47 AM	3.40E-09	2.36E-07	5.69E-08	2.24E-09	1.31E-10	1.42E-12	4.15E-06	105.6740631	25.4302968	4.15543963	2	4835	159	339.58	109.801	15.799	27.696	28.924	33.394	4.47	621.1	630.3	296.7	15.04638672	15.13131714	15.12838745	45.90744019	75.02284264
24	6/26/21 6:47 AM	3.40E-09	2.36E-07	5.69E-08	2.24E-09	1.32E-10	1.56E-12	4.15E-06	105.7164815	25.43204965	4.156821138	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.04766846	15.13308716	15.1300354	45.9107666	78.24052032
25	6/26/21 6:47 AM	3.40E-09	2.36E-07	5.67E-08	2.23E-09	1.31E-10	1.73E-12	4.15E-06	105.8273209	25.44053263	4.159791874	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.04797363	15.13348389	15.13052368	45.90698242	79.70102388
26	6/26/21 6:47 AM	3.40E-09	2.36E-07	5.68E-08	2.23E-09	1.31E-10	1.07E-12	4.15E-06	105.7210275	25.44016419	4.155673947	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.04815674	15.13360596	15.1288147	45.90652466	80.93236339
27	6/26/21 6:47 AM	3.40E-09	2.37E-07	5.69E-08	2.24E-09	1.30E-10	1.74E-12	4.15E-06	105.7595535	25.4400783	4.157202356	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.04818726	15.13412476	15.13058472	45.90512085	82.14190464
28	6/26/21 6:47 AM	3.40E-09	2.35E-07	5.66E-08	2.22E-09	1.31E-10	1.49E-12	4.15E-06	105.7930631	25.43622568	4.159149413	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.04858398	15.13439941	15.13067627	45.90859985	84.73333943
29	6/26/21 6:47 AM	3.39E-09	2.36E-07	5.67E-08	2.23E-09	1.31E-10	1.50E-12	4.15E-06	105.8794055	25.4605109	4.158573482	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.04898071	15.13549805	15.13052368	45.90859985	86.56455955
30	6/26/21 6:47 AM	3.39E-09	2.35E-07	5.65E-08	2.22E-09	1.31E-10	1.47E-12	4.15E-06	105.842046	25.44767593	4.15920284	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.04983521	15.13580322	15.13052368	45.90118408	86.07369948
31	6/26/21 6:47 AM	3.39E-09	2.35E-07	5.64E-08	2.22E-09	1.30E-10	1.47E-12	4.15E-06	105.7543954	25.42746877	4.159061068	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.04983521	15.13644409	15.1317749	45.90380859	85.51362991
32	6/26/21 6:47 AM	3.39E-09	2.35E-07	5.64E-08	2.22E-09	1.30E-10	1.44E-12	4.13E-06	105.8442137	25.46083937	4.15713764	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05026245	15.13647461	15.13272095	45.90423584	85.23896198
33	6/26/21 6:47 AM	3.38E-09	2.34E-07	5.63E-08	2.21E-09	1.29E-10	1.72E-12	4.15E-06	105.8273727	25.46308795	4.156109145	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05212402	15.13708496	15.13208008	45.90237427	85.06955828
34	6/26/21 6:47 AM	3.38E-09	2.35E-07	5.65E-08	2.22E-09	1.30E-10	1.48E-12	4.15E-06	105.6443086	25.41706598	4.156432087	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05047607	15.13674927	15.13342285	45.89904785	84.64673023
35	6/26/21 6:47 AM	3.38E-09	2.35E-07	5.66E-08	2.22E-09	1.30E-10	1.48E-12	4.15E-06	105.7270627	25.45433175	4.15359805	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05114746	15.13781738	15.13348389	45.8973999	85.59959684
36	6/26/21 6:47 AM	3.38E-09	2.34E-07	5.63E-08	2.21E-09	1.30E-10	1.47E-12	4.13E-06	105.8296876	25.45945403	4.156793287	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05209351	15.13778687	15.13354492	45.89874268	86.81353666
37	6/26/21 6:47 AM	3.38E-09	2.34E-07	5.63E-08	2.21E-09	1.29E-10	1.47E-12	4.15E-06	105.6365224	25.42075838	4.155522065	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05258179	15.13824463	15.13479614	45.89700317	88.27031311
38	6/26/21 6:47 AM	3.37E-09	2.34E-07	5.62E-08	2.21E-09	1.29E-10	1.84E-12	4.15E-06	105.7086206	25.41512871	4.159279373	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05258179	15.13842773	15.13293457	45.89584351	88.52912864
39	6/26/21 6:47 AM	3.37E-09	2.34E-07	5.62E-08	2.21E-09	1.29E-10	1.74E-12	4.15E-06	105.647656	25.42558849	4.155170532	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05270386	15.13803101	15.13412476	45.89596558	89.358981
40	6/26/21 6:47 AM	3.37E-09	2.34E-07	5.63E-08	2.21E-09	1.29E-10	1.47E-12	4.13E-06	105.6008307	25.42759053	4.153001857	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05322266	15.13943481	15.13421631	45.89801025	91.6993075
41	6/26/21 6:48 AM	3.37E-09	2.33E-07	5.61E-08	2.21E-09	1.29E-10	1.48E-12	4.17E-06	105.8027029	25.44278882	4.158455412	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05328369	15.14056397	15.13500977	45.89193726	91.92900677
42	6/26/21 6:48 AM	3.37E-09	2.34E-07	5.62E-08	2.21E-09	1.28E-10	1.50E-12	4.15E-06	105.8843758	25.47812582	4.155893433	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05389404	15.13998413	15.13601685	45.89437866	92.22014992
43	6/26/21 6:48 AM	3.37E-09	2.33E-07	5.62E-08	2.21E-09	1.29E-10	1.50E-12	4.15E-06	105.5629254	25.41493077	4.153579104	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05444336	15.1413269	15.1350708	45.89306641	93.9388462
44	6/26/21 6:48 AM	3.37E-09	2.33E-07	5.61E-08	2.20E-09	1.29E-10	1.50E-12	4.13E-06	105.8185575	25.44178477	4.159242696	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05535889	15.14077759	15.13711548	45.8949585	95.53098601
45	6/26/21 6:48 AM	3.37E-09	2.33E-07	5.60E-08	2.20E-09	1.29E-10	1.45E-12	4.13E-06	105.7456959	25.44233926	4.156288259	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05444336	15.14169312	15.13687134	45.8888855	97.23497819
46	6/26/21 6:48 AM	3.36E-09	2.33E-07	5.61E-08	2.20E-09	1.28E-10	1.72E-12	4.15E-06	105.6260996	25.43869367	4.152182536	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05596924	15.14077759	15.13735962	45.88253784	99.70558828
47	6/26/21 6:48 AM	3.36E-09	2.33E-07	5.60E-08	2.20E-09	1.29E-10	1.71E-12	4.15E-06	105.9191146	25.47698187	4.157443576	2	4835	159	339.632	109.841	15.809	27.69	28.919	33.388	4.469	621	630.3	296.3	15.05630493	15.14071655	15.13876343	45.89178467	100.0272826
48	6/26/21 6:48 AM	3.37E-09	2.33E-07	5.60E-08	2.20E-09	1.28E-10	1.47E-12	4.17E-06	105.6154309	25.41604767	4.155462418	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05740356	15.14346314	15.13864136	45.8913269	103.6131452
49	6/26/21 6:48 AM	3.36E-09	2.33E-07	5.60E-08	2.20E-09	1.28E-10	1.45E-12	4.15E-06	105.7173376	25.41917735	4.158959832	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05709839	15.14266968	15.13912964	45.88134766	103.616566
50	6/26/21 6:48 AM	3.37E-09	2.33E-07	5.60E-08	2.20E-09	1.28E-10	1.46E-12	4.15E-06	105.7030046	25.4285471	4.156863711	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05758667	15.14334106	15.14041138	45.88568115	105.5497543
51	6/26/21 6:48 AM	3.36E-09	2.32E-07	5.59E-08	2.20E-09	1.28E-10	1.42E-12	4.15E-06	105.5150585	25.39488263	4.154973269	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05682373	15.14321899	15.14028931	45.88961792	105.9621713
52	6/26/21 6:48 AM	3.36E-09	2.32E-07	5.58E-08	2.20E-09	1.28E-10	1.62E-12	4.15E-06	105.6059261	25.41817364	4.154740918	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05767822	15.14334106	15.14083862	45.88555908	105.8312013
53	6/26/21 6:48 AM	3.35E-09	2.31E-07	5.57E-08	2.19E-09	1.27E-10	1.50E-12	4.13E-06	105.6822371	25.42627614	4.156418207	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05801392	15.14367676	15.140625	45.88220215	105.6339735
54	6/26/21 6:48 AM	3.35E-09	2.32E-07	5.58E-08	2.19E-09	1.28E-10	1.44E-12	4.15E-06	105.5442438	25.42540899	4.151132587	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05859375	15.14437866	15.14089966	45.88180542	105.4750058
55	6/26/21 6:48 AM	3.35E-09	2.32E-07	5.57E-08	2.19E-09	1.27E-10	1.44E-12	4.15E-06	105.8454713	25.45589834	4.157993951	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05914307	15.1449585	15.14083862	45.88916016	104.5282296
56	6/26/21 6:48 AM	3.35E-09	2.32E-07	5.58E-08	2.20E-09	1.27E-10	1.50E-12	4.15E-06	105.5462025	25.43210839	4.150116102	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05935669	15.1454773	15.14193726	45.88018799	102.5456048
57	6/26/21 6:48 AM	3.36E-09	2.32E-07	5.59E-08	2.20E-09	1.27E-10	1.49E-12	4.15E-06	105.6480152	25.42919692	4.154595031	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05987549	15.14385986	15.14154053	45.87686157	103.3990491
58	6/26/21 6:48 AM	3.35E-09	2.32E-07	5.58E-08	2.20E-09	1.27E-10	1.47E-12	4.15E-06	105.6258985	25.40365104	4.157902277	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06066895	15.14459229	15.14157105	45.87759399	101.8160628
59	6/26/21 6:48 AM	3.36E-09	2.32E-07	5.58E-08	2.20E-09	1.28E-10	1.51E-12	4.15E-06	105.6098378	25.41192546	4.155916399	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.05929565	15.14584351	15.14175415	45.88378906	100.9984661
60	6/26/21 6:48 AM	3.35E-09	2.31E-07	5.57E-08	2.19E-09	1.27E-10	1.45E-12	4.15E-06	105.7362682	25.44298544	4.155812158	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06045532	15.14624023	15.14172363	45.88204956	100.6746974
61	6/26/21 6:48 AM	3.35E-09	2.32E-07	5.57E-08	2.19E-09	1.27E-10	1.50E-12	4.15E-06	105.5789658	25.42093935	4.153228342	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06079102	15.14447022	15.1428833	45.87237549	98.42011316
62	6/26/21 6:48 AM	3.35E-09	2.31E-07	5.56E-08	2.19E-09	1.27E-10	1.42E-12	4.13E-06	105.662933	25.43599463	4.154071212	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06018066	15.14468384	15.14260864	45.87786865	96.88446395
63	6/26/21 6:48 AM	3.35E-09	2.30E-07	5.55E-08	2.18E-09	1.26E-10	1.53E-12	4.15E-06	105.6553255	25.44209371	4.152776368	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06072998	15.14523315	15.14285278	45.87612915	97.64797756
64	6/26/21 6:48 AM	3.35E-09	2.31E-07	5.56E-08	2.19E-09	1.26E-10	1.45E-12	4.15E-06	105.5721553	25.41454449	4.154005412	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.0609436	15.14517212	15.14358521	45.87774658	95.79156292
65	6/26/21 6:48 AM	3.35E-09	2.30E-07	5.54E-08	2.18E-09	1.26E-10	1.45E-12	4.13E-06	105.7102825	25.44253115	4.154865013	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06210327	15.14596558	15.14364624	45.87322998	96.0301372
66	6/26/21 6:48 AM	3.34E-09	2.30E-07	5.54E-08	2.18E-09	1.27E-10	1.38E-12	4.15E-06	105.4702925	25.40553646	4.151468822	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06088257	15.1451416	15.14349365	45.87557983	96.16404086
67	6/26/21 6:48 AM	3.35E-09	2.31E-07	5.56E-08	2.19E-09	1.26E-10	1.47E-12	4.13E-06	105.6321485	25.43678499	4.152731903	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06161499	15.14599609	15.14526367	45.88034058	95.89217556
68	6/26/21 6:48 AM	3.34E-09	2.30E-07	5.54E-08	2.18E-09	1.26E-10	1.56E-12	4.15E-06	105.4289811	25.39912023	4.15089106	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06161499	15.146698	15.14379883	45.8757019	95.32272495
69	6/26/21 6:48 AM	3.34E-09	2.31E-07	5.55E-08	2.18E-09	1.27E-10	1.69E-12	4.15E-06	105.6083007	25.42895423	4.1530729	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06182861	15.14599609	15.14517212	45.86758423	97.95424325
70	6/26/21 6:48 AM	3.34E-09	2.30E-07	5.54E-08	2.18E-09	1.26E-10	1.47E-12	4.15E-06	105.761993	25.4526771	4.155240432	2	4835	159	339.687	109.874	15.815	27.686	28.915	33.381	4.467	620.7	630.5	296.1	15.06259155	15.14730835	15.14474487	45.87051392	98.49713695
71	6/26/21 6:48 AM	3.33E-09	2.30E-07	5.55E-08	2.18E-09	1.26E-10	1.41E-12	4.15E-06	105.5169973	25.42102882	4.150776038	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06265259	15.14630127	15.14480591	45.87020874	98.66782519
72	6/26/21 6:48 AM	3.34E-09	2.30E-07	5.54E-08	2.18E-09	1.25E-10	1.45E-12	4.15E-06	105.6386213	25.42651026	4.154664571	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06240845	15.14663696	15.14581299	45.87365723	100.1690993
73	6/26/21 6:48 AM	3.34E-09	2.30E-07	5.53E-08	2.17E-09	1.26E-10	1.43E-12	4.13E-06	105.7153833	25.45176279	4.153558407	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06280518	15.14605713	15.14569092	45.871521	102.2665514
74	6/26/21 6:48 AM	3.33E-09	2.30E-07	5.53E-08	2.18E-09	1.26E-10	1.49E-12	4.15E-06	105.4374349	25.40151383	4.150832727	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06292725	15.14715576	15.14450073	45.87307739	102.7043934
75	6/26/21 6:48 AM	3.33E-09	2.29E-07	5.52E-08	2.17E-09	1.25E-10	1.41E-12	4.15E-06	105.4790813	25.39447111	4.153623867	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.0630188	15.14801025	15.14562988	45.87384033	101.989656
76	6/26/21 6:48 AM	3.33E-09	2.30E-07	5.53E-08	2.17E-09	1.26E-10	1.44E-12	4.15E-06	105.6716982	25.42925783	4.155516409	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06292725	15.14849854	15.1454773	45.87426758	102.8042371
77	6/26/21 6:48 AM	3.33E-09	2.30E-07	5.54E-08	2.18E-09	1.26E-10	1.46E-12	4.15E-06	105.6256982	25.42587208	4.154260586	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06469727	15.14779663	15.14538574	45.86917114	104.5500736
78	6/26/21 6:48 AM	3.33E-09	2.30E-07	5.55E-08	2.18E-09	1.26E-10	1.68E-12	4.17E-06	105.7688141	25.46674581	4.153212779	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06356812	15.14904785	15.14614868	45.87167358	104.0734532
79	6/26/21 6:48 AM	3.33E-09	2.30E-07	5.54E-08	2.17E-09	1.25E-10	1.58E-12	4.15E-06	105.9270515	25.49038989	4.155568118	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.0640564	15.14877319	15.14746094	45.86672974	102.7664954
80	6/26/21 6:48 AM	3.34E-09	2.30E-07	5.54E-08	2.18E-09	1.25E-10	1.55E-12	4.15E-06	105.6468274	25.42862065	4.154642475	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06387329	15.14874268	15.14697266	45.86672974	103.911338
81	6/26/21 6:48 AM	3.34E-09	2.30E-07	5.54E-08	2.18E-09	1.25E-10	1.50E-12	4.15E-06	105.4984553	25.41263212	4.151417879	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06478882	15.14828491	15.14752197	45.86367798	102.6584531
82	6/26/21 6:48 AM	3.34E-09	2.30E-07	5.53E-08	2.17E-09	1.25E-10	1.47E-12	4.15E-06	105.7402702	25.4383304	4.156729965	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06445313	15.14810181	15.14685059	45.86410523	102.1445904
83	6/26/21 6:48 AM	3.33E-09	2.29E-07	5.52E-08	2.17E-09	1.25E-10	1.69E-12	4.15E-06	105.61195	25.43613661	4.152043671	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06445313	15.14865112	15.14709473	45.86428833	101.917565
84	6/26/21 6:48 AM	3.33E-09	2.30E-07	5.52E-08	2.17E-09	1.25E-10	1.66E-12	4.15E-06	105.6874947	25.43620751	4.155002066	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06503296	15.14904785	15.14715576	45.86773682	100.9535906
85	6/26/21 6:48 AM	3.33E-09	2.29E-07	5.52E-08	2.17E-09	1.25E-10	1.68E-12	4.15E-06	105.5582202	25.4269956	4.15142323	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.0645752	15.14907837	15.14660645	45.86120606	100.8049324
86	6/26/21 6:48 AM	3.33E-09	2.29E-07	5.51E-08	2.16E-09	1.24E-10	1.44E-12	4.13E-06	105.7649029	25.453357	4.155243763	2	4835	159	339.524	109.83	15.819	27.689	28.918	33.383	4.465	620.6	630.6	296	15.06503296	15.14862061	15.1472168	45.86514282	100.0778783
