cycle #	time	18.03	28.03	32.03	40.03	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
0	6/6/21 4:40 AM	4.67E-09	3.43E-07	9.44E-08	3.83E-09	2.70E-10	3.80E-12	4.50E-06	89.57770178	24.6290174	3.637079804	1	4835	159	337.836	104.027	13.552	28.726	29.843	34.315	4.472	669.5	658.3	370.8	12.87643433	12.98934937	12.9826355	45.16534424	43.83290953
1	6/6/21 4:40 AM	5.79E-09	3.88E-07	9.91E-08	3.94E-09	2.78E-10	4.02E-12	4.52E-06	98.27119787	25.14146504	3.908729969	1	4835	159	337.836	104.027	13.552	28.726	29.843	34.315	4.472	669.5	658.3	370.8	12.87826538	12.9894104	12.98376465	45.16549683	45.27901552
2	6/6/21 4:40 AM	6.10E-09	4.02E-07	1.01E-07	3.98E-09	2.82E-10	3.85E-12	4.52E-06	101.1261001	25.38276281	3.984046214	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.87768555	12.98989868	12.98468018	45.159729	47.59207473
3	6/6/21 4:40 AM	6.28E-09	4.10E-07	1.02E-07	3.98E-09	2.82E-10	3.58E-12	4.50E-06	102.8478498	25.52607899	4.029128401	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.87936401	12.99127197	12.98513794	45.17419434	49.24064189
4	6/6/21 4:40 AM	6.39E-09	4.13E-07	1.02E-07	3.98E-09	2.81E-10	3.55E-12	4.50E-06	103.6781026	25.60992077	4.048357023	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.87872315	12.99075317	12.98449707	45.16326904	49.59494163
5	6/6/21 4:40 AM	6.41E-09	4.13E-07	1.02E-07	3.97E-09	2.82E-10	3.76E-12	4.50E-06	104.1506598	25.68498861	4.054923341	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.87887573	12.99026489	12.98519898	45.16775513	51.23137863
6	6/6/21 4:40 AM	6.41E-09	4.14E-07	1.02E-07	3.96E-09	2.81E-10	3.40E-12	4.50E-06	104.4470215	25.70320938	4.063578986	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.87948608	12.99060059	12.98596191	45.16619873	51.41503879
7	6/6/21 4:40 AM	6.41E-09	4.14E-07	1.02E-07	3.97E-09	2.81E-10	3.35E-12	4.50E-06	104.241978	25.64633238	4.064595923	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.878479	12.99026489	12.98571777	45.16873169	53.18338939
8	6/6/21 4:40 AM	6.40E-09	4.15E-07	1.02E-07	3.95E-09	2.80E-10	3.44E-12	4.50E-06	104.8292705	25.74184157	4.072329877	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88110352	12.99020386	12.98654175	45.17489624	53.37038741
9	6/6/21 4:40 AM	6.39E-09	4.15E-07	1.02E-07	3.97E-09	2.80E-10	3.31E-12	4.50E-06	104.6042059	25.70226902	4.069843244	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88171387	12.98947144	12.98703003	45.17001343	57.12000127
10	6/6/21 4:40 AM	6.38E-09	4.16E-07	1.02E-07	3.97E-09	2.80E-10	3.43E-12	4.50E-06	104.7658741	25.72752819	4.072131352	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88122559	12.99041748	12.98623657	45.1708374	58.55758258
11	6/6/21 4:40 AM	6.43E-09	4.15E-07	1.02E-07	3.97E-09	2.81E-10	3.46E-12	4.50E-06	104.6827004	25.70732944	4.072095495	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88195801	12.99060059	12.98764038	45.17407227	59.04278385
12	6/6/21 4:40 AM	6.41E-09	4.16E-07	1.02E-07	3.97E-09	2.80E-10	3.42E-12	4.50E-06	104.8022089	25.73703714	4.072038609	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88204956	12.99090576	12.98803711	45.17266846	60.77238414
13	6/6/21 4:40 AM	6.39E-09	4.16E-07	1.02E-07	3.96E-09	2.81E-10	3.56E-12	4.50E-06	104.918375	25.73763529	4.076457443	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88171387	12.99005127	12.98770142	45.17166138	63.41012566
14	6/6/21 4:40 AM	6.41E-09	4.16E-07	1.02E-07	3.96E-09	2.79E-10	3.38E-12	4.47E-06	104.9710606	25.73784167	4.078471769	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88400269	12.99420166	12.9894104	45.17196655	64.96074171
15	6/6/21 4:40 AM	6.40E-09	4.15E-07	1.02E-07	3.96E-09	2.79E-10	3.37E-12	4.50E-06	104.7742841	25.72905334	4.072216834	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88415527	12.9914856	12.98849487	45.17462158	68.28539148
16	6/6/21 4:40 AM	6.41E-09	4.16E-07	1.02E-07	3.96E-09	2.80E-10	3.46E-12	4.50E-06	105.0398629	25.76618905	4.07665498	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.8838501	12.99221802	12.98928833	45.17364502	69.31104874
17	6/6/21 4:40 AM	6.40E-09	4.15E-07	1.02E-07	3.96E-09	2.80E-10	3.57E-12	4.52E-06	104.8421855	25.71348986	4.077322294	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88479614	12.99102783	12.98913574	45.16659546	70.27548109
18	6/6/21 4:40 AM	6.41E-09	4.17E-07	1.02E-07	3.96E-09	2.80E-10	3.86E-12	4.50E-06	105.174875	25.77177534	4.081010083	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88439941	12.99191284	12.98974609	45.17071533	70.08714014
19	6/6/21 4:40 AM	6.41E-09	4.16E-07	1.02E-07	3.96E-09	2.79E-10	3.50E-12	4.50E-06	105.1948163	25.78648031	4.079456174	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88491821	12.99325562	12.99008179	45.16873169	70.91372276
20	6/6/21 4:40 AM	6.40E-09	4.16E-07	1.02E-07	3.96E-09	2.80E-10	3.35E-12	4.52E-06	104.9772587	25.7501715	4.076759595	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88555908	12.99456787	12.99118042	45.16140747	72.97803353
21	6/6/21 4:40 AM	6.39E-09	4.17E-07	1.02E-07	3.97E-09	2.80E-10	3.30E-12	4.50E-06	105.0563783	25.75528976	4.07902141	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88470459	12.99386597	12.99038696	45.15722656	72.66349617
22	6/6/21 4:40 AM	6.41E-09	4.16E-07	1.02E-07	3.96E-09	2.79E-10	3.45E-12	4.50E-06	104.9509033	25.74703055	4.0762333	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88595581	12.99343872	12.99038696	45.1505127	81.37682428
23	6/6/21 4:40 AM	6.40E-09	4.17E-07	1.02E-07	3.98E-09	2.81E-10	3.38E-12	4.52E-06	104.8919657	25.73410829	4.075989908	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88677979	12.99395752	12.99145508	45.15707398	85.5295699
24	6/6/21 4:40 AM	6.40E-09	4.17E-07	1.02E-07	3.97E-09	2.82E-10	3.30E-12	4.52E-06	105.0785497	25.75367581	4.080137938	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88757324	12.99597168	12.99084473	45.1585083	83.9658165
25	6/6/21 4:40 AM	6.43E-09	4.18E-07	1.02E-07	3.98E-09	2.81E-10	3.45E-12	4.52E-06	104.9425004	25.75025171	4.075397071	1	4835	159	337.369	103.904	13.561	28.738	29.853	34.322	4.469	669.5	658.2	370.5	12.88668823	12.99664307	12.99099731	45.15960693	87.46463348
26	6/6/21 4:40 AM	6.43E-09	4.18E-07	1.02E-07	3.98E-09	2.80E-10	3.36E-12	4.50E-06	104.987357	25.73512906	4.079534895	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.88867188	13.0027771	12.99246216	45.16763306	89.04918281
27	6/6/21 4:40 AM	6.41E-09	4.17E-07	1.02E-07	3.97E-09	2.82E-10	3.36E-12	4.52E-06	105.0703296	25.75494287	4.079618041	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.88809204	13.0012207	12.99285889	45.16775513	89.9696245
28	6/6/21 4:41 AM	6.42E-09	4.17E-07	1.02E-07	3.97E-09	2.79E-10	3.40E-12	4.50E-06	105.2037533	25.76440749	4.083297991	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.88861084	12.99890137	12.99276733	45.15707398	90.93910256
29	6/6/21 4:41 AM	6.39E-09	4.16E-07	1.02E-07	3.96E-09	2.80E-10	3.39E-12	4.50E-06	105.0695706	25.75037376	4.080312448	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.88827515	12.99639893	12.99230957	45.15036011	91.18353513
30	6/6/21 4:41 AM	6.42E-09	4.16E-07	1.02E-07	3.97E-09	2.80E-10	3.29E-12	4.50E-06	104.9118845	25.72264409	4.078580885	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.88925171	12.99734497	12.99304199	45.14001465	92.38102893
31	6/6/21 4:41 AM	6.42E-09	4.17E-07	1.02E-07	3.97E-09	2.80E-10	3.49E-12	4.50E-06	105.0726249	25.75294758	4.08002325	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.8888855	13.00140381	12.99371338	45.14840698	94.1763111
32	6/6/21 4:41 AM	6.39E-09	4.18E-07	1.02E-07	3.98E-09	2.80E-10	3.43E-12	4.54E-06	105.0287549	25.75670265	4.077725178	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.88989258	13.00390625	12.9932251	45.15106201	95.55138296
33	6/6/21 4:41 AM	6.38E-09	4.18E-07	1.02E-07	3.98E-09	2.82E-10	3.29E-12	4.52E-06	105.1060289	25.77531748	4.077778247	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.88934326	13.00189209	12.99435425	45.15344238	98.10156647
34	6/6/21 4:41 AM	6.41E-09	4.18E-07	1.02E-07	3.97E-09	2.82E-10	3.40E-12	4.50E-06	105.2383997	25.78332168	4.081646306	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.890625	13.00054932	12.9942627	45.16659546	102.6853953
35	6/6/21 4:41 AM	6.43E-09	4.17E-07	1.02E-07	3.97E-09	2.81E-10	4.00E-12	4.52E-06	104.8667341	25.71588597	4.077896997	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89031982	12.99911499	12.99417114	45.17843628	103.549658
36	6/6/21 4:41 AM	6.43E-09	4.18E-07	1.02E-07	3.98E-09	2.83E-10	3.52E-12	4.54E-06	104.8527093	25.71959489	4.076763643	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89071655	12.99719238	12.99401856	45.17758179	107.6945508
37	6/6/21 4:41 AM	6.41E-09	4.19E-07	1.03E-07	3.99E-09	2.81E-10	3.44E-12	4.52E-06	105.0145858	25.74118745	4.079632535	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89160156	12.99978638	12.99526978	45.18542481	110.1229619
38	6/6/21 4:41 AM	6.42E-09	4.18E-07	1.03E-07	3.98E-09	2.82E-10	3.46E-12	4.52E-06	105.0223923	25.74269125	4.079697467	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89129639	13.00454712	12.99642944	45.1942749	111.1977962
39	6/6/21 4:41 AM	6.41E-09	4.18E-07	1.02E-07	3.97E-09	2.82E-10	3.31E-12	4.50E-06	105.328846	25.78906675	4.084244188	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89123535	13.00134277	12.99572754	45.18994141	111.1292579
40	6/6/21 4:41 AM	6.41E-09	4.16E-07	1.02E-07	3.97E-09	2.81E-10	3.44E-12	4.50E-06	104.9084019	25.72828578	4.077551173	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89190674	13.00292969	12.99554443	45.19018555	110.5417587
41	6/6/21 4:41 AM	6.39E-09	4.17E-07	1.02E-07	3.98E-09	2.82E-10	3.35E-12	4.52E-06	104.8995397	25.74734049	4.074189321	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89300537	13.0007019	12.9954834	45.18811035	111.5473762
42	6/6/21 4:41 AM	6.40E-09	4.18E-07	1.02E-07	3.98E-09	2.82E-10	3.49E-12	4.52E-06	104.9971951	25.7341211	4.080076979	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89208984	12.99917603	12.99502564	45.18511963	112.4294119
43	6/6/21 4:41 AM	6.40E-09	4.17E-07	1.02E-07	3.98E-09	2.82E-10	3.34E-12	4.52E-06	104.8473693	25.70691563	4.078566671	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89276123	12.99871826	12.99594116	45.1831665	111.5914695
44	6/6/21 4:41 AM	6.41E-09	4.18E-07	1.03E-07	3.99E-09	2.83E-10	3.70E-12	4.52E-06	104.9370145	25.71431576	4.080879128	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.8918457	13.00131226	12.99578857	45.1774292	112.6405584
45	6/6/21 4:41 AM	6.43E-09	4.18E-07	1.03E-07	3.98E-09	2.82E-10	3.42E-12	4.52E-06	105.0771024	25.74520268	4.081424556	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89282227	13.00161743	12.99700928	45.18386841	112.1006675
46	6/6/21 4:41 AM	6.41E-09	4.18E-07	1.02E-07	3.98E-09	2.81E-10	3.29E-12	4.52E-06	104.9661735	25.72481298	4.080347392	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89334106	13.00326538	12.9970398	45.18261719	111.1935367
47	6/6/21 4:41 AM	6.39E-09	4.18E-07	1.02E-07	3.98E-09	2.82E-10	3.46E-12	4.52E-06	104.873057	25.72181317	4.077203123	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89248657	13.00094605	12.99487305	45.17797852	111.1349309
48	6/6/21 4:41 AM	6.38E-09	4.18E-07	1.03E-07	3.98E-09	2.83E-10	3.39E-12	4.52E-06	104.9665637	25.73621564	4.078554716	1	4835	159	340.341	104.839	13.569	28.636	29.762	34.23	4.468	666.7	658.3	370.2	12.89321899	13.00027466	12.99630737	45.17477417	109.6876642
49	6/6/21 4:41 AM	6.42E-09	4.18E-07	1.03E-07	3.99E-09	2.82E-10	3.77E-12	4.50E-06	105.0022609	25.73164859	4.080665898	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89343262	12.99932861	12.99673462	45.16900635	109.4228028
50	6/6/21 4:41 AM	6.44E-09	4.17E-07	1.02E-07	3.98E-09	2.82E-10	3.76E-12	4.52E-06	104.8118956	25.70449799	4.077570223	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89459229	13.00558472	12.99829102	45.17346191	108.8861914
51	6/6/21 4:41 AM	6.43E-09	4.18E-07	1.03E-07	3.99E-09	2.83E-10	4.16E-12	4.52E-06	104.8402885	25.71985391	4.076239659	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89498901	13.00540161	12.99862671	45.17324829	108.1248445
52	6/6/21 4:41 AM	6.39E-09	4.18E-07	1.03E-07	3.98E-09	2.84E-10	3.64E-12	4.52E-06	105.0147045	25.74125347	4.079626684	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89425659	13.00247192	12.99786377	45.16619873	106.9296984
53	6/6/21 4:41 AM	6.39E-09	4.19E-07	1.03E-07	3.98E-09	2.83E-10	3.39E-12	4.52E-06	105.1232939	25.77685234	4.078205225	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89459229	13.00585938	12.99810791	45.17376709	106.5616951
54	6/6/21 4:41 AM	6.39E-09	4.16E-07	1.02E-07	3.97E-09	2.82E-10	3.40E-12	4.50E-06	105.0027415	25.74161324	4.079104932	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89544678	13.00292969	12.99868774	45.16931152	104.5646992
55	6/6/21 4:41 AM	6.40E-09	4.17E-07	1.02E-07	3.98E-09	2.82E-10	3.24E-12	4.52E-06	104.9588616	25.74359923	4.077085752	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89489746	13.00314331	12.99792481	45.18292236	102.7813942
56	6/6/21 4:41 AM	6.45E-09	4.17E-07	1.02E-07	3.98E-09	2.83E-10	3.89E-12	4.50E-06	104.8550647	25.72195077	4.076481821	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89599609	13.00286865	12.99807739	45.18823242	101.8132451
57	6/6/21 4:41 AM	6.41E-09	4.16E-07	1.02E-07	3.97E-09	2.82E-10	3.43E-12	4.50E-06	104.8357436	25.71030658	4.077576565	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89590454	13.00680542	12.99832153	45.19665527	101.3603629
58	6/6/21 4:41 AM	6.39E-09	4.17E-07	1.02E-07	3.98E-09	2.85E-10	3.50E-12	4.52E-06	104.7918869	25.70956014	4.075989099	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89590454	13.01101685	12.99838257	45.19540405	100.4469936
59	6/6/21 4:41 AM	6.34E-09	4.20E-07	1.03E-07	3.99E-09	2.84E-10	3.43E-12	4.52E-06	105.0365007	25.7473787	4.079502692	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89596558	13.00845337	12.99868774	45.19497681	99.76834589
60	6/6/21 4:41 AM	6.39E-09	4.18E-07	1.02E-07	3.98E-09	2.83E-10	3.43E-12	4.52E-06	104.9225503	25.72045304	4.079343011	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89624023	13.00805664	12.99932861	45.19119263	99.6688037
61	6/6/21 4:41 AM	6.42E-09	4.17E-07	1.02E-07	3.98E-09	2.83E-10	3.48E-12	4.52E-06	104.8058123	25.70954249	4.076533542	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89672852	13.00842285	12.99890137	45.1920166	98.52930886
62	6/6/21 4:41 AM	6.43E-09	4.18E-07	1.02E-07	3.98E-09	2.84E-10	3.49E-12	4.52E-06	104.963628	25.74290763	4.077380438	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89697266	13.01086426	12.99893189	45.19287109	96.99903138
63	6/6/21 4:41 AM	6.41E-09	4.17E-07	1.02E-07	3.97E-09	2.82E-10	3.43E-12	4.52E-06	104.8979327	25.71415534	4.079384732	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89666748	13.01306152	12.99917603	45.18585205	95.27834016
64	6/6/21 4:41 AM	6.40E-09	4.17E-07	1.02E-07	3.98E-09	2.84E-10	3.36E-12	4.50E-06	104.7063803	25.70562556	4.073286604	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89703369	13.01651001	12.99880981	45.18460083	95.38731205
65	6/6/21 4:41 AM	6.40E-09	4.17E-07	1.02E-07	3.98E-09	2.84E-10	3.34E-12	4.52E-06	104.9202461	25.73467321	4.076999356	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89733887	13.01339722	12.99926758	45.1885376	94.38098129
66	6/6/21 4:41 AM	6.40E-09	4.17E-07	1.02E-07	3.99E-09	2.84E-10	3.37E-12	4.52E-06	104.6405952	25.66537573	4.077111369	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89605713	13.01046753	12.99884033	45.19342041	94.69050699
67	6/6/21 4:41 AM	6.41E-09	4.17E-07	1.02E-07	3.98E-09	2.84E-10	3.42E-12	4.52E-06	104.8990869	25.73204192	4.076593969	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.8973999	13.0078125	13	45.1942749	94.93463789
68	6/6/21 4:41 AM	6.39E-09	4.17E-07	1.02E-07	3.98E-09	2.84E-10	3.52E-12	4.50E-06	104.7940566	25.71529311	4.075164773	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89706421	13.00906372	12.99945068	45.20352173	95.91731169
69	6/6/21 4:41 AM	6.39E-09	4.17E-07	1.02E-07	3.98E-09	2.83E-10	3.46E-12	4.52E-06	104.8445157	25.71003292	4.077961159	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89761353	13.009552	12.99972534	45.20172119	99.64077735
70	6/6/21 4:41 AM	6.39E-09	4.18E-07	1.03E-07	3.98E-09	2.83E-10	3.34E-12	4.54E-06	104.9104164	25.74718026	4.07463712	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89828491	13.0105896	12.99978638	45.2043457	100.1011641
71	6/6/21 4:41 AM	6.40E-09	4.19E-07	1.03E-07	4.00E-09	2.85E-10	3.35E-12	4.52E-06	104.9042714	25.72663417	4.077652394	1	4835	159	347.526	107.065	13.575	28.401	29.553	34.024	4.471	660.3	658.2	370.1	12.89849854	13.01028442	13.00115967	45.19747925	100.7571545
72	6/6/21 4:41 AM	6.41E-09	4.17E-07	1.02E-07	3.97E-09	2.84E-10	3.42E-12	4.52E-06	105.0816445	25.75697806	4.079734987	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89651489	13.00515747	12.9989624	45.1965332	101.1348076
73	6/6/21 4:41 AM	6.39E-09	4.18E-07	1.02E-07	3.98E-09	2.84E-10	3.43E-12	4.52E-06	104.8706143	25.73213715	4.075472384	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.8972168	13.00476074	13.00152588	45.20001221	100.62037
74	6/6/21 4:41 AM	6.39E-09	4.18E-07	1.02E-07	3.98E-09	2.84E-10	3.66E-12	4.52E-06	104.8584481	25.70551264	4.079220265	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89868164	13.00314331	13.0005188	45.19522095	100.7232576
75	6/6/21 4:42 AM	6.39E-09	4.18E-07	1.02E-07	3.98E-09	2.83E-10	3.42E-12	4.52E-06	104.8094557	25.69920961	4.078314366	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89828491	13.00253296	13.00109863	45.19119263	101.8202657
76	6/6/21 4:42 AM	6.42E-09	4.19E-07	1.03E-07	4.00E-09	2.86E-10	3.42E-12	4.54E-06	104.5828451	25.69646466	4.06993127	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89868164	13.0067749	13.00076294	45.19314575	101.416396
77	6/6/21 4:42 AM	6.43E-09	4.19E-07	1.03E-07	4.00E-09	2.85E-10	3.39E-12	4.52E-06	104.8721879	25.71997405	4.077460874	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89819336	13.00537109	13.00119019	45.19805908	101.1896156
78	6/6/21 4:42 AM	6.42E-09	4.19E-07	1.03E-07	4.00E-09	2.85E-10	3.44E-12	4.54E-06	104.699839	25.69117146	4.075323663	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89831543	13.00595093	13.00213623	45.20593262	101.9673785
79	6/6/21 4:42 AM	6.39E-09	4.19E-07	1.03E-07	3.99E-09	2.84E-10	4.07E-12	4.52E-06	104.8074185	25.6939029	4.079077395	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.8991394	13.00579834	13.00143433	45.21014404	101.1978142
80	6/6/21 4:42 AM	6.40E-09	4.18E-07	1.03E-07	3.99E-09	2.83E-10	3.52E-12	4.52E-06	104.7226114	25.69921211	4.074934709	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89944458	13.00656128	13.00158691	45.22277832	102.1617886
81	6/6/21 4:42 AM	6.43E-09	4.17E-07	1.02E-07	3.98E-09	2.84E-10	3.48E-12	4.52E-06	104.8042333	25.7039434	4.077360104	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89904785	13.00830078	13.00271606	45.2199707	101.9729479
82	6/6/21 4:42 AM	6.44E-09	4.19E-07	1.03E-07	3.99E-09	2.86E-10	3.67E-12	4.52E-06	104.8652628	25.72306568	4.076701591	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89959717	13.0085144	13.00299072	45.21829224	100.8634816
83	6/6/21 4:42 AM	6.40E-09	4.19E-07	1.03E-07	4.01E-09	2.85E-10	3.51E-12	4.54E-06	104.7176197	25.69395546	4.075574109	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.90042114	13.00744629	13.00314331	45.21337891	101.5401475
84	6/6/21 4:42 AM	6.40E-09	4.21E-07	1.03E-07	4.02E-09	2.86E-10	3.58E-12	4.54E-06	104.7967388	25.70026006	4.077652854	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89996338	13.01000977	13.00314331	45.21606445	101.1395854
85	6/6/21 4:42 AM	6.42E-09	4.20E-07	1.03E-07	4.01E-09	2.85E-10	3.42E-12	4.54E-06	104.8786318	25.70253124	4.080478723	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89926148	13.01254273	13.00262451	45.21395874	100.1793051
86	6/6/21 4:42 AM	6.42E-09	4.19E-07	1.03E-07	4.01E-09	2.85E-10	3.42E-12	4.56E-06	104.6881919	25.68418458	4.075978803	1	4835	159	349.948	107.821	13.579	28.322	29.482	33.951	4.469	658.4	658.1	369.9	12.89959717	13.01184082	13.00369263	45.21099854	100.1723316
