cycle #	time	18.03	28.06	32.03	40.06	44.12	45.12	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
10	6/12/21 1:26 PM	8.85E-09	4.70E-07	1.23E-07	4.46E-09	2.65E-10	3.78E-12	3.62E-06	105.3185911	27.66119441	3.807449147	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60394287	12.8555603	13.58053589	46.1920166	102.0125555
11	6/12/21 1:26 PM	8.83E-09	4.68E-07	1.23E-07	4.44E-09	2.62E-10	3.32E-12	3.61E-06	105.5287531	27.7106907	3.808232507	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.6048584	12.84832764	13.5769043	46.19525147	99.73500622
12	6/12/21 1:26 PM	8.81E-09	4.69E-07	1.23E-07	4.45E-09	2.64E-10	3.39E-12	3.62E-06	105.3696456	27.65154176	3.810624611	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60467529	12.84542847	13.57595825	46.19699097	100.7310792
13	6/12/21 1:26 PM	8.81E-09	4.68E-07	1.23E-07	4.43E-09	2.62E-10	3.31E-12	3.62E-06	105.4933013	27.66299136	3.813517489	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60424805	12.85324097	13.57855225	46.19644165	99.74246045
14	6/12/21 1:26 PM	8.83E-09	4.68E-07	1.23E-07	4.43E-09	2.62E-10	3.31E-12	3.62E-06	105.6401203	27.70929993	3.812442776	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60446167	12.85324097	13.57901001	46.19537354	99.81805373
15	6/12/21 1:26 PM	8.83E-09	4.66E-07	1.22E-07	4.41E-09	2.61E-10	3.66E-12	3.61E-06	105.6660552	27.69653196	3.815136686	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60406494	12.85357666	13.57714844	46.19482422	98.37747029
16	6/12/21 1:26 PM	8.81E-09	4.65E-07	1.22E-07	4.42E-09	2.61E-10	3.40E-12	3.62E-06	105.2754552	27.63285402	3.80979305	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60409546	12.84866333	13.57754517	46.199646	98.94089718
17	6/12/21 1:26 PM	8.78E-09	4.65E-07	1.22E-07	4.40E-09	2.61E-10	3.28E-12	3.61E-06	105.6732892	27.70029651	3.814879352	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60467529	12.83599854	13.57659912	46.19909668	100.5467901
18	6/12/21 1:26 PM	8.81E-09	4.64E-07	1.22E-07	4.40E-09	2.60E-10	3.25E-12	3.61E-06	105.4640964	27.65334407	3.813791782	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60385132	12.83099365	13.57641602	46.1968689	100.0771526
19	6/12/21 1:26 PM	8.79E-09	4.64E-07	1.22E-07	4.41E-09	2.61E-10	3.41E-12	3.62E-06	105.3897894	27.65251315	3.811219211	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.6053772	12.82836914	13.57824707	46.20007324	100.7308813
20	6/12/21 1:26 PM	8.77E-09	4.63E-07	1.21E-07	4.38E-09	2.60E-10	3.43E-12	3.61E-06	105.689545	27.69498275	3.81619826	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60345459	12.82699585	13.57757568	46.19436646	98.44417883
21	6/12/21 1:26 PM	8.78E-09	4.62E-07	1.21E-07	4.38E-09	2.59E-10	2.55E-12	3.61E-06	105.283941	27.60764851	3.813578726	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60473633	12.82556152	13.57769775	46.19921875	99.16546802
22	6/12/21 1:27 PM	8.72E-09	4.62E-07	1.21E-07	4.39E-09	2.60E-10	3.03E-12	3.61E-06	105.3197251	27.60677412	3.81499572	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60369873	12.82662964	13.58132935	46.20211792	99.42100408
23	6/12/21 1:27 PM	8.73E-09	4.62E-07	1.21E-07	4.38E-09	2.59E-10	3.46E-12	3.61E-06	105.2968352	27.59719865	3.815489992	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60403442	12.8274231	13.58355713	46.20007324	100.2922288
24	6/12/21 1:27 PM	8.73E-09	4.62E-07	1.21E-07	4.38E-09	2.59E-10	3.52E-12	3.62E-06	105.4778389	27.6353408	3.816773589	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60369873	12.82653809	13.58651733	46.20007324	100.5364806
25	6/12/21 1:27 PM	8.73E-09	4.61E-07	1.21E-07	4.37E-09	2.58E-10	3.34E-12	3.62E-06	105.5561365	27.65539454	3.816837121	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60375977	12.82888794	13.5871582	46.19921875	100.7960836
26	6/12/21 1:27 PM	8.73E-09	4.61E-07	1.21E-07	4.37E-09	2.59E-10	3.27E-12	3.61E-06	105.4409637	27.63353932	3.815687975	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60388184	12.83630371	13.58847046	46.1987915	99.69574987
27	6/12/21 1:27 PM	8.74E-09	4.60E-07	1.21E-07	4.37E-09	2.57E-10	3.19E-12	3.61E-06	105.4706278	27.64371056	3.815357118	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60379028	12.83813477	13.59567261	46.20373535	99.53868555
28	6/12/21 1:27 PM	8.75E-09	4.59E-07	1.20E-07	4.36E-09	2.57E-10	3.19E-12	3.64E-06	105.3560404	27.62538929	3.813739573	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60388184	12.84420776	13.69696045	46.199646	100.1045566
29	6/12/21 1:27 PM	8.70E-09	4.61E-07	1.21E-07	4.37E-09	2.59E-10	3.54E-12	3.62E-06	105.4858813	27.64411218	3.815853466	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60437012	12.85519409	13.27664185	46.19949341	100.4410001
30	6/12/21 1:27 PM	8.71E-09	4.61E-07	1.21E-07	4.36E-09	2.58E-10	3.48E-12	3.61E-06	105.7323913	27.69834849	3.81728143	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.6038208	12.8564148	13.11462402	46.20111084	99.47661886
31	6/12/21 1:27 PM	8.70E-09	4.59E-07	1.20E-07	4.36E-09	2.58E-10	2.60E-12	3.62E-06	105.2528625	27.59244934	3.814553075	2	4835	159	376.133	115.209	13.314	27.641	28.875	33.294	4.419	642.2	659.4	378.6	12.60446167	12.85739136	13.01708984	46.20361328	98.4432057
32	6/12/21 1:27 PM	8.67E-09	4.59E-07	1.20E-07	4.35E-09	2.56E-10	3.57E-12	3.61E-06	105.408061	27.64224563	3.813295866	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60275269	12.85739136	13.00466919	46.19656372	98.88617769
33	6/12/21 1:27 PM	8.64E-09	4.58E-07	1.20E-07	4.34E-09	2.58E-10	3.68E-12	3.61E-06	105.5310266	27.66105384	3.815148447	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60403442	12.85757446	12.95877075	46.20211792	99.70488762
34	6/12/21 1:27 PM	8.66E-09	4.58E-07	1.20E-07	4.34E-09	2.56E-10	3.18E-12	3.61E-06	105.560961	27.64983047	3.817779681	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60406494	12.85549927	12.89724731	46.20303345	100.6234704
35	6/12/21 1:27 PM	8.63E-09	4.56E-07	1.19E-07	4.32E-09	2.55E-10	3.81E-12	3.61E-06	105.4519627	27.61903142	3.818090544	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60385132	12.8543396	12.86209106	46.20861816	99.98796346
36	6/12/21 1:27 PM	8.60E-09	4.56E-07	1.20E-07	4.33E-09	2.56E-10	3.30E-12	3.62E-06	105.3334506	27.61077488	3.814940039	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.6043396	12.85336304	12.83123779	46.1987915	99.32923726
37	6/12/21 1:27 PM	8.60E-09	4.56E-07	1.20E-07	4.32E-09	2.56E-10	3.24E-12	3.61E-06	105.5428844	27.66809746	3.814605776	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60366821	12.85632324	12.79867554	46.2046814	100.3290188
38	6/12/21 1:27 PM	8.69E-09	4.57E-07	1.20E-07	4.33E-09	2.57E-10	3.19E-12	3.61E-06	105.4557301	27.63532831	3.815975296	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60296631	12.85528565	12.79074097	46.2052002	101.4726929
39	6/12/21 1:27 PM	8.73E-09	4.55E-07	1.19E-07	4.31E-09	2.56E-10	3.42E-12	3.62E-06	105.4319025	27.64365814	3.813963476	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60314941	12.85070801	12.78604126	46.20492554	100.5820063
40	6/12/21 1:27 PM	8.69E-09	4.56E-07	1.20E-07	4.33E-09	2.57E-10	3.37E-12	3.61E-06	105.4724567	27.65085148	3.814437931	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60305786	12.84500122	12.78378296	46.19995117	100.101296
41	6/12/21 1:27 PM	8.70E-09	4.55E-07	1.19E-07	4.31E-09	2.55E-10	3.26E-12	3.61E-06	105.4684432	27.63968359	3.815833958	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60342407	12.84118652	12.77896118	46.20272827	98.9113722
42	6/12/21 1:27 PM	8.74E-09	4.56E-07	1.19E-07	4.32E-09	2.56E-10	3.32E-12	3.62E-06	105.5257706	27.6682211	3.813970194	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60293579	12.83944702	12.77801514	46.20877075	99.13722758
43	6/12/21 1:27 PM	8.79E-09	4.56E-07	1.19E-07	4.32E-09	2.57E-10	3.21E-12	3.61E-06	105.4157951	27.62890132	3.815417554	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.6026001	12.8387146	12.77679443	46.20187378	100.0413898
44	6/12/21 1:27 PM	8.79E-09	4.54E-07	1.19E-07	4.30E-09	2.55E-10	3.21E-12	3.61E-06	105.5955139	27.66931016	3.816340677	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60192871	12.8364563	12.77609253	46.20068359	100.9566062
45	6/12/21 1:27 PM	8.73E-09	4.54E-07	1.19E-07	4.30E-09	2.55E-10	3.33E-12	3.62E-06	105.4807977	27.63683614	3.816674136	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.603302	12.83886719	12.77505493	46.20626831	100.4213047
46	6/12/21 1:27 PM	8.69E-09	4.54E-07	1.19E-07	4.31E-09	2.55E-10	3.20E-12	3.61E-06	105.3668274	27.60359259	3.817141812	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60357666	12.84698486	12.77270508	46.20584106	99.32366118
47	6/12/21 1:27 PM	8.71E-09	4.54E-07	1.19E-07	4.31E-09	2.55E-10	3.28E-12	3.64E-06	105.2588978	27.61341557	3.811875338	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60308838	12.85107422	12.77243042	46.2046814	99.19273532
48	6/12/21 1:27 PM	8.73E-09	4.54E-07	1.19E-07	4.30E-09	2.54E-10	3.19E-12	3.62E-06	105.5195131	27.65441664	3.815647767	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60269165	12.85601807	12.77249146	46.20785523	99.5888021
49	6/12/21 1:27 PM	8.68E-09	4.54E-07	1.19E-07	4.30E-09	2.55E-10	3.39E-12	3.61E-06	105.4845052	27.64099788	3.816233614	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60253906	12.86056519	12.77182007	46.20510864	100.546677
50	6/12/21 1:27 PM	8.64E-09	4.53E-07	1.19E-07	4.29E-09	2.54E-10	3.23E-12	3.61E-06	105.4995644	27.64881297	3.815699593	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.6020813	12.86932373	12.77243042	46.20654297	101.3563201
51	6/12/21 1:27 PM	8.62E-09	4.52E-07	1.18E-07	4.29E-09	2.53E-10	3.18E-12	3.62E-06	105.355566	27.62637027	3.813586981	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60235596	12.87600708	12.77157593	46.20742798	102.1705808
52	6/12/21 1:27 PM	8.63E-09	4.54E-07	1.19E-07	4.30E-09	2.54E-10	3.19E-12	3.62E-06	105.5050527	27.66146712	3.814152456	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60299683	12.88018799	12.76852417	46.20404053	101.4887037
53	6/12/21 1:27 PM	8.62E-09	4.53E-07	1.19E-07	4.29E-09	2.55E-10	3.25E-12	3.62E-06	105.3874806	27.62612402	3.814776208	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60223389	12.88244629	12.76773071	46.20742798	101.9997487
54	6/12/21 1:27 PM	8.58E-09	4.53E-07	1.19E-07	4.29E-09	2.55E-10	3.23E-12	3.61E-06	105.5078554	27.64218012	3.816915127	2	4835	159	376.478	115.313	13.313	27.632	28.866	33.286	4.419	642	659.3	378.7	12.60275269	12.88208008	12.76791382	46.21127319	99.74509765
55	6/12/21 1:27 PM	8.58E-09	4.53E-07	1.19E-07	4.30E-09	2.55E-10	3.15E-12	3.62E-06	105.3416076	27.60681677	3.815782476	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60110474	12.87445068	12.76583862	46.20346069	98.64557928
56	6/12/21 1:27 PM	8.57E-09	4.53E-07	1.19E-07	4.28E-09	2.53E-10	3.25E-12	3.61E-06	105.6918238	27.68680766	3.817407378	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60275269	12.86859131	12.76724243	46.20831299	99.47028374
57	6/12/21 1:27 PM	8.58E-09	4.51E-07	1.18E-07	4.27E-09	2.54E-10	3.10E-12	3.61E-06	105.4362384	27.6493729	3.813331998	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.6020813	12.86367798	12.76669312	46.20904541	98.68136153
58	6/12/21 1:27 PM	8.62E-09	4.51E-07	1.18E-07	4.28E-09	2.54E-10	3.17E-12	3.61E-06	105.3822742	27.63385434	3.813520652	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60220337	12.8600769	12.76733398	46.2102356	97.68907313
59	6/12/21 1:27 PM	8.62E-09	4.51E-07	1.18E-07	4.28E-09	2.52E-10	3.16E-12	3.62E-06	105.578105	27.66857618	3.815812723	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60269165	12.85284424	12.76654053	46.21096802	99.47110118
60	6/12/21 1:27 PM	8.62E-09	4.51E-07	1.18E-07	4.28E-09	2.53E-10	3.23E-12	3.62E-06	105.3912678	27.63368703	3.813869198	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60214233	12.84802246	12.76480103	46.20639038	98.63395029
61	6/12/21 1:27 PM	8.63E-09	4.51E-07	1.18E-07	4.28E-09	2.52E-10	3.11E-12	3.62E-06	105.4031142	27.60752889	3.817911941	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60180664	12.84332275	12.76455689	46.20889282	100.5243241
62	6/12/21 1:27 PM	8.61E-09	4.50E-07	1.18E-07	4.27E-09	2.53E-10	3.27E-12	3.61E-06	105.5200666	27.64339081	3.817189697	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60192871	12.84063721	12.76586914	46.21359253	98.78180874
63	6/12/21 1:27 PM	8.63E-09	4.49E-07	1.18E-07	4.26E-09	2.53E-10	3.23E-12	3.62E-06	105.4007727	27.63114705	3.814563776	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60256958	12.83065796	12.7668457	46.20932007	99.45288405
64	6/12/21 1:27 PM	8.60E-09	4.51E-07	1.18E-07	4.29E-09	2.53E-10	3.61E-12	3.64E-06	105.166965	27.59515077	3.811066875	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60177612	12.8276062	12.76751709	46.20700073	100.2298819
65	6/12/21 1:27 PM	8.63E-09	4.52E-07	1.18E-07	4.28E-09	2.51E-10	3.47E-12	3.62E-06	105.474655	27.64733098	3.815003158	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60275269	12.82855225	12.76672363	46.2081604	101.2054379
66	6/12/21 1:27 PM	8.62E-09	4.51E-07	1.18E-07	4.28E-09	2.53E-10	3.31E-12	3.62E-06	105.1935886	27.58712067	3.813141279	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60186768	12.8314209	12.76422119	46.21289063	99.88152173
67	6/12/21 1:27 PM	8.64E-09	4.49E-07	1.18E-07	4.26E-09	2.53E-10	3.20E-12	3.61E-06	105.3049542	27.61087884	3.813893603	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60308838	12.83349609	12.76495361	46.21667481	99.27017757
68	6/12/21 1:27 PM	8.60E-09	4.49E-07	1.18E-07	4.25E-09	2.51E-10	3.23E-12	3.61E-06	105.4804383	27.63512636	3.816897269	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60220337	12.83966065	12.765625	46.21154785	101.1612975
69	6/12/21 1:28 PM	8.55E-09	4.49E-07	1.18E-07	4.26E-09	2.52E-10	3.19E-12	3.61E-06	105.3203137	27.60772508	3.81488563	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60229492	12.84967041	12.76507568	46.21078491	101.0519171
70	6/12/21 1:28 PM	8.53E-09	4.49E-07	1.18E-07	4.26E-09	2.52E-10	3.08E-12	3.62E-06	105.3445374	27.62843665	3.812902582	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.6027832	12.85656738	12.76428223	46.21258545	101.4590474
71	6/12/21 1:28 PM	8.55E-09	4.49E-07	1.18E-07	4.25E-09	2.51E-10	3.18E-12	3.61E-06	105.5337663	27.67055037	3.813938099	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.60256958	12.86636353	12.76296997	46.20932007	100.5847769
72	6/12/21 1:28 PM	8.58E-09	4.49E-07	1.18E-07	4.26E-09	2.52E-10	3.32E-12	3.62E-06	105.369953	27.64425122	3.811640698	2	4835	159	376.422	115.292	13.312	27.634	28.868	33.291	4.423	642	659.4	378.7	12.6015625	12.87075806	12.76147461	46.21316528	100.3902349
