cycle #	time	18.03	28.03	32	40	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
0	6/4/21 21:02	3.84E-09	3.10E-07	6.50E-08	3.42E-09	3.17E-10	4.18E-12	3.83E-06	90.55980747	18.97397272	4.772843769	2	4835	159	239.365	69.671	11.067	33.927	34.482	38.921	4.439	806.2	674.1	452	10.46972656	10.54293823	10.55606079	45.79406738	33.61034702
1	6/4/21 21:02	4.55E-09	3.38E-07	6.73E-08	3.51E-09	3.27E-10	4.13E-12	3.83E-06	96.30964937	19.16601359	5.025022493	2	4835	159	239.365	69.671	11.067	33.927	34.482	38.921	4.439	806.2	674.1	452	10.46902466	10.54232788	10.55654907	45.8024292	38.06700735
2	6/4/21 21:02	4.81E-09	3.51E-07	6.84E-08	3.55E-09	3.33E-10	4.15E-12	3.83E-06	98.83048727	19.27720048	5.126807048	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46801758	10.54074097	10.55560303	45.79437256	40.7246757
3	6/4/21 21:02	4.95E-09	3.58E-07	6.92E-08	3.57E-09	3.35E-10	4.27E-12	3.83E-06	100.4027237	19.38325745	5.179868448	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46734619	10.54177856	10.55599976	45.80575562	43.21296283
4	6/4/21 21:02	5.03E-09	3.62E-07	6.94E-08	3.57E-09	3.35E-10	4.35E-12	3.83E-06	101.2897693	19.43606829	5.211433085	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46740723	10.54275513	10.55599976	45.79940796	45.70652436
5	6/4/21 21:02	5.06E-09	3.63E-07	6.95E-08	3.57E-09	3.34E-10	4.29E-12	3.82E-06	101.8009439	19.47657796	5.22683934	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46694946	10.54165649	10.55508423	45.80563355	48.72465056
6	6/4/21 21:02	5.09E-09	3.65E-07	6.96E-08	3.57E-09	3.35E-10	4.32E-12	3.83E-06	102.0824666	19.49476322	5.236404538	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46667481	10.54177856	10.55526733	45.80545044	50.76640402
7	6/4/21 21:02	5.10E-09	3.66E-07	6.97E-08	3.57E-09	3.36E-10	4.21E-12	3.82E-06	102.3669916	19.49066885	5.252102551	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46600342	10.54244995	10.55584717	45.80706787	52.35341539
8	6/4/21 21:02	5.10E-09	3.65E-07	6.95E-08	3.56E-09	3.34E-10	4.25E-12	3.82E-06	102.5718452	19.52833134	5.252463379	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46640015	10.54214478	10.55535889	45.80429077	54.74210194
9	6/4/21 21:02	5.10E-09	3.66E-07	6.97E-08	3.57E-09	3.35E-10	4.25E-12	3.83E-06	102.5619856	19.5275712	5.252162932	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46533203	10.54217529	10.55532837	45.79736328	55.46047658
10	6/4/21 21:02	5.11E-09	3.67E-07	6.98E-08	3.57E-09	3.36E-10	4.36E-12	3.83E-06	102.7055992	19.52493996	5.26022612	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46487427	10.5411377	10.5559082	45.78182983	59.61963517
11	6/4/21 21:02	5.13E-09	3.66E-07	6.97E-08	3.57E-09	3.36E-10	4.31E-12	3.82E-06	102.7142446	19.53214606	5.258728061	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46530151	10.54187012	10.55569458	45.77243042	62.3695648
12	6/4/21 21:02	5.13E-09	3.66E-07	6.96E-08	3.56E-09	3.36E-10	4.27E-12	3.80E-06	102.9501032	19.55991205	5.263321373	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46481323	10.54147339	10.55554199	45.76382446	62.95330593
13	6/4/21 21:02	5.12E-09	3.66E-07	6.96E-08	3.56E-09	3.34E-10	4.26E-12	3.83E-06	102.822185	19.52988176	5.264864694	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46508789	10.54177856	10.55535889	45.75674439	65.67261579
14	6/4/21 21:02	5.11E-09	3.67E-07	6.98E-08	3.57E-09	3.35E-10	4.35E-12	3.83E-06	102.9196512	19.55380321	5.263408355	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.4644165	10.54052734	10.55490112	45.74536133	67.01176916
15	6/4/21 21:02	5.13E-09	3.68E-07	6.98E-08	3.56E-09	3.34E-10	4.32E-12	3.83E-06	103.3986999	19.59562538	5.27662159	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46304321	10.54116821	10.55334473	45.73690796	69.42556264
16	6/4/21 21:02	5.13E-09	3.68E-07	6.99E-08	3.57E-09	3.35E-10	4.44E-12	3.82E-06	102.9480533	19.55528145	5.264462881	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46340942	10.54156494	10.55575562	45.73815918	71.3751065
17	6/4/21 21:02	5.13E-09	3.68E-07	6.99E-08	3.57E-09	3.37E-10	4.29E-12	3.83E-06	103.1022838	19.57252091	5.267705898	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46362305	10.54089356	10.55569458	45.73257446	72.02670934
18	6/4/21 21:02	5.14E-09	3.67E-07	6.97E-08	3.57E-09	3.35E-10	4.52E-12	3.82E-06	103.0116962	19.55125287	5.268802814	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.462677	10.54089356	10.55377197	45.73416138	75.00569597
19	6/4/21 21:02	5.14E-09	3.68E-07	6.98E-08	3.57E-09	3.35E-10	4.38E-12	3.83E-06	102.9538431	19.54644591	5.267138772	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46206665	10.54168701	10.55456543	45.73110962	78.21577831
20	6/4/21 21:02	5.13E-09	3.68E-07	6.98E-08	3.58E-09	3.36E-10	4.33E-12	3.83E-06	102.8659828	19.52808839	5.267591007	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46231079	10.54141235	10.55441284	45.73156738	79.99037645
21	6/4/21 21:02	5.14E-09	3.68E-07	6.99E-08	3.57E-09	3.36E-10	4.35E-12	3.82E-06	103.0743348	19.57429677	5.265800147	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46142578	10.53982544	10.55413818	45.73358154	79.95058974
22	6/4/21 21:02	5.13E-09	3.67E-07	6.97E-08	3.57E-09	3.35E-10	4.44E-12	3.83E-06	102.8974957	19.52864829	5.269053657	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46084595	10.54058838	10.55511475	45.73501587	83.6603877
23	6/4/21 21:02	5.12E-09	3.69E-07	6.99E-08	3.57E-09	3.35E-10	4.32E-12	3.83E-06	103.1165573	19.56375116	5.270796816	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46096802	10.54122925	10.55432129	45.73300171	85.16050767
24	6/4/21 21:02	5.13E-09	3.69E-07	7.00E-08	3.59E-09	3.36E-10	4.22E-12	3.85E-06	102.7539818	19.51407951	5.265633037	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46069336	10.53936768	10.5553894	45.73370361	88.00102662
25	6/4/21 21:02	5.14E-09	3.70E-07	7.02E-08	3.60E-09	3.37E-10	5.43E-12	3.87E-06	102.8066447	19.51342355	5.268508855	2	4835	159	239.035	69.565	11.06	33.947	34.501	38.933	4.432	806.9	674	452.3	10.46096802	10.54058838	10.55368042	45.73556519	90.32481953
26	6/4/21 21:03	5.15E-09	3.70E-07	7.01E-08	3.59E-09	3.35E-10	4.34E-12	3.83E-06	103.0379019	19.53826156	5.27364738	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.4602356	10.54046631	10.55502319	45.73776245	94.33976894
27	6/4/21 21:03	5.15E-09	3.70E-07	7.01E-08	3.59E-09	3.36E-10	4.43E-12	3.85E-06	102.9225919	19.5148384	5.274068369	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45913696	10.54077148	10.55535889	45.73617554	96.00481617
28	6/4/21 21:03	5.14E-09	3.69E-07	7.01E-08	3.59E-09	3.36E-10	4.98E-12	3.85E-06	102.92192	19.52110545	5.272340763	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.4604187	10.53991699	10.55377197	45.74151611	98.98844466
29	6/4/21 21:03	5.14E-09	3.70E-07	7.01E-08	3.58E-09	3.36E-10	3.82E-12	3.83E-06	103.1696153	19.55583358	5.275643959	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45910645	10.53985596	10.55413818	45.74334717	100.5298841
30	6/4/21 21:03	5.15E-09	3.68E-07	6.98E-08	3.58E-09	3.37E-10	4.81E-12	3.83E-06	102.9679237	19.51340703	5.276778344	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45880127	10.53948975	10.552948	45.74032593	103.8879485
31	6/4/21 21:03	5.14E-09	3.69E-07	6.99E-08	3.58E-09	3.37E-10	4.48E-12	3.85E-06	102.9137505	19.50632224	5.275917689	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45889282	10.54013062	10.55383301	45.74536133	105.1041
32	6/4/21 21:03	5.14E-09	3.69E-07	7.00E-08	3.58E-09	3.36E-10	4.22E-12	3.85E-06	103.1327426	19.54313812	5.277184351	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45959473	10.54019165	10.55502319	45.74523926	106.3064647
33	6/4/21 21:03	5.14E-09	3.70E-07	7.01E-08	3.59E-09	3.36E-10	4.29E-12	3.85E-06	103.1306464	19.53657337	5.278850312	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45935059	10.53973389	10.55429077	45.74838257	107.3046187
34	6/4/21 21:03	5.15E-09	3.70E-07	7.01E-08	3.60E-09	3.37E-10	4.27E-12	3.87E-06	102.9944594	19.50188248	5.28125731	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45861816	10.54013062	10.552948	45.74868774	108.4819164
35	6/4/21 21:03	5.15E-09	3.70E-07	7.01E-08	3.59E-09	3.37E-10	4.32E-12	3.85E-06	103.1074164	19.51999727	5.282142974	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45889282	10.5390625	10.55377197	45.75213623	109.0397688
36	6/4/21 21:03	5.15E-09	3.71E-07	7.02E-08	3.59E-09	3.37E-10	4.28E-12	3.85E-06	103.2072851	19.53878887	5.28217413	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.46014404	10.53884888	10.552948	45.75170898	109.3013224
37	6/4/21 21:03	5.15E-09	3.70E-07	7.00E-08	3.59E-09	3.35E-10	4.28E-12	3.85E-06	102.9078693	19.49582281	5.278457355	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45809937	10.53903198	10.55337524	45.75299072	109.8104451
38	6/4/21 21:03	5.14E-09	3.70E-07	7.00E-08	3.59E-09	3.36E-10	4.30E-12	3.87E-06	102.8742467	19.48258452	5.280318254	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45877075	10.53973389	10.55401611	45.75891113	109.4870251
39	6/4/21 21:03	5.14E-09	3.70E-07	7.00E-08	3.59E-09	3.36E-10	4.33E-12	3.87E-06	103.0011182	19.49136516	5.284448646	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45886231	10.5390625	10.55279541	45.75228882	107.6662704
40	6/4/21 21:03	5.14E-09	3.70E-07	7.00E-08	3.59E-09	3.37E-10	4.38E-12	3.87E-06	103.1112359	19.51557628	5.283535287	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45855713	10.53884888	10.55371094	45.75546265	106.5666613
41	6/4/21 21:03	5.15E-09	3.72E-07	7.04E-08	3.61E-09	3.38E-10	4.28E-12	3.87E-06	103.1009926	19.50363461	5.286245087	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45776367	10.53857422	10.5519104	45.75259399	106.3917676
42	6/4/21 21:03	5.16E-09	3.71E-07	7.03E-08	3.60E-09	3.36E-10	4.41E-12	3.85E-06	103.1576621	19.52438799	5.283528585	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45895386	10.53808594	10.55380249	45.75991821	105.2830364
43	6/4/21 21:03	5.16E-09	3.70E-07	7.01E-08	3.60E-09	3.36E-10	4.32E-12	3.87E-06	102.9350654	19.49827893	5.279187241	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45886231	10.53884888	10.55337524	45.75689697	103.9217889
44	6/4/21 21:03	5.14E-09	3.71E-07	7.03E-08	3.61E-09	3.38E-10	4.29E-12	3.85E-06	102.9590142	19.48895833	5.282940854	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45809937	10.53771973	10.55249023	45.7651062	102.7462816
45	6/4/21 21:03	5.15E-09	3.71E-07	7.01E-08	3.60E-09	3.36E-10	4.33E-12	3.85E-06	102.9857912	19.49260332	5.283326682	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45846558	10.53741455	10.55239868	45.76754761	101.3075621
46	6/4/21 21:03	5.15E-09	3.71E-07	7.02E-08	3.60E-09	3.37E-10	4.40E-12	3.85E-06	103.0323943	19.50179502	5.283226196	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.4576416	10.53637695	10.55187988	45.7666626	100.301643
47	6/4/21 21:03	5.15E-09	3.71E-07	7.02E-08	3.60E-09	3.38E-10	4.26E-12	3.85E-06	103.0392937	19.48995617	5.286789401	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45782471	10.53643799	10.55142212	45.77041626	98.31191005
48	6/4/21 21:03	5.15E-09	3.71E-07	7.03E-08	3.60E-09	3.38E-10	4.32E-12	3.87E-06	103.005299	19.49941748	5.282480828	2	4835	159	239.029	69.557	11.056	33.949	34.502	38.942	4.439	806.9	674	452.4	10.45852661	10.53540039	10.55212402	45.76913452	97.67095332
49	6/4/21 21:03	5.16E-09	3.72E-07	7.04E-08	3.60E-09	3.38E-10	4.39E-12	3.85E-06	103.2429746	19.52611552	5.287430286	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45751953	10.53646851	10.55108643	45.76467896	95.82594385
50	6/4/21 21:03	5.15E-09	3.71E-07	7.02E-08	3.60E-09	3.38E-10	4.31E-12	3.85E-06	103.1513019	19.50843924	5.287522014	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45736694	10.5368042	10.55130005	45.77142334	94.76374529
51	6/4/21 21:03	5.15E-09	3.70E-07	7.00E-08	3.59E-09	3.38E-10	4.45E-12	3.85E-06	103.0585977	19.495612	5.286245833	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45782471	10.53625488	10.55258179	45.76696777	94.36972209
52	6/4/21 21:03	5.14E-09	3.71E-07	7.02E-08	3.60E-09	3.38E-10	5.53E-12	3.87E-06	103.0038384	19.49993453	5.28226586	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45593262	10.53521729	10.55075073	45.7718811	94.52029559
53	6/4/21 21:03	5.15E-09	3.71E-07	7.02E-08	3.60E-09	3.40E-10	4.46E-12	3.85E-06	103.1559739	19.50746331	5.288026036	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45703125	10.53613281	10.55056763	45.77304077	94.29020707
54	6/4/21 21:03	5.15E-09	3.71E-07	7.01E-08	3.60E-09	3.38E-10	4.37E-12	3.85E-06	102.9899218	19.47346942	5.288729997	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45599365	10.53540039	10.54940796	45.77346802	94.69255058
55	6/4/21 21:03	5.15E-09	3.71E-07	7.02E-08	3.60E-09	3.39E-10	4.39E-12	3.85E-06	103.1540204	19.50715104	5.288010543	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.4571228	10.5355835	10.54968262	45.77618408	95.44670261
56	6/4/21 21:03	5.14E-09	3.71E-07	7.02E-08	3.60E-09	3.38E-10	4.32E-12	3.85E-06	102.8584606	19.4731008	5.282079194	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45584106	10.53469849	10.54974365	45.7819519	96.97997736
57	6/4/21 21:03	5.14E-09	3.71E-07	7.01E-08	3.60E-09	3.38E-10	4.37E-12	3.85E-06	102.9879732	19.48834226	5.284593826	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45571899	10.53463745	10.54910278	45.77874756	98.36791408
58	6/4/21 21:03	5.15E-09	3.70E-07	7.01E-08	3.60E-09	3.37E-10	4.53E-12	3.85E-06	102.8961101	19.48617937	5.280466126	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45471191	10.53302002	10.54827881	45.78210449	98.27903748
59	6/4/21 21:03	5.14E-09	3.70E-07	7.01E-08	3.60E-09	3.39E-10	4.42E-12	3.87E-06	102.6901383	19.46334721	5.276078013	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45489502	10.53329468	10.54882813	45.77780151	99.71581595
60	6/4/21 21:03	5.14E-09	3.73E-07	7.07E-08	3.62E-09	3.40E-10	4.44E-12	3.87E-06	103.0494091	19.51461869	5.280626321	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45455933	10.53347778	10.54925537	45.78326416	101.6606761
61	6/4/21 21:03	5.16E-09	3.72E-07	7.03E-08	3.60E-09	3.39E-10	5.30E-12	3.85E-06	103.1957801	19.51025612	5.289309349	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45462036	10.53292847	10.5480957	45.78399658	101.4762739
62	6/4/21 21:03	5.16E-09	3.72E-07	7.04E-08	3.62E-09	3.42E-10	4.39E-12	3.87E-06	102.862393	19.48588448	5.278815705	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45358276	10.5319519	10.54779053	45.78411865	102.0386025
63	6/4/21 21:03	5.15E-09	3.73E-07	7.06E-08	3.62E-09	3.40E-10	4.40E-12	3.87E-06	102.9908917	19.50802275	5.279412118	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45339966	10.5319519	10.54745483	45.78341675	102.3092594
64	6/4/21 21:03	5.17E-09	3.70E-07	7.01E-08	3.59E-09	3.39E-10	4.38E-12	3.85E-06	103.1247188	19.51390468	5.284678823	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45355225	10.53170776	10.54614258	45.79135132	103.1690081
65	6/4/21 21:03	5.16E-09	3.70E-07	7.00E-08	3.59E-09	3.39E-10	5.07E-12	3.87E-06	102.9298371	19.48992221	5.281182551	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45236206	10.53158569	10.54647827	45.79031372	103.4109323
66	6/4/21 21:03	5.14E-09	3.71E-07	7.01E-08	3.59E-09	3.40E-10	6.08E-12	3.85E-06	103.0990447	19.5093634	5.284592973	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.4529419	10.52999878	10.54544067	45.78756714	103.9902423
67	6/4/21 21:03	5.14E-09	3.70E-07	7.01E-08	3.60E-09	3.39E-10	4.38E-12	3.89E-06	102.7751902	19.4596343	5.281455373	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45162964	10.53057861	10.5456543	45.79046631	103.8030225
68	6/4/21 21:03	5.14E-09	3.72E-07	7.04E-08	3.61E-09	3.40E-10	4.40E-12	3.87E-06	102.9167474	19.48487674	5.281878289	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45202637	10.52941895	10.54388428	45.79046631	102.326156
69	6/4/21 21:03	5.15E-09	3.71E-07	7.03E-08	3.60E-09	3.40E-10	4.36E-12	3.87E-06	103.082714	19.52046916	5.280749823	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45175171	10.52835083	10.54418945	45.79187012	101.5211022
70	6/4/21 21:03	5.14E-09	3.71E-07	7.03E-08	3.60E-09	3.40E-10	4.33E-12	3.87E-06	102.9950371	19.50495161	5.280455913	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45147705	10.5284729	10.54467773	45.78701782	101.561803
71	6/4/21 21:03	5.15E-09	3.71E-07	7.04E-08	3.61E-09	3.40E-10	4.45E-12	3.87E-06	102.889663	19.50055254	5.27624347	2	4835	159	238.51	69.401	11.054	33.977	34.527	38.972	4.444	807.6	673.9	452.5	10.45046997	10.52731323	10.54440308	45.79406738	100.5978004
72	6/4/21 21:03	5.15E-09	3.70E-07	7.01E-08	3.60E-09	3.40E-10	4.35E-12	3.85E-06	102.9223212	19.49452737	5.279549446	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.45071411	10.52719116	10.54333496	45.79953003	99.99449321
73	6/4/21 21:04	5.15E-09	3.71E-07	7.03E-08	3.60E-09	3.41E-10	4.41E-12	3.85E-06	102.9094332	19.49636819	5.278389914	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44940186	10.52780151	10.54156494	45.79736328	97.91754625
74	6/4/21 21:04	5.14E-09	3.70E-07	7.01E-08	3.59E-09	3.40E-10	4.34E-12	3.87E-06	102.9909393	19.50548527	5.280101358	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44967651	10.52615356	10.54104614	45.79507446	98.36230881
75	6/4/21 21:04	5.15E-09	3.70E-07	7.02E-08	3.60E-09	3.41E-10	4.40E-12	3.87E-06	102.7348043	19.47532933	5.275125393	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.45025635	10.52624512	10.54086304	45.79321289	97.56257505
76	6/4/21 21:04	5.15E-09	3.71E-07	7.02E-08	3.60E-09	3.40E-10	4.39E-12	3.85E-06	102.8800008	19.48428955	5.280151504	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44876099	10.52539063	10.54119873	45.79940796	97.89442452
77	6/4/21 21:04	5.15E-09	3.70E-07	7.02E-08	3.60E-09	3.41E-10	4.41E-12	3.87E-06	102.7773739	19.48329265	5.275154243	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44845581	10.52542114	10.5395813	45.79928589	96.84918773
78	6/4/21 21:04	5.14E-09	3.71E-07	7.03E-08	3.60E-09	3.41E-10	4.46E-12	3.85E-06	102.9006482	19.49920988	5.277170146	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44812012	10.52478027	10.5395813	45.7980957	96.93402582
79	6/4/21 21:04	5.14E-09	3.71E-07	7.02E-08	3.61E-09	3.41E-10	4.28E-12	3.87E-06	102.7168474	19.4687173	5.275994604	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44833374	10.52471924	10.54003906	45.79577637	97.20183314
80	6/4/21 21:04	5.15E-09	3.71E-07	7.02E-08	3.60E-09	3.41E-10	4.46E-12	3.85E-06	103.0824231	19.51274528	5.282825233	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.4480896	10.52435303	10.53939819	45.80587769	97.32578161
81	6/4/21 21:04	5.15E-09	3.69E-07	7.00E-08	3.59E-09	3.39E-10	4.31E-12	3.85E-06	102.7928198	19.48378026	5.275814981	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44741821	10.52346802	10.53884888	45.80303955	97.67918606
82	6/4/21 21:04	5.14E-09	3.70E-07	7.02E-08	3.60E-09	3.40E-10	4.45E-12	3.85E-06	102.9187896	19.51478954	5.27388673	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44692993	10.52355957	10.53759766	45.80401611	97.24744408
83	6/4/21 21:04	5.14E-09	3.71E-07	7.04E-08	3.61E-09	3.41E-10	4.36E-12	3.85E-06	102.7736267	19.48973463	5.273218369	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44616699	10.52319336	10.53793335	45.80780029	98.22944641
84	6/4/21 21:04	5.14E-09	3.70E-07	7.01E-08	3.59E-09	3.40E-10	4.41E-12	3.85E-06	102.8900086	19.5024294	5.275753418	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44656372	10.52368164	10.53857422	45.8085022	98.95714857
85	6/4/21 21:04	5.14E-09	3.70E-07	7.00E-08	3.59E-09	3.40E-10	4.46E-12	3.85E-06	103.0651359	19.53070168	5.277083106	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44598389	10.52267456	10.53701782	45.80053711	98.20611058
86	6/4/21 21:04	5.13E-09	3.71E-07	7.03E-08	3.60E-09	3.41E-10	4.48E-12	3.87E-06	102.8675321	19.50843874	5.272976148	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44406128	10.52294922	10.53829956	45.80490112	99.1417624
87	6/4/21 21:04	5.13E-09	3.70E-07	7.02E-08	3.60E-09	3.41E-10	2.33E-12	3.85E-06	102.9341948	19.52625569	5.271578759	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44467163	10.52288818	10.53701782	45.81082153	99.21413461
88	6/4/21 21:04	5.13E-09	3.70E-07	7.01E-08	3.60E-09	3.41E-10	4.52E-12	3.85E-06	102.7980523	19.48878623	5.274728305	2	4835	159	237.889	69.211	11.047	34.012	34.558	39	4.441	808.6	673.8	452.7	10.44311523	10.5227356	10.53771973	45.81182861	99.03019224
