cycle #	time	18.03	28.03	32	40	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
0	6/4/21 3:48 PM	3.95E-09	3.12E-07	7.83E-08	3.49E-09	3.15E-10	4.12E-12	3.96E-06	89.55471042	22.47104212	3.985338551	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03308106	11.10269165	11.11672974	45.45401001	12.58600731
1	6/4/21 3:48 PM	4.72E-09	3.43E-07	8.14E-08	3.58E-09	3.27E-10	4.12E-12	3.96E-06	95.6101092	22.73216867	4.205938755	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03088379	11.10025024	11.11404419	45.44192505	24.8780632
2	6/4/21 3:48 PM	5.01E-09	3.56E-07	8.29E-08	3.62E-09	3.31E-10	4.31E-12	3.94E-06	98.29722039	22.89708129	4.293002202	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03158569	11.10180664	11.11486816	45.44647217	27.7929594
3	6/4/21 3:48 PM	5.16E-09	3.63E-07	8.35E-08	3.63E-09	3.32E-10	4.14E-12	3.94E-06	99.87583151	23.00420655	4.341633401	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03457642	11.10372925	11.11856079	45.45968628	27.92231083
4	6/4/21 3:48 PM	5.24E-09	3.65E-07	8.37E-08	3.63E-09	3.32E-10	4.17E-12	3.94E-06	100.5776218	23.05446996	4.362608292	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03167725	11.10119629	11.115448	45.45214844	29.57355817
5	6/4/21 3:48 PM	5.27E-09	3.69E-07	8.42E-08	3.65E-09	3.34E-10	4.18E-12	3.94E-06	101.2288846	23.09839643	4.382507026	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03323364	11.1013794	11.11529541	45.4446106	34.85765719
6	6/4/21 3:48 PM	5.30E-09	3.70E-07	8.42E-08	3.64E-09	3.34E-10	4.28E-12	3.96E-06	101.7106181	23.14508809	4.394479627	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03308106	11.10162354	11.11630249	45.44830322	36.67981793
7	6/4/21 3:48 PM	5.31E-09	3.71E-07	8.43E-08	3.64E-09	3.35E-10	4.31E-12	3.96E-06	102.0039214	23.16222066	4.403892135	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03341675	11.10290527	11.1166687	45.44985962	39.10606356
8	6/4/21 3:48 PM	5.32E-09	3.71E-07	8.43E-08	3.64E-09	3.34E-10	4.36E-12	3.94E-06	102.0159828	23.16535051	4.403817797	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03469849	11.10293579	11.11691284	45.44958496	40.89373881
9	6/4/21 3:48 PM	5.33E-09	3.71E-07	8.41E-08	3.63E-09	3.32E-10	4.32E-12	3.94E-06	102.1093355	23.16366411	4.408168547	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.0345459	11.10266113	11.11541748	45.44763184	43.8907382
10	6/4/21 3:48 PM	5.32E-09	3.71E-07	8.40E-08	3.63E-09	3.32E-10	4.23E-12	3.94E-06	102.2540521	23.18202184	4.410920362	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03756714	11.10437012	11.11837769	45.46377564	45.33732103
11	6/4/21 3:48 PM	5.33E-09	3.72E-07	8.43E-08	3.64E-09	3.34E-10	4.20E-12	3.94E-06	102.3162121	23.18169668	4.413663653	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.03759766	11.10461426	11.11813355	45.46124268	47.80765378
12	6/4/21 3:48 PM	5.33E-09	3.72E-07	8.43E-08	3.64E-09	3.33E-10	4.23E-12	3.96E-06	102.1295031	23.14750953	4.412116257	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.0368042	11.1053772	11.11895752	45.46368408	49.61704643
13	6/4/21 3:48 PM	5.33E-09	3.73E-07	8.46E-08	3.65E-09	3.34E-10	4.29E-12	3.94E-06	102.3181749	23.18445724	4.413222782	1	4835	159	306.748	90.437	11.624	30.712	31.614	36.066	4.452	720.5	668.9	433.9	11.0380249	11.10604858	11.11911011	45.4579773	52.72522673
14	6/4/21 3:48 PM	5.35E-09	3.72E-07	8.42E-08	3.63E-09	3.34E-10	4.18E-12	3.94E-06	102.3968473	23.18602899	4.416316711	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.03857422	11.10653687	11.11947632	45.46450806	55.85811985
15	6/4/21 3:48 PM	5.34E-09	3.71E-07	8.40E-08	3.62E-09	3.32E-10	4.23E-12	3.94E-06	102.3476727	23.1845794	4.414471833	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.03952026	11.10552979	11.11901856	45.46551514	57.77636762
16	6/4/21 3:48 PM	5.34E-09	3.72E-07	8.42E-08	3.63E-09	3.33E-10	4.28E-12	3.94E-06	102.2595659	23.16464785	4.41446667	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.03927612	11.10632324	11.11856079	45.46524048	58.82799304
17	6/4/21 3:48 PM	5.35E-09	3.71E-07	8.41E-08	3.63E-09	3.34E-10	4.35E-12	3.94E-06	102.3801186	23.19554473	4.413783758	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.03955078	11.10583496	11.11920166	45.4649353	60.37093104
18	6/4/21 3:48 PM	5.33E-09	3.71E-07	8.40E-08	3.62E-09	3.34E-10	4.20E-12	3.94E-06	102.3953921	23.1827741	4.416873996	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04162598	11.10601807	11.12002564	45.46368408	65.08024294
19	6/4/21 3:48 PM	5.33E-09	3.70E-07	8.38E-08	3.62E-09	3.32E-10	4.14E-12	3.92E-06	102.2928599	23.15332106	4.418064243	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04138184	11.1064148	11.11972046	45.46566773	66.2337996
20	6/4/21 3:48 PM	5.32E-09	3.69E-07	8.36E-08	3.60E-09	3.31E-10	4.26E-12	3.92E-06	102.5291659	23.20792457	4.417851565	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04153442	11.10617065	11.11981201	45.46505737	67.301764
21	6/4/21 3:48 PM	5.32E-09	3.70E-07	8.37E-08	3.61E-09	3.32E-10	4.20E-12	3.94E-06	102.2850893	23.15428884	4.417543981	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04226685	11.10635376	11.1199646	45.4593811	69.13820014
22	6/4/21 3:48 PM	5.33E-09	3.70E-07	8.37E-08	3.61E-09	3.32E-10	4.27E-12	3.92E-06	102.4856869	23.18262634	4.420797084	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04354858	11.1064148	11.12042236	45.46420288	72.30880231
23	6/4/21 3:48 PM	5.33E-09	3.70E-07	8.36E-08	3.61E-09	3.32E-10	4.10E-12	3.94E-06	102.4727412	23.18966115	4.418897737	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04275513	11.10671997	11.11978149	45.46762085	75.80137175
24	6/4/21 3:48 PM	5.32E-09	3.70E-07	8.39E-08	3.62E-09	3.32E-10	4.26E-12	3.94E-06	102.2428149	23.16119506	4.414401528	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04348755	11.10687256	11.12094116	45.46551514	77.27583009
25	6/4/21 3:48 PM	5.36E-09	3.71E-07	8.38E-08	3.62E-09	3.34E-10	4.31E-12	3.94E-06	102.4641807	23.14405834	4.42723481	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04507446	11.10681152	11.12054443	45.4671936	79.33784427
26	6/4/21 3:48 PM	5.35E-09	3.71E-07	8.40E-08	3.64E-09	3.33E-10	4.31E-12	3.96E-06	102.1562094	23.09937906	4.422465603	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04449463	11.10714722	11.11968994	45.46350098	85.43296658
27	6/4/21 3:48 PM	5.34E-09	3.74E-07	8.46E-08	3.64E-09	3.34E-10	4.32E-12	3.96E-06	102.5958836	23.22407242	4.417652585	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04592896	11.10827637	11.12045288	45.46890259	86.99509484
28	6/4/21 3:48 PM	5.35E-09	3.72E-07	8.42E-08	3.63E-09	3.33E-10	4.09E-12	3.96E-06	102.5058062	23.20376694	4.417636433	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04489136	11.10858154	11.12020874	45.4720459	89.16136605
29	6/4/21 3:48 PM	5.34E-09	3.73E-07	8.43E-08	3.64E-09	3.33E-10	4.26E-12	3.96E-06	102.4375829	23.1677863	4.42155248	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04562378	11.10839844	11.12002564	45.46606445	91.4790282
30	6/4/21 3:48 PM	5.34E-09	3.72E-07	8.42E-08	3.64E-09	3.33E-10	4.21E-12	3.96E-06	102.3526506	23.15955278	4.419457127	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04678345	11.1086731	11.12060547	45.46664429	92.53009407
31	6/4/21 3:48 PM	5.36E-09	3.75E-07	8.48E-08	3.66E-09	3.36E-10	4.10E-12	3.96E-06	102.4168502	23.18947763	4.416522519	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04598999	11.1086731	11.1194458	45.46664429	94.65369322
32	6/4/21 3:48 PM	5.35E-09	3.74E-07	8.46E-08	3.65E-09	3.33E-10	4.28E-12	3.96E-06	102.5214692	23.19221136	4.420512885	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04760742	11.10845947	11.12191773	45.46789551	97.45340853
33	6/4/21 3:48 PM	5.35E-09	3.75E-07	8.47E-08	3.66E-09	3.35E-10	4.32E-12	3.98E-06	102.507823	23.17534828	4.423140562	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04763794	11.10922241	11.12011719	45.4649353	98.81571283
34	6/4/21 3:48 PM	5.35E-09	3.75E-07	8.48E-08	3.66E-09	3.34E-10	4.10E-12	3.98E-06	102.4614586	23.180119	4.420230049	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04833984	11.10940552	11.12243652	45.46862793	99.84532103
35	6/4/21 3:48 PM	5.36E-09	3.74E-07	8.47E-08	3.65E-09	3.33E-10	4.12E-12	3.98E-06	102.6438711	23.21885455	4.420712095	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04827881	11.10983276	11.12231445	45.4720459	101.293323
36	6/4/21 3:48 PM	5.35E-09	3.74E-07	8.46E-08	3.65E-09	3.33E-10	4.22E-12	4.00E-06	102.3563984	23.16031922	4.419472694	1	4835	159	308.478	90.964	11.632	30.643	31.553	36.009	4.456	718.7	669.1	433.7	11.04943848	11.10928345	11.12252808	45.46975708	103.5116995
37	6/4/21 3:48 PM	5.35E-09	3.75E-07	8.48E-08	3.66E-09	3.33E-10	4.24E-12	4.00E-06	102.5112559	23.18689059	4.421086799	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.04879761	11.10946655	11.12298584	45.46575928	105.0353921
38	6/4/21 3:49 PM	5.35E-09	3.76E-07	8.48E-08	3.66E-09	3.33E-10	4.25E-12	3.98E-06	102.6012961	23.17835285	4.426599973	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.04888916	11.11068726	11.1232605	45.46664429	107.2317172
39	6/4/21 3:49 PM	5.37E-09	3.74E-07	8.45E-08	3.64E-09	3.31E-10	4.22E-12	4.00E-06	102.5996889	23.17705397	4.426778703	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.04989624	11.1105957	11.12432861	45.46606445	107.1629622
40	6/4/21 3:49 PM	5.35E-09	3.75E-07	8.47E-08	3.66E-09	3.33E-10	4.29E-12	4.00E-06	102.4897296	23.15804398	4.425664348	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.04931641	11.11099243	11.12353516	45.46621704	107.6214232
41	6/4/21 3:49 PM	5.36E-09	3.74E-07	8.45E-08	3.65E-09	3.32E-10	4.24E-12	4.00E-06	102.4755158	23.1430814	4.427911478	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05020142	11.11138916	11.12515259	45.46850586	107.0008187
42	6/4/21 3:49 PM	5.35E-09	3.76E-07	8.48E-08	3.68E-09	3.34E-10	4.28E-12	4.00E-06	102.0072244	23.02867817	4.42957358	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05072022	11.11102295	11.12472534	45.46636963	106.9782962
43	6/4/21 3:49 PM	5.37E-09	3.76E-07	8.52E-08	3.68E-09	3.34E-10	4.23E-12	4.00E-06	102.2258119	23.17476665	4.411082686	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.04953003	11.11102295	11.12435913	45.46368408	107.5496621
44	6/4/21 3:49 PM	5.36E-09	3.76E-07	8.49E-08	3.67E-09	3.34E-10	4.15E-12	4.00E-06	102.4592157	23.15463042	4.424998966	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05059815	11.11190796	11.12390137	45.46777344	107.5832197
45	6/4/21 3:49 PM	5.35E-09	3.76E-07	8.49E-08	3.66E-09	3.34E-10	4.23E-12	4.00E-06	102.6579983	23.17081392	4.430487362	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05126953	11.11190796	11.12487793	45.46209717	107.2044169
46	6/4/21 3:49 PM	5.36E-09	3.75E-07	8.47E-08	3.66E-09	3.34E-10	4.19E-12	4.00E-06	102.4593777	23.11886741	4.43185109	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05126953	11.11254883	11.12469482	45.46777344	106.5949135
47	6/4/21 3:49 PM	5.36E-09	3.74E-07	8.45E-08	3.66E-09	3.31E-10	4.14E-12	3.98E-06	102.4180581	23.11432848	4.430933745	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05151367	11.11251831	11.12423706	45.47363281	105.6079831
48	6/4/21 3:49 PM	5.34E-09	3.75E-07	8.46E-08	3.66E-09	3.32E-10	4.16E-12	4.02E-06	102.2921345	23.0981742	4.428580959	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05093384	11.11233521	11.12588501	45.46948242	102.7243622
49	6/4/21 3:49 PM	5.34E-09	3.75E-07	8.48E-08	3.66E-09	3.33E-10	4.16E-12	4.00E-06	102.5779632	23.16320386	4.42848769	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05224609	11.11364746	11.12594605	45.46807861	101.6201637
50	6/4/21 3:49 PM	5.35E-09	3.75E-07	8.46E-08	3.66E-09	3.33E-10	4.30E-12	4.02E-06	102.3845517	23.12606147	4.427236857	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05209351	11.11300659	11.12594605	45.46368408	101.2175096
51	6/4/21 3:49 PM	5.35E-09	3.75E-07	8.47E-08	3.66E-09	3.34E-10	4.24E-12	4.00E-06	102.6109948	23.16237499	4.430072257	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05206299	11.11380005	11.1277771	45.46890259	100.459282
52	6/4/21 3:49 PM	5.35E-09	3.75E-07	8.47E-08	3.66E-09	3.34E-10	4.30E-12	4.00E-06	102.4351509	23.11222901	4.432075802	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05282593	11.11404419	11.12738037	45.46850586	98.73885447
53	6/4/21 3:49 PM	5.34E-09	3.75E-07	8.47E-08	3.66E-09	3.33E-10	4.18E-12	4.00E-06	102.5327204	23.1404926	4.4308789	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05230713	11.11474609	11.12796021	45.46990967	98.98866848
54	6/4/21 3:49 PM	5.35E-09	3.75E-07	8.46E-08	3.66E-09	3.35E-10	4.16E-12	4.02E-06	102.3506148	23.10475202	4.429851259	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05389404	11.11465454	11.12765503	45.47091675	97.51805403
55	6/4/21 3:49 PM	5.34E-09	3.77E-07	8.50E-08	3.68E-09	3.36E-10	4.32E-12	4.02E-06	102.2602865	23.08264915	4.430179821	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05331421	11.11505127	11.12796021	45.47433472	97.08176749
56	6/4/21 3:49 PM	5.35E-09	3.77E-07	8.51E-08	3.68E-09	3.39E-10	4.21E-12	4.04E-06	102.4256714	23.11211036	4.431688401	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05371094	11.11599731	11.12844849	45.46734619	95.99089058
57	6/4/21 3:49 PM	5.40E-09	3.78E-07	8.56E-08	3.70E-09	3.39E-10	4.32E-12	4.00E-06	102.3375032	23.14764613	4.421076019	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05407715	11.11575317	11.12902832	45.47216797	96.26348573
58	6/4/21 3:49 PM	5.37E-09	3.76E-07	8.50E-08	3.68E-09	3.38E-10	4.20E-12	4.02E-06	102.3300991	23.1056792	4.428785591	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.0531311	11.11550903	11.12963867	45.47103882	96.24227135
59	6/4/21 3:49 PM	5.37E-09	3.77E-07	8.52E-08	3.68E-09	3.39E-10	4.23E-12	4.02E-06	102.445179	23.12747982	4.429586785	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05456543	11.11602783	11.12960815	45.46975708	96.15426083
60	6/4/21 3:49 PM	5.37E-09	3.77E-07	8.51E-08	3.68E-09	3.38E-10	4.28E-12	4.02E-06	102.2713406	23.08153211	4.430873139	1	4835	159	308.3	90.923	11.637	30.647	31.557	36.013	4.457	718.9	669.4	433.5	11.05343628	11.11691284	11.12805176	45.46862793	96.39858635
61	6/4/21 3:49 PM	5.36E-09	3.77E-07	8.53E-08	3.70E-09	3.40E-10	4.33E-12	4.02E-06	102.0899711	23.08514175	4.422323772	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05493164	11.11727905	11.12997437	45.46990967	97.16798743
62	6/4/21 3:49 PM	5.36E-09	3.77E-07	8.52E-08	3.69E-09	3.40E-10	4.24E-12	4.00E-06	102.3161834	23.11105651	4.427153009	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05401611	11.11706543	11.1289978	45.47216797	98.90895882
63	6/4/21 3:49 PM	5.37E-09	3.75E-07	8.48E-08	3.68E-09	3.38E-10	4.41E-12	4.00E-06	102.0682705	23.05529622	4.427107311	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05545044	11.11776733	11.13052368	45.47402954	98.38472989
64	6/4/21 3:49 PM	5.36E-09	3.76E-07	8.49E-08	3.69E-09	3.39E-10	4.18E-12	4.00E-06	102.0102889	23.0455152	4.426470314	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05630493	11.11862183	11.13027954	45.46664429	100.3646779
65	6/4/21 3:49 PM	5.34E-09	3.77E-07	8.52E-08	3.69E-09	3.40E-10	4.25E-12	4.02E-06	102.0463466	23.08335286	4.420776619	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.0567627	11.11825562	11.13226318	45.47103882	99.49861176
66	6/4/21 3:49 PM	5.35E-09	3.79E-07	8.56E-08	3.71E-09	3.41E-10	4.36E-12	4.04E-06	102.2395235	23.09881593	4.426180278	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05651856	11.118927	11.13241577	45.47302246	101.161241
67	6/4/21 3:49 PM	5.37E-09	3.79E-07	8.55E-08	3.70E-09	3.41E-10	4.49E-12	4.02E-06	102.4505451	23.1023276	4.434641691	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05557251	11.11968994	11.13037109	45.47174072	100.9869127
68	6/4/21 3:49 PM	5.37E-09	3.77E-07	8.51E-08	3.69E-09	3.41E-10	4.28E-12	4.04E-06	102.0369444	23.05333281	4.426125509	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.0569458	11.11846924	11.13198853	45.46551514	101.5026224
69	6/4/21 3:49 PM	5.36E-09	3.78E-07	8.54E-08	3.70E-09	3.42E-10	4.39E-12	4.02E-06	102.2714216	23.08859784	4.42952068	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05853272	11.12011719	11.13247681	45.46975708	101.4615164
70	6/4/21 3:49 PM	5.37E-09	3.78E-07	8.55E-08	3.70E-09	3.41E-10	4.32E-12	4.02E-06	102.2025348	23.10769269	4.422879264	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05804443	11.11953735	11.1326294	45.47348023	101.3768072
71	6/4/21 3:49 PM	5.38E-09	3.77E-07	8.53E-08	3.70E-09	3.42E-10	4.36E-12	4.02E-06	102.0720936	23.06215562	4.425956327	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05828857	11.12026978	11.13296509	45.47488403	101.298751
72	6/4/21 3:49 PM	5.40E-09	3.79E-07	8.55E-08	3.70E-09	3.44E-10	4.30E-12	4.02E-06	102.5452459	23.11599057	4.436117311	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05944824	11.12127686	11.13369751	45.47259522	101.4356297
73	6/4/21 3:49 PM	5.39E-09	3.78E-07	8.55E-08	3.70E-09	3.43E-10	4.43E-12	4.02E-06	102.2500047	23.10930517	4.424624799	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.059021	11.12081909	11.13421631	45.46820068	101.9015071
74	6/4/21 3:49 PM	5.37E-09	3.78E-07	8.55E-08	3.70E-09	3.43E-10	3.35E-12	4.04E-06	102.0486569	23.09115103	4.419383719	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.05935669	11.12179565	11.13433838	45.47390747	101.7466575
75	6/4/21 3:49 PM	5.38E-09	3.78E-07	8.54E-08	3.70E-09	3.42E-10	4.80E-12	4.02E-06	102.3251159	23.10879771	4.427972288	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.06072998	11.12173462	11.13461304	45.47332764	102.1153676
76	6/4/21 3:49 PM	5.38E-09	3.77E-07	8.52E-08	3.69E-09	3.42E-10	4.32E-12	4.00E-06	102.1495156	23.08336635	4.425243443	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.06057739	11.12194824	11.13619995	45.47302246	101.6371169
77	6/4/21 3:49 PM	5.37E-09	3.76E-07	8.51E-08	3.68E-09	3.42E-10	4.26E-12	4.02E-06	102.168325	23.10308019	4.422281538	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.06066895	11.12268066	11.13720703	45.47616577	101.5705105
78	6/4/21 3:49 PM	5.40E-09	3.78E-07	8.55E-08	3.69E-09	3.43E-10	4.37E-12	4.02E-06	102.4994373	23.16487026	4.424779253	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.06164551	11.1242981	11.13702393	45.47573853	101.2332471
79	6/4/21 3:49 PM	5.36E-09	3.77E-07	8.52E-08	3.69E-09	3.43E-10	4.38E-12	4.02E-06	102.1814626	23.10392627	4.422688223	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.06060791	11.12399292	11.13671875	45.4704895	101.9343862
80	6/4/21 3:49 PM	5.39E-09	3.77E-07	8.52E-08	3.71E-09	3.44E-10	4.40E-12	4.02E-06	101.5068206	22.9449379	4.423930936	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.06079102	11.12423706	11.13580322	45.47302246	100.6906234
81	6/4/21 3:49 PM	5.38E-09	3.78E-07	8.54E-08	3.70E-09	3.44E-10	4.31E-12	4.04E-06	102.1091903	23.08173393	4.423809346	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.06219482	11.12463379	11.13626099	45.47573853	99.80827371
82	6/4/21 3:49 PM	5.37E-09	3.78E-07	8.55E-08	3.70E-09	3.43E-10	4.33E-12	4.04E-06	102.1037486	23.07382141	4.425090528	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.06213379	11.12490845	11.13635254	45.47061157	99.56351027
83	6/4/21 3:49 PM	5.38E-09	3.79E-07	8.56E-08	3.70E-09	3.45E-10	4.31E-12	4.04E-06	102.2898369	23.11361002	4.425524044	1	4835	159	308.182	90.901	11.643	30.649	31.558	36.016	4.458	719.5	669.7	433.3	11.06271362	11.12609863	11.13827515	45.46948242	99.43834538
84	6/4/21 3:49 PM	5.38E-09	3.78E-07	8.53E-08	3.69E-09	3.43E-10	4.40E-12	4.00E-06	102.3758872	23.11426376	4.429121702	1	4835	159	307.73	90.782	11.65	30.662	31.57	36.026	4.456	719.2	669.7	433.1	11.06259155	11.1257019	11.13763428	45.46606445	100.6241489
85	6/4/21 3:50 PM	5.37E-09	3.78E-07	8.54E-08	3.70E-09	3.45E-10	4.30E-12	4.02E-06	102.0342208	23.07752502	4.421367575	1	4835	159	307.73	90.782	11.65	30.662	31.57	36.026	4.456	719.2	669.7	433.1	11.06228638	11.12585449	11.13796997	45.47091675	100.0519915
86	6/4/21 3:50 PM	5.37E-09	3.77E-07	8.53E-08	3.70E-09	3.45E-10	4.38E-12	4.04E-06	102.0028028	23.07635161	4.420230916	1	4835	159	307.73	90.782	11.65	30.662	31.57	36.026	4.456	719.2	669.7	433.1	11.06289673	11.12741089	11.13876343	45.47445679	99.28617594
